game_id,end,shot_num,candidate_idx,label,shot_type,q_ref_mean,q_ref_sd,n_rollouts,resampled,score_hist
5523,3,9,29,"PreGuard(CCW,G4)",2,-0.915,1.82148,200,1,-5:4;-4:10;-3:22;-2:40;-1:62;1:46;2:11;3:4;5:1
5523,3,9,30,"PreGuard(CW,G5)",2,-0.31,2.00347,200,1,-4:3;-3:27;-2:31;-1:55;1:44;2:25;3:10;4:2;5:2;6:1
5523,3,9,31,"PreGuard(CCW,G5)",2,-0.66,2.0529,200,1,-6:2;-5:5;-4:5;-3:23;-2:36;-1:54;1:43;2:24;3:4;4:3;5:1
5523,3,9,32,"Hit(CW,0,TOUCH)",3,0.135,1.86461,200,1,-4:2;-3:13;-2:27;-1:50;1:64;2:26;3:12;4:5;6:1
5523,3,9,33,"Hit(CCW,0,TOUCH)",3,-0.535,1.93618,200,1,-6:1;-5:2;-4:7;-3:19;-2:31;-1:65;1:43;2:22;3:6;4:4
5523,3,9,34,"Hit(CW,0,WEAK)",3,-0.1,1.85472,200,1,-5:3;-4:3;-3:14;-2:18;-1:64;1:66;2:20;3:6;4:5;5:1
5523,3,9,35,"Hit(CCW,0,WEAK)",3,-0.11,1.85416,200,1,-5:3;-4:3;-3:16;-2:25;-1:48;1:70;2:28;3:4;4:2;5:1
5523,3,9,36,"Hit(CW,0,MIDDLE)",3,0.16,1.82055,200,1,-5:1;-4:3;-3:12;-2:24;-1:46;1:66;2:32;3:15;4:1
5523,3,9,37,"Hit(CCW,0,MIDDLE)",3,0.295,1.93338,200,1,-4:4;-3:12;-2:20;-1:50;1:63;2:22;3:23;4:5;5:1
5523,3,9,38,"Hit(CW,0,STRONG)",3,0.135,1.88329,200,1,-5:1;-4:5;-3:15;-2:19;-1:45;1:69;2:29;3:15;4:2
5523,3,9,39,"Hit(CCW,0,STRONG)",3,0.265,1.92478,200,1,-5:2;-4:3;-3:10;-2:25;-1:42;1:67;2:30;3:14;4:7
5523,3,9,40,"Freeze(CW,0)",4,0,1.91572,200,1,-5:2;-4:5;-3:9;-2:28;-1:53;1:65;2:20;3:12;4:5;5:1
5523,3,9,41,"Freeze(CCW,0)",4,-0.16,1.8315,200,1,-4:10;-3:9;-2:22;-1:64;1:64;2:19;3:7;4:5
5523,3,9,42,"Hit(CW,2,TOUCH)",3,-0.455,2.08758,200,1,-6:1;-5:2;-4:6;-3:24;-2:33;-1:52;1:51;2:16;3:6;4:7;5:2
5523,3,9,43,"Hit(CCW,2,TOUCH)",3,0.005,1.9118,200,1,-5:1;-4:4;-3:14;-2:34;-1:37;1:72;2:22;3:13;4:1;5:2
5523,3,9,44,"Hit(CW,2,WEAK)",3,-0.025,1.86397,200,1,-4:4;-3:13;-2:36;-1:41;1:69;2:23;3:8;4:6
5523,3,9,45,"Hit(CCW,2,WEAK)",3,0.3,1.85742,200,1,-4:2;-3:9;-2:27;-1:45;1:74;2:20;3:14;4:7;5:2
5523,3,9,46,"Hit(CW,2,MIDDLE)",3,0.235,2.07118,200,1,-5:1;-4:4;-3:7;-2:32;-1:50;1:55;2:25;3:11;4:10;5:5
5523,3,9,47,"Hit(CCW,2,MIDDLE)",3,0.13,2.03054,200,1,-5:2;-4:4;-3:15;-2:29;-1:35;0:1;1:68;2:26;3:13;4:4;5:3
5523,3,9,48,"Hit(CW,2,STRONG)",3,0.325,1.95432,200,1,-5:1;-4:4;-3:9;-2:24;-1:45;1:62;2:31;3:15;4:8;5:1
5523,3,9,49,"Hit(CCW,2,STRONG)",3,0.23,1.86202,200,1,-4:3;-3:12;-2:22;-1:51;0:1;1:60;2:29;3:17;4:5
5523,3,9,50,"Freeze(CW,2)",4,-0.615,2.08968,200,1,-5:6;-4:10;-3:20;-2:35;-1:50;1:48;2:19;3:8;4:3;5:1
5523,3,9,51,"Freeze(CCW,2)",4,0.085,1.77138,200,1,-3:12;-2:28;-1:56;1:64;2:25;3:12;4:2;7:1
5523,3,9,52,"Hit(CW,4,TOUCH)",3,0.12,1.85892,200,1,-5:2;-4:2;-3:8;-2:27;-1:54;1:64;2:27;3:10;4:5;6:1
5523,3,9,53,"Hit(CCW,4,TOUCH)",3,0.145,1.79276,200,1,-4:2;-3:11;-2:31;-1:44;1:67;2:29;3:13;4:3
5523,3,9,54,"Hit(CW,4,WEAK)",3,0.68,2.0488,200,1,-4:8;-3:5;-2:14;-1:44;1:57;2:35;3:24;4:10;5:2;6:1
5523,3,9,55,"Hit(CCW,4,WEAK)",3,0.74,1.9602,200,1,-5:1;-4:1;-3:6;-2:19;-1:43;1:56;2:41;3:20;4:8;5:4;6:1
5523,3,9,56,"Hit(CW,4,MIDDLE)",3,0.445,1.95371,200,1,-5:1;-4:3;-3:12;-2:18;-1:41;1:68;2:32;3:15;4:8;5:2
5523,3,9,57,"Hit(CCW,4,MIDDLE)",3,0.605,1.89973,200,1,-4:3;-3:5;-2:20;-1:43;1:71;2:34;3:11;4:7;5:5;6:1
5523,3,9,58,"Hit(CW,4,STRONG)",3,0.455,2.10902,200,1,-5:2;-4:4;-3:7;-2:25;-1:44;1:56;2:29;3:18;4:11;5:4
5523,3,9,59,"Hit(CCW,4,STRONG)",3,0.51,1.97987,200,1,-4:2;-3:10;-2:14;-1:57;1:59;2:29;3:17;4:3;5:9
5523,3,9,60,"Freeze(CW,4)",4,-0.145,1.93235,200,1,-5:3;-4:1;-3:19;-2:26;-1:56;1:56;2:23;3:12;4:3;5:1
5523,3,9,61,"Freeze(CCW,4)",4,-0.065,1.93411,200,1,-5:1;-4:3;-3:11;-2:40;-1:48;1:52;2:30;3:10;4:2;5:3
5523,3,9,62,"Hit(CW,6,TOUCH)",3,-0.66,1.97342,200,1,-6:3;-5:3;-4:6;-3:19;-2:35;-1:58;1:57;2:9;3:5;4:5
5523,3,9,63,"Hit(CCW,6,TOUCH)",3,-0.485,2.10708,200,1,-5:4;-4:10;-3:18;-2:37;-1:50;1:41;2:26;3:9;4:4;5:1
5523,3,9,64,"Hit(CW,6,WEAK)",3,0.025,2.06746,200,1,-4:8;-3:12;-2:29;-1:50;1:54;2:29;3:9;4:5;5:2;6:2
5523,3,9,65,"Hit(CCW,6,WEAK)",3,-0.08,2.07451,200,1,-4:6;-3:17;-2:31;-1:51;1:57;2:13;3:14;4:8;5:3
5523,3,9,66,"Hit(CW,6,MIDDLE)",3,-0.015,1.88541,200,1,-4:3;-3:12;-2:35;-1:50;1:59;2:25;3:10;4:5;6:1
5523,3,9,67,"Hit(CCW,6,MIDDLE)",3,-0.165,1.94622,200,1,-6:1;-5:3;-4:3;-3:17;-2:25;-1:51;1:64;2:24;3:10;5:2
5523,3,9,68,"Hit(CW,6,STRONG)",3,0.22,1.87926,200,1,-4:2;-3:10;-2:25;-1:57;1:53;2:31;3:16;4:5;6:1
5523,3,9,69,"Hit(CCW,6,STRONG)",3,-0.105,1.91415,200,1,-5:1;-4:7;-3:16;-2:28;-1:42;0:2;1:65;2:26;3:11;4:2
5523,3,9,70,"Freeze(CW,6)",4,-0.645,1.83275,200,1,-5:1;-4:6;-3:25;-2:31;-1:67;1:49;2:14;3:4;4:1;5:1;6:1
5523,3,9,71,"Freeze(CCW,6)",4,-0.47,2.04184,200,1,-5:1;-4:9;-3:26;-2:32;-1:47;1:58;2:9;3:13;4:4;5:1
5523,3,9,72,"PostGuard(CW,1,0)",7,0.07,2.00627,200,1,-6:1;-5:1;-4:6;-3:13;-2:25;-1:43;1:66;2:28;3:10;4:6;5:1
5523,3,9,73,"PostGuard(CCW,1,0)",7,-0.26,2.0402,200,1,-6:1;-4:9;-3:13;-2:31;-1:60;1:51;2:16;3:9;4:9;5:1
5523,3,9,74,"PostGuard(CW,1,1)",7,-0.465,1.97453,200,1,-6:1;-5:1;-4:4;-3:23;-2:36;-1:55;1:51;2:16;3:7;4:4;5:2
5523,3,9,75,"PostGuard(CCW,1,1)",7,-0.64,2.01256,200,1,-6:1;-5:2;-4:10;-3:24;-2:36;-1:48;1:53;2:14;3:9;4:3
5523,3,9,76,"PostGuard(CW,1,2)",7,-0.895,1.90367,200,1,-6:1;-5:1;-4:9;-3:31;-2:44;-1:47;1:48;2:11;3:6;4:2
5523,3,9,77,"PostGuard(CCW,1,2)",7,-0.87,1.92434,200,1,-5:2;-4:9;-3:34;-2:43;-1:41;1:50;2:12;3:9
5523,3,9,78,"PostGuard(CW,3,0)",7,-0.78,1.9651,200,1,-7:1;-5:3;-4:9;-3:21;-2:43;-1:54;1:46;2:14;3:5;4:4
5523,3,9,79,"PostGuard(CCW,3,0)",7,-0.08,2.0034,200,1,-5:1;-4:5;-3:15;-2:31;-1:50;1:57;2:26;3:8;4:2;5:5
5523,3,9,80,"PostGuard(CW,3,1)",7,-0.5,1.92614,200,1,-5:1;-4:9;-3:26;-2:30;-1:45;1:65;2:16;3:6;4:1;5:1
5523,3,9,81,"PostGuard(CCW,3,1)",7,-0.32,1.93845,200,1,-5:1;-4:9;-3:20;-2:27;-1:48;1:66;2:18;3:8;4:2;5:1
5523,3,9,82,"PostGuard(CW,3,2)",7,-0.575,2.18732,200,1,-6:1;-5:1;-4:13;-3:25;-2:36;-1:44;1:50;2:12;3:9;4:7;5:2
5523,3,9,83,"PostGuard(CCW,3,2)",7,-0.785,1.96946,200,1,-5:2;-4:10;-3:25;-2:45;-1:49;1:47;2:12;3:7;4:1;5:1;6:1
5523,3,9,84,"PostGuard(CW,5,0)",7,-0.14,1.98,200,1,-4:9;-3:10;-2:33;-1:54;1:58;2:18;3:11;4:4;5:3
5523,3,9,85,"PostGuard(CCW,5,0)",7,-0.01,2.01492,200,1,-5:1;-4:5;-3:13;-2:29;-1:55;1:50;2:27;3:11;4:7;5:2
5523,3,9,86,"PostGuard(CW,5,1)",7,-0.405,1.7381,200,1,-5:1;-4:3;-3:19;-2:29;-1:66;1:59;2:11;3:12
5523,3,9,87,"PostGuard(CCW,5,1)",7,-0.345,1.86708,200,1,-6:1;-5:2;-4:2;-3:15;-2:38;-1:56;1:55;2:19;3:9;4:3
5523,3,9,88,"PostGuard(CW,5,2)",7,-0.095,1.91989,200,1,-5:1;-4:4;-3:10;-2:38;-1:53;1:51;2:24;3:15;4:3;5:1
5523,3,9,89,"PostGuard(CCW,5,2)",7,-0.175,2.00359,200,1,-6:1;-4:4;-3:16;-2:34;-1:54;1:52;2:23;3:9;4:4;5:2;6:1
5523,3,9,90,"PostGuard(CW,7,0)",7,-0.775,1.91164,200,1,-5:3;-4:6;-3:30;-2:41;-1:49;1:47;2:16;3:6;4:2
5523,3,9,91,"PostGuard(CCW,7,0)",7,-0.68,1.80211,200,1,-4:9;-3:24;-2:37;-1:57;1:50;2:16;3:7
5523,3,9,92,"PostGuard(CW,7,1)",7,-0.49,2.02482,200,1,-5:4;-4:12;-3:18;-2:25;-1:54;0:1;1:58;2:21;3:2;4:4;6:1
5523,3,9,93,"PostGuard(CCW,7,1)",7,-0.955,1.89287,200,1,-6:1;-4:13;-3:30;-2:39;-1:55;1:45;2:9;3:5;4:3
5523,3,9,94,"PostGuard(CW,7,2)",7,-0.94,1.90693,200,1,-7:1;-5:2;-4:11;-3:28;-2:45;-1:45;1:50;2:12;3:6
5523,3,9,95,"PostGuard(CCW,7,2)",7,-1.075,1.90509,200,1,-6:1;-4:17;-3:28;-2:51;-1:42;1:40;2:17;3:3;4:1
5523,3,9,96,"PostGuard(CW,9,0)",7,-0.465,1.78011,200,1,-4:4;-3:15;-2:40;-1:69;1:43;2:17;3:9;4:2;5:1
5523,3,9,97,"PostGuard(CCW,9,0)",7,-0.525,1.8972,200,1,-5:1;-4:10;-3:14;-2:44;-1:51;1:52;2:18;3:8;4:1;5:1
5523,3,9,98,"PostGuard(CW,9,1)",7,-0.705,1.97686,200,1,-5:2;-4:9;-3:19;-2:50;-1:52;1:42;2:13;3:8;4:3;5:2
5523,3,9,99,"PostGuard(CCW,9,1)",7,-0.785,1.89441,200,1,-5:1;-4:11;-3:24;-2:35;-1:67;1:36;2:18;3:4;4:3;5:1
5523,3,9,100,"PostGuard(CW,9,2)",7,-0.695,2.1076,200,1,-5:1;-4:8;-3:35;-2:39;-1:45;1:44;2:14;3:5;4:6;5:3
5523,3,9,101,"PostGuard(CCW,9,2)",7,-0.875,1.92077,200,1,-4:9;-3:29;-2:53;-1:47;1:39;2:13;3:6;4:2;5:2
5523,3,9,102,Pass,0,-0.25,1.86481,200,1,-5:1;-4:5;-3:14;-2:36;-1:52;1:60;2:18;3:12;4:1;5:1
7015,5,14,0,"Draw(CW,TEE)",1,-3.255,0.707089,200,1,-5:1;-4:70;-3:114;-2:11;-1:3;1:1
7015,5,14,1,"Draw(CCW,TEE)",1,-3.49,1.13133,200,1,-6:1;-5:24;-4:88;-3:66;-2:11;-1:5;1:5
7015,5,14,2,"Draw(CW,S0)",1,-2.8,0.663325,200,1,-4:12;-3:152;-2:20;-1:16
7015,5,14,3,"Draw(CCW,S0)",1,-2.625,1.8478,200,1,-7:1;-6:3;-5:14;-4:51;-3:68;-2:20;-1:13;1:29;2:1
7015,5,14,4,"Draw(CW,S2)",1,-3.3,0.685565,200,1,-4:78;-3:109;-2:10;-1:2;1:1
7015,5,14,5,"Draw(CCW,S2)",1,-3.18,0.726361,200,1,-4:60;-3:124;-2:12;-1:2;1:2
7015,5,14,6,"Draw(CW,S4)",1,-3.005,0.784203,200,1,-5:1;-4:44;-3:122;-2:23;-1:9;1:1
7015,5,14,7,"Draw(CCW,S4)",1,-3.225,1.47118,200,1,-5:25;-4:83;-3:54;-2:12;-1:14;1:12
7015,5,14,8,"Draw(CW,S6)",1,-3.145,0.814847,200,1,-5:2;-4:60;-3:114;-2:17;-1:5;1:2
7015,5,14,9,"Draw(CCW,S6)",1,-3.435,0.696976,200,1,-4:107;-3:77;-2:12;-1:4
7015,5,14,10,"Draw(CW,L0)",1,-2.805,1.05687,200,1,-5:1;-4:24;-3:149;-2:7;-1:9;1:10
7015,5,14,11,"Draw(CCW,L0)",1,-1.135,1.92789,200,1,-6:1;-5:2;-4:22;-3:44;-2:12;-1:43;1:76
7015,5,14,12,"Draw(CW,L1)",1,-3.25,0.753326,200,1,-6:1;-4:70;-3:112;-2:15;1:2
7015,5,14,13,"Draw(CCW,L1)",1,-3.09,0.715472,200,1,-4:52;-3:120;-2:24;-1:3;1:1
7015,5,14,14,"Draw(CW,L2)",1,-3.22,0.558211,200,1,-4:57;-3:131;-2:11;-1:1
7015,5,14,15,"Draw(CCW,L2)",1,-3.2,0.707107,200,1,-5:2;-4:60;-3:119;-2:16;-1:2;1:1
7015,5,14,16,"Draw(CW,L3)",1,-3.145,0.827028,200,1,-6:1;-4:58;-3:121;-2:14;-1:3;1:3
7015,5,14,17,"Draw(CCW,L3)",1,-3.13,0.783007,200,1,-5:1;-4:54;-3:125;-2:16;-1:1;1:3
7015,5,14,18,"Draw(CW,L4)",1,-2.995,0.744966,200,1,-4:25;-3:164;-2:6;1:5
7015,5,14,19,"Draw(CCW,L4)",1,-2.835,0.952772,200,1,-5:1;-4:13;-3:169;-2:6;-1:1;1:10
7015,5,14,20,"Draw(CW,L5)",1,-3.21,0.73885,200,1,-6:1;-4:61;-3:123;-2:12;-1:1;1:2
7015,5,14,21,"Draw(CCW,L5)",1,-3.145,0.737547,200,1,-6:1;-4:52;-3:128;-2:16;-1:1;1:2
7015,5,14,22,"Draw(CW,L6)",1,-3.195,0.759589,200,1,-6:1;-4:60;-3:124;-2:10;-1:3;1:2
7015,5,14,23,"Draw(CCW,L6)",1,-3.14,0.80025,200,1,-6:2;-4:52;-3:126;-2:14;-1:4;1:2
7015,5,14,24,"Draw(CW,L7)",1,-3.125,0.774193,200,1,-6:3;-4:42;-3:137;-2:14;-1:2;1:2
7015,5,14,25,"Draw(CCW,L7)",1,-3.34,0.907965,200,1,-6:1;-4:103;-3:71;-2:16;-1:7;1:2
7015,5,14,26,"PreGuard(CW,G3)",2,-3.185,0.678804,200,1,-6:1;-4:54;-3:130;-2:12;-1:2;1:1
7015,5,14,27,"PreGuard(CCW,G3)",2,-3.245,0.771346,200,1,-6:4;-5:1;-4:58;-3:119;-2:13;-1:5
7015,5,14,28,"PreGuard(CW,G4)",2,-3.09,0.609836,200,1,-4:35;-3:154;-2:9;1:2
7015,5,14,29,"PreGuard(CCW,G4)",2,-3.115,0.729229,200,1,-4:42;-3:151;-2:3;1:4
7015,5,14,30,"PreGuard(CW,G5)",2,-3.125,0.741198,200,1,-6:1;-5:1;-4:51;-3:122;-2:21;-1:3;1:1
7015,5,14,31,"PreGuard(CCW,G5)",2,-3.165,0.829322,200,1,-5:1;-4:64;-3:114;-2:15;-1:3;1:3
7015,5,14,32,"Hit(CW,1,TOUCH)",3,-2.855,0.913222,200,1,-6:1;-5:2;-4:15;-3:157;-2:11;-1:8;1:6
7015,5,14,33,"Hit(CCW,1,TOUCH)",3,-3.59,1.18402,200,1,-6:1;-5:19;-4:121;-3:41;-2:8;-1:2;1:8
7015,5,14,34,"Hit(CW,1,WEAK)",3,-2.835,1.17379,200,1,-5:4;-4:40;-3:113;-2:24;-1:11;1:6;2:1;3:1
7015,5,14,35,"Hit(CCW,1,WEAK)",3,-3.575,0.839271,200,1,-5:23;-4:88;-3:74;-2:11;-1:4
7015,5,14,36,"Hit(CW,1,MIDDLE)",3,-3.17,1.22111,200,1,-7:1;-6:5;-5:15;-4:59;-3:68;-2:32;-1:19;1:1
7015,5,14,37,"Hit(CCW,1,MIDDLE)",3,-2.6,1.17473,200,1,-7:3;-6:5;-5:3;-4:9;-3:85;-2:73;-1:20;1:1;2:1
7015,5,14,38,"Hit(CW,1,STRONG)",3,-3.18,1.15655,200,1,-7:1;-6:4;-5:13;-4:58;-3:78;-2:31;-1:14;2:1
7015,5,14,39,"Hit(CCW,1,STRONG)",3,-2.555,1.12115,200,1,-7:3;-6:2;-5:1;-4:13;-3:83;-2:84;-1:10;1:3;3:1
7015,5,14,40,"Freeze(CW,1)",4,-2.81,0.737496,200,1,-4:13;-3:153;-2:22;-1:10;1:1;2:1
7015,5,14,41,"Freeze(CCW,1)",4,-3.735,1.06055,200,1,-6:3;-5:34;-4:101;-3:44;-2:9;-1:7;1:2
7015,5,14,42,"Hit(CW,3,TOUCH)",3,-3.175,0.879986,200,1,-5:12;-4:46;-3:120;-2:11;-1:10;1:1
7015,5,14,43,"Hit(CCW,3,TOUCH)",3,-3.55,1.35554,200,1,-6:3;-5:27;-4:105;-3:42;-2:8;-1:5;1:10
7015,5,14,44,"Hit(CW,3,WEAK)",3,-3.595,0.927887,200,1,-7:1;-6:1;-5:22;-4:92;-3:64;-2:18;-1:1;1:1
7015,5,14,45,"Hit(CCW,3,WEAK)",3,-3.365,0.900986,200,1,-5:17;-4:64;-3:104;-2:9;-1:4;1:2
7015,5,14,46,"Hit(CW,3,MIDDLE)",3,-3.285,0.820838,200,1,-6:1;-5:3;-4:78;-3:96;-2:16;-1:5;1:1
7015,5,14,47,"Hit(CCW,3,MIDDLE)",3,-2.985,1.51155,200,1,-7:2;-6:12;-5:15;-4:37;-3:49;-2:69;-1:11;1:2;2:3
7015,5,14,48,"Hit(CW,3,STRONG)",3,-3.32,0.920652,200,1,-6:1;-5:6;-4:90;-3:72;-2:23;-1:7;1:1
7015,5,14,49,"Hit(CCW,3,STRONG)",3,-2.785,1.51287,200,1,-7:4;-6:10;-5:6;-4:33;-3:50;-2:75;-1:15;1:6;2:1
7015,5,14,50,"Freeze(CW,3)",4,-3.375,0.751249,200,1,-6:2;-5:1;-4:88;-3:93;-2:11;-1:5
7015,5,14,51,"Freeze(CCW,3)",4,-3.46,1.00419,200,1,-5:22;-4:83;-3:73;-2:13;-1:7;1:2
7015,5,14,52,"Hit(CW,5,TOUCH)",3,-3.34,0.703136,200,1,-5:4;-4:76;-3:108;-2:10;-1:1;1:1
7015,5,14,53,"Hit(CCW,5,TOUCH)",3,-3.365,0.736054,200,1,-5:5;-4:81;-3:101;-2:10;-1:2;1:1
7015,5,14,54,"Hit(CW,5,WEAK)",3,-1.925,1.02926,200,1,-5:1;-4:7;-3:48;-2:80;-1:56;1:8
7015,5,14,55,"Hit(CCW,5,WEAK)",3,-2.33,1.47007,200,1,-5:14;-4:33;-3:35;-2:64;-1:44;1:9;4:1
7015,5,14,56,"Hit(CW,5,MIDDLE)",3,-2.685,1.48181,200,1,-5:16;-4:51;-3:49;-2:43;-1:32;1:7;2:1;3:1
7015,5,14,57,"Hit(CCW,5,MIDDLE)",3,-1.88,1.07963,200,1,-5:3;-4:10;-3:36;-2:74;-1:72;1:4;3:1
7015,5,14,58,"Hit(CW,5,STRONG)",3,-2.495,1.66132,200,1,-5:14;-4:55;-3:37;-2:42;-1:35;1:14;2:2;3:1
7015,5,14,59,"Hit(CCW,5,STRONG)",3,-1.89,1.09449,200,1,-5:3;-4:9;-3:35;-2:86;-1:60;1:4;2:3
7015,5,14,60,"Freeze(CW,5)",4,-3.24,0.687314,200,1,-4:70;-3:112;-2:16;-1:1;1:1
7015,5,14,61,"Freeze(CCW,5)",4,-3.23,0.638044,200,1,-6:3;-5:1;-4:48;-3:135;-2:13
7015,5,14,62,"Hit(CW,7,TOUCH)",3,-3.36,0.806474,200,1,-6:1;-5:3;-4:87;-3:91;-2:15;-1:2;2:1
7015,5,14,63,"Hit(CCW,7,TOUCH)",3,-3.425,0.839271,200,1,-5:1;-4:108;-3:77;-2:9;-1:2;1:3
7015,5,14,64,"Hit(CW,7,WEAK)",3,-3.265,1.03188,200,1,-5:9;-4:92;-3:57;-2:31;-1:9;1:2
7015,5,14,65,"Hit(CCW,7,WEAK)",3,-2.315,1.18565,200,1,-5:6;-4:14;-3:70;-2:77;-1:24;1:8;3:1
7015,5,14,66,"Hit(CW,7,MIDDLE)",3,-2.18,1.08517,200,1,-6:1;-4:10;-3:62;-2:99;-1:18;1:9;3:1
7015,5,14,67,"Hit(CCW,7,MIDDLE)",3,-3.23,1.1389,200,1,-5:9;-4:87;-3:71;-2:18;-1:10;1:4;2:1
7015,5,14,68,"Hit(CW,7,STRONG)",3,-1.93,1.31723,200,1,-4:11;-3:47;-2:106;-1:17;1:13;2:3;3:3
7015,5,14,69,"Hit(CCW,7,STRONG)",3,-3.315,1.04201,200,1,-5:6;-4:101;-3:62;-2:20;-1:7;1:4
7015,5,14,70,"Freeze(CW,7)",4,-3.29,0.752263,200,1,-6:1;-5:5;-4:70;-3:102;-2:19;-1:3
7015,5,14,71,"Freeze(CCW,7)",4,-3.58,0.695414,200,1,-4:131;-3:60;-2:5;-1:3;1:1
7015,5,14,72,"Hit(CW,9,TOUCH)",3,-3.115,0.52132,200,1,-5:1;-4:35;-3:152;-2:10;-1:2
7015,5,14,73,"Hit(CCW,9,TOUCH)",3,-3.57,0.620564,200,1,-5:2;-4:121;-3:67;-2:9;-1:1
7015,5,14,74,"Hit(CW,9,WEAK)",3,-2.22,1.27734,200,1,-5:3;-4:22;-3:53;-2:89;-1:21;1:9;2:1;3:2
7015,5,14,75,"Hit(CCW,9,WEAK)",3,-2.73,1.21536,200,1,-5:15;-4:26;-3:85;-2:52;-1:15;1:7
7015,5,14,76,"Hit(CW,9,MIDDLE)",3,-2.82,1.20316,200,1,-7:1;-6:7;-5:9;-4:31;-3:59;-2:78;-1:14;1:1
7015,5,14,77,"Hit(CCW,9,MIDDLE)",3,-2.32,1.22784,200,1,-5:1;-4:35;-3:45;-2:86;-1:24;1:7;2:1;3:1
7015,5,14,78,"Hit(CW,9,STRONG)",3,-2.875,1.3709,200,1,-7:5;-6:10;-5:6;-4:25;-3:60;-2:80;-1:12;1:2
7015,5,14,79,"Hit(CCW,9,STRONG)",3,-2.27,1.36275,200,1,-6:1;-5:1;-4:38;-3:36;-2:92;-1:17;1:12;2:3
7015,5,14,80,"Freeze(CW,9)",4,-3.41,0.567362,200,1,-5:1;-4:86;-3:108;-2:4;-1:1
7015,5,14,81,"Freeze(CCW,9)",4,-3.625,0.61998,200,1,-5:2;-4:131;-3:60;-2:4;-1:3
7015,5,14,82,"Hit(CW,11,TOUCH)",3,-3.465,0.70624,200,1,-6:1;-5:8;-4:87;-3:92;-2:11;-1:1
7015,5,14,83,"Hit(CCW,11,TOUCH)",3,-3.38,0.765245,200,1,-6:2;-5:6;-4:74;-3:106;-2:10;-1:1;1:1
7015,5,14,84,"Hit(CW,11,WEAK)",3,-2.91,1.09174,200,1,-5:10;-4:25;-3:134;-2:15;-1:8;1:8
7015,5,14,85,"Hit(CCW,11,WEAK)",3,-2.845,1.22514,200,1,-5:3;-4:47;-3:111;-2:18;-1:9;1:12
7015,5,14,86,"Hit(CW,11,MIDDLE)",3,-2.25,1.8159,200,1,-6:2;-5:9;-4:35;-3:73;-2:23;-1:24;1:33;3:1
7015,5,14,87,"Hit(CCW,11,MIDDLE)",3,-3.105,1.1933,200,1,-6:8;-5:11;-4:47;-3:82;-2:36;-1:14;1:2
7015,5,14,88,"Hit(CW,11,STRONG)",3,-2.6,1.62173,200,1,-7:1;-6:1;-5:11;-4:43;-3:73;-2:33;-1:17;1:20;2:1
7015,5,14,89,"Hit(CCW,11,STRONG)",3,-3.385,1.19028,200,1,-7:1;-6:8;-5:15;-4:73;-3:65;-2:24;-1:13;1:1
7015,5,14,90,"Freeze(CW,11)",4,-3.175,0.659071,200,1,-4:57;-3:125;-2:16;-1:1;1:1
7015,5,14,91,"Freeze(CCW,11)",4,-3.31,0.542125,200,1,-5:1;-4:66;-3:128;-2:4;-1:1
7015,5,14,92,"Hit(CW,13,TOUCH)",3,-3.2,0.663325,200,1,-5:1;-4:56;-3:131;-2:8;-1:3;1:1
7015,5,14,93,"Hit(CCW,13,TOUCH)",3,-3.425,0.783821,200,1,-6:1;-5:3;-4:94;-3:91;-2:8;-1:1;1:2
7015,5,14,94,"Hit(CW,13,WEAK)",3,-3.02,1.07219,200,1,-5:12;-4:46;-3:99;-2:27;-1:13;1:2;2:1
7015,5,14,95,"Hit(CCW,13,WEAK)",3,-3.375,1.05089,200,1,-7:1;-6:1;-5:22;-4:69;-3:70;-2:31;-1:5;1:1
7015,5,14,96,"Hit(CW,13,MIDDLE)",3,-3.01,1.39639,200,1,-7:3;-6:4;-5:16;-4:51;-3:52;-2:51;-1:19;1:4
7015,5,14,97,"Hit(CCW,13,MIDDLE)",3,-2.24,0.91236,200,1,-7:1;-4:2;-3:74;-2:100;-1:17;1:6
7015,5,14,98,"Hit(CW,13,STRONG)",3,-3.06,1.46847,200,1,-7:2;-6:10;-5:13;-4:45;-3:67;-2:42;-1:16;1:2;2:3
7015,5,14,99,"Hit(CCW,13,STRONG)",3,-2.105,1.35424,200,1,-7:2;-6:2;-4:4;-3:66;-2:89;-1:24;1:9;3:4
7015,5,14,100,"Freeze(CW,13)",4,-3.5,0.793725,200,1,-5:1;-4:117;-3:72;-2:7;1:3
7015,5,14,101,"Freeze(CCW,13)",4,-3.385,0.711881,200,1,-6:1;-5:7;-4:75;-3:104;-2:11;-1:2
7015,5,14,102,"PostGuard(CW,0,0)",7,-3.23,0.828915,200,1,-5:1;-4:72;-3:112;-2:8;-1:4;1:3
7015,5,14,103,"PostGuard(CCW,0,0)",7,-3.435,0.803601,200,1,-6:3;-5:1;-4:90;-3:98;-2:6;-1:1;3:1
7015,5,14,104,"PostGuard(CW,0,1)",7,-3.245,0.777801,200,1,-6:1;-5:5;-4:56;-3:126;-2:8;-1:2;1:2
7015,5,14,105,"PostGuard(CCW,0,1)",7,-3.32,0.733212,200,1,-6:3;-5:5;-4:62;-3:114;-2:15;-1:1
7015,5,14,106,"PostGuard(CW,0,2)",7,-2.855,1.00199,200,1,-4:27;-3:148;-2:14;-1:1;1:10
7015,5,14,107,"PostGuard(CCW,0,2)",7,-2.945,0.901097,200,1,-4:32;-3:148;-2:11;-1:2;1:7
