game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A11b,regret_A11b_sd,n_seeds_A11b,regret_adj_A11b,regret_adj_A11b_sd,d_A11b_A9P5,dadj_A11b_A9P5
9258,3,4,0,12,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0.3327931615883945,0,0.8167777261415783,0.4839845645531838,0,1,-1,1.1373731874283863,1.1373731874283863,0.1015295,0.5595500000000015,1.1373731874283863,0.16337508491021102,49,-0.21,-0.23,0.020000000000000018,-0.485,-0.5089795918367347,-0.915,0.7050000000000001,0.23500000000000004,0.275,21,43,0.8775510204081632,1.9988210204081631,1.99158,1.84551,Draw,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.020000000000000018,6,0,2.452176695781221,0.575,0.14,-1.132755,1,Draw,-0.03,0.13306122448979593,49.0,10.0,10.0,0.20408163265306123,2.0,0.2,0.8817166177362463,4.9,0.8163265306122449,0.4612883055154125,0.1261396579880834,0.5183333333333334,0.2,1.0,7.0,-0.22600000000000003,0.016000000000000014,1.0,0.015377683583990939,0.0012121212121212158,-0.014165562371869727,1.7996938463909686,5.6,0.0496969696969697,0.01648682630329735,1.0,5,0.11312490839303879,0.23700000000000002,0.2429660470106883,5,0.330457,0.21776751165520541,0.23099999999999996,0.15084760521798152,5,0.297625,0.18662467900173338,-0.006000000000000061,-0.03283200000000003
3481,1,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,0,0,2,2,2,0.07990686960612113,1,0.47478824047240886,0.3948813708662877,1,0,1,0.3987511840301398,0.3987511840301398,0.0031944,0.19934999999999903,0.3987511840301398,0.16337508491021102,49,-0.1,-0.28,0.18000000000000002,-0.58,-0.576122448979592,-0.87,0.77,0.19500000000000006,0.48,4,27,0.5510204081632653,1.9839391836734694,1.99095,2.1166,PostGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.225,6,0,2.729209478948329,0.57,0.21,-1.1583,1,PostGuard,-1.1,-1.752857142857143,49.0,10.0,10.0,0.22448979591836732,2.0,0.2,0.9065134939432697,4.9,0.7551020408163265,0.12460907402107843,0.14599359350951796,0.20124999999999998,0.2,1.0,8.0,-0.333,0.233,1.0,-0.064260314168986,0.3525901314201159,0.41685044558910195,1.9303827611896502,5.4,0.1684848484848485,-0.0362490953596659,1.0,5,0.22974702993058066,0.34099999999999997,0.15985931314752988,5,0.3099139999999999,0.14569455992761018,0.36,0.22948311484725847,5,0.3009759999999999,0.2144553170068301,0.019000000000000017,-0.008938000000000001
8790,2,5,1,11,1,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,2,0,1,1,0.12851610515452713,1,1.6348184341082035,1.5063023289536763,1,0,1,1.5502562044817274,1.5502562044817274,0.75474235,0.17660000000000053,1.5502562044817274,0.16337508491021102,49,0.96,0.885,0.07499999999999996,0.645,0.6532653061224489,0.44,0.52,0.20499999999999996,0.31499999999999995,16,48,0.9795918367346939,1.8305108163265307,1.84303,1.86236,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.07499999999999996,6,1,2.5886318905679016,0.28,0.4,0.028819999999999957,1,Hit,0.7,0.5658163265306122,49.0,10.0,10.0,0.24489795918367346,2.0,0.2,0.9059899617276457,4.9,0.7755102040816326,0.2270174009042163,0.10548412037417158,0.2312500000000001,0.2,1.0,6.0,0.835,0.12499999999999996,1.0,-0.2157611607992699,-0.1867048825829637,0.029056278216306224,1.7717131969695763,4.0,-0.31151515151515147,-0.17779541482006195,1.0,5,0.3451882399229952,0.32599999999999996,0.1583271928633866,5,0.3629779999999999,0.18558709497160628,0.18299999999999988,0.07429670248402685,5,0.15113799999999988,0.08289404838406673,-0.14300000000000007,-0.21184000000000003
8205,1,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,3,3,0.2724483675873263,1,0.42051353340409847,0.14806516581677215,2,0,2,0.607628647482161,0.6144641887223689,0.24860797363765752,0.2790516439657717,0.6144641887223689,0.2450626273653165,55,1.1,1.095,0.0050000000000001155,0.65,0.6556363636363637,0.24,0.8600000000000001,0.2649999999999999,0.45000000000000007,9,30,0.5454545454545454,2.0392520000000003,2.02889,2.21585,Hit,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.0050000000000001155,5,1,2.8522980206638793,0.335,0.415,-0.0068150000000000155,0,Draw,-0.8299999999999998,-0.5232727272727273,55.0,11.0,10.0,0.2909090909090909,2.0,0.18181818181818182,0.876079657556174,5.0,0.7454545454545455,0.21616021225316526,0.16581835071876302,0.25749999999999995,0.0,1.0,6.0,0.96,0.1400000000000001,1.0,0.1681498407489323,0.2573101728604991,0.08916033211156682,2.0221864706603987,2.8,0.13636363636363638,0.1448861214394824,0.9800000000000001,5,0.2931361259661511,0.4330000000000001,0.1147606204235582,5,0.34969399999999995,0.11693414762164223,0.32600000000000007,0.250908349801277,5,0.26088999999999996,0.19369599837761228,-0.10700000000000004,-0.088804
2133,7,4,0,12,0,early,early_r9+,2,2-4,0,2,0,2,2,-2,0,0,0,0,1,1,1,2,2,0.4805171459833648,0,0.5635809079457899,0.08306376196242504,0,2,-2,0.9726717367339291,0.9726717367339291,0.02386450000000001,0.48574999999999946,0.9726717367339291,0.16337508491021102,53,-0.47,-0.565,0.09499999999999997,-0.825,-0.8471698113207546,-1.28,0.81,0.22999999999999998,0.355,12,42,0.7924528301886793,2.0540501886792453,2.0445,2.04184,Hit,5,0.3018867924528302,0.5660377358490566,0.11320754716981132,0.09499999999999997,5,1,2.7115674915100163,0.57,0.19,-1.49092,1,Hit,-0.375,0.5845283018867924,53.0,11.0,10.0,0.20754716981132076,3.0,0.2727272727272727,0.8811125022129535,4.818181818181818,0.8113207547169811,0.30284628792239626,0.1321485342554028,0.3868750000000002,0.2,1.0,2.0,-0.588,0.11800000000000002,1.0,0.15279399129405657,0.26659790638903796,0.11380391509498144,1.7486189218827508,3.6,0.3145454545454546,0.1611492974545055,0.96,5,0.26458260405288175,0.359,0.04852834223420371,5,0.37252100000000005,0.10835786902666554,0.305,0.09855201672213512,5,0.2923159999999999,0.17933281439128765,-0.05399999999999999,-0.08020500000000014
9945,2,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,2,1,2,3,0.1906852684635088,0,0.500669330206076,0.30998406174256715,0,1,-1,0.6289169397750434,0.6447268563145011,0.1513222850127355,0.46664544951767806,0.6447268563145011,0.2450626273653165,55,1.135,1.085,0.050000000000000044,0.67,0.6473636363636363,0.225,0.91,0.23750000000000004,0.46499999999999997,6,32,0.5818181818181818,2.0466641818181817,2.04914,1.97908,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.050000000000000044,5,0,2.6803045964532335,0.285,0.395,0.14546000000000003,1,Draw,2.135,1.1478181818181816,55.0,11.0,10.0,0.2545454545454545,2.0,0.18181818181818182,0.9059189317933996,5.0,0.7090909090909091,0.4364895183761968,0.1445696526731484,0.33999999999999997,0.2,1.0,6.0,0.9359999999999999,0.199,1.0,0.16755760819326612,0.3413879968902217,0.17383038869695555,1.9047616454543335,5.4,0.36181818181818187,0.09808965499478335,0.9199999999999999,5,0.31156348834256553,0.34199999999999997,0.1671675805890604,5,0.39005700000000004,0.16278016255060077,0.421,0.15505644133669522,5,0.48524700000000004,0.1786913501194168,0.07900000000000001,0.09519
7226,1,5,1,11,1,early,early_r9+,3,2-4,1,2,1,2,3,-1,0,0,0,0,1,2,1,2,3,0.038446136680947596,0,0.35993750543283287,0.3214913687518853,0,1,-1,0.39341211618230837,0.45921762908773883,0.19127369274266537,0.3536643323831234,0.45921762908773883,0.2450626273653165,59,0.925,0.82,0.1050000000000001,0.44,0.43838983050847463,0.015,0.91,0.19250000000000006,0.48500000000000004,4,31,0.5254237288135594,1.992779661016949,1.97886,2.11172,Hit,6,0.2711864406779661,0.5084745762711864,0.2033898305084746,0.18000000000000005,6,1,2.7561190500657062,0.345,0.385,-0.13085999999999998,1,Hit,1.075,1.2183050847457628,59.0,12.0,10.0,0.1694915254237288,4.0,0.3333333333333333,0.8923207229101673,4.916666666666667,0.8135593220338982,0.43873688724397997,0.12518698782786755,0.4700000000000001,0.0,1.0,6.0,0.645,0.2800000000000001,1.0,0.0964892115649513,-0.014447730945321702,-0.11093694251027302,1.9270736531432295,4.6,0.00839160839160839,0.060748851588860696,1.0,5,0.1375270316752593,0.25,0.10588909292273684,5,0.16078699999999996,0.0942199153311018,0.404,0.033429029300893545,5,0.34014599999999995,0.05677467111309406,0.15400000000000003,0.179359
368,6,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,0,0,2,2,2,0.1255820168694541,0,0.3139090381413225,0.18832702127186837,0,1,-1,0.31102611728536733,0.31102611728536733,0.08067595,0.132950000000001,0.31102611728536733,0.16337508491021102,49,-0.4,-0.415,0.014999999999999958,-0.715,-0.6862244897959183,-1.075,0.6749999999999999,0.22000000000000008,0.31499999999999995,17,45,0.9183673469387755,2.0086238775510203,2.01144,2.1166,PostGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.014999999999999958,6,0,2.7692619961091762,0.57,0.175,-1.36009,0,Freeze,0.6,-0.02255102040816325,49.0,10.0,10.0,0.24489795918367346,3.0,0.3,0.8855988876028554,4.9,0.7551020408163265,0.0768518121508796,0.14822598254013195,0.18700000000000006,0.2,1.0,10.0,-0.484,0.08399999999999999,1.0,0.057853601149785404,-0.03034027378686366,-0.08819387493664906,1.9289912127723077,5.2,-0.04484848484848484,0.0361901043494889,1.0,5,0.5032905513152314,0.16199999999999998,0.06723094525588648,5,0.206104,0.08261733810163589,0.14399999999999996,0.07821444879304595,5,0.19305899999999993,0.08359912719341044,-0.018000000000000016,-0.013045000000000084
2628,1,5,1,11,1,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,2,0,2,2,0.4481371239710028,0,0.5826850451221502,0.13454792115114744,0,1,-1,0.5194003900037041,0.5194003900037041,0.246778,0.08089999999999975,0.5194003900037041,0.16337508491021102,49,1.075,0.965,0.10999999999999999,0.535,0.5216326530612244,-0.005,1.0799999999999998,0.29500000000000004,0.5399999999999999,6,22,0.4489795918367347,1.9239369387755103,1.93057,1.9492,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.125,4,1,2.6128954516391105,0.325,0.4,0.10039999999999993,1,Hit,0.135,1.1585714285714286,49.0,10.0,10.0,0.24489795918367346,3.0,0.3,0.8604674099938527,4.9,0.7551020408163265,0.6438366164259277,0.14575730387770716,0.6308333333333334,0.4,1.0,6.0,0.924,0.15099999999999997,1.0,0.09411024820623486,0.0802804305181577,-0.013829817688077162,1.7998919366154928,4.8,0.12727272727272726,0.08928120064247538,1.0,5,0.3050932067474431,0.37099999999999994,0.31879460472222554,5,0.3234349999999999,0.33156822559618104,0.472,0.3398087697514589,5,0.4465009999999999,0.35880340826140433,0.10100000000000003,0.12306600000000001
8575,6,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,3,3,0.34279791224714223,1,0.369567340492313,0.026769428245170757,1,0,1,0.5597416621978387,0.6012210988147441,0.2494329806155286,0.29123191598602177,0.6012210988147441,0.2450626273653165,55,0.97,0.945,0.025000000000000022,0.645,0.6493636363636365,0.285,0.685,0.21750000000000003,0.32499999999999996,20,45,0.8181818181818182,2.0582658181818183,2.08302,2.12817,PostGuard,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.025000000000000022,6,0,2.823425306965738,0.335,0.44,-0.06471499999999997,0,Draw,-0.030000000000000027,-0.042363636363636374,55.0,11.0,10.0,0.2545454545454545,3.0,0.2727272727272727,0.8644567829976848,5.0,0.7272727272727273,0.5638637043906733,0.10736353635218795,0.5025,0.0,1.0,11.0,0.8880000000000001,0.08199999999999999,0.6,0.04432967211543655,0.04678837291474056,0.0024587007993040143,1.921841855195058,5.6,0.02363636363636366,0.05523955430095454,0.9800000000000001,5,0.2452749949358876,0.17899999999999994,0.1482143717727805,5,0.19310299999999989,0.15636320437526213,0.29699999999999993,0.23303969618929732,5,0.323997,0.23382370981147316,0.118,0.1308940000000001
9731,3,5,1,11,1,early,early_r9+,4,2-4,3,1,3,1,4,2,0,0,0,0,1,3,1,4,4,0.2792001854745053,1,0.3200971912855416,0.04089700581103628,3,0,3,0.35628812002828475,0.42004894638921086,0.2860709914198605,0.2442838551255479,0.42004894638921086,0.32675016982042204,61,1.3,1.235,0.06499999999999995,0.805,0.8180327868852459,0.32,0.98,0.265,0.495,5,32,0.5245901639344263,2.095454426229508,2.11421,2.14942,Hit,6,0.13114754098360656,0.45901639344262296,0.39344262295081966,0.06499999999999995,5,1,2.86021575325023,0.265,0.45,0.22529,1,Hit,-1.6300000000000001,-1.2683606557377052,61.0,13.0,10.0,0.29508196721311475,5.0,0.38461538461538464,0.8203165677939104,4.6923076923076925,0.8032786885245902,0.20448042636542518,0.17998338850821408,0.33999999999999997,0.6,1.0,6.0,1.23,0.07000000000000002,0.4,0.15322023563086096,0.12824947780321874,-0.024970757827642198,1.8470848698201987,4.6,0.2010989010989011,0.11685971253972746,0.9400000000000001,5,0.4533409396226793,0.3320000000000001,0.2504895207388924,5,0.31541800000000003,0.24424468350406325,0.43500000000000005,0.2485206228867134,5,0.425966,0.24191994567935074,0.10299999999999998,0.11054799999999998
2742,6,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,0,0,2,1,2,0.08107309676953167,1,0.7689017647242032,0.6878286679546716,1,0,1,0.6898587268500722,0.6898587268500722,0.095136025,0.33155,0.6898587268500722,0.16337508491021102,49,-0.345,-0.39,0.04500000000000004,-0.655,-0.6421428571428571,-0.87,0.525,0.19999999999999996,0.31000000000000005,19,46,0.9387755102040817,1.9851410204081636,2.00759,1.94061,PreGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.04500000000000004,6,0,2.5856603676915597,0.595,0.145,-1.315305,1,PreGuard,-1.345,-1.7063265306122453,49.0,10.0,10.0,0.16326530612244897,1.0,0.1,0.9482437640445063,4.9,0.7551020408163265,0.17852955505970386,0.11482578207887215,0.19041666666666657,0.4,1.0,4.0,-0.43899999999999995,0.09400000000000003,1.0,0.06311728557619121,-0.13292930046356466,-0.19604658603975594,1.8913191831388705,7.2,-0.06666666666666667,0.057410569820475224,1.0,5,0.3931932508345426,0.24,0.15684387141358122,5,0.24367300000000003,0.17301469195562555,0.187,0.1776091213873882,5,0.20996399999999998,0.19774063610573323,-0.05299999999999999,-0.033709000000000044
4917,5,4,0,12,0,early,early_r9+,2,2-4,2,0,2,0,2,2,0,0,0,0,1,2,0,1,2,0.49934925633368105,1,0.7726414407110191,0.2732921843773381,2,0,2,0.4862090079389723,0.4862090079389723,0.2148505,0.11374999999999957,0.4862090079389723,0.16337508491021102,45,0.07,-0.075,0.14500000000000002,-0.32,-0.3462222222222222,-0.94,1.01,0.305,0.39,11,31,0.6888888888888889,1.9886628888888889,1.98856,2.08689,PreGuard,4,0.0,0.5777777777777777,0.4,0.14500000000000002,3,0,2.724101443508719,0.51,0.245,-0.9734449999999999,1,PreGuard,-1.93,-2.9939999999999998,45.0,9.0,9.0,0.22222222222222224,2.0,0.22222222222222224,0.8991633967729635,5.0,0.8222222222222222,0.32039355179044293,0.15123600678861376,0.515,0.0,1.0,10.0,-0.118,0.188,1.0,0.01887008217897094,0.4527218774442283,0.4338517952652574,1.8323946863684952,4.8,0.3,0.00919037445155202,1.0,5,0.12568974152435552,0.37,0.17313289693180783,5,0.365779,0.14588572511558484,0.328,0.06515366451704771,5,0.2878070000000001,0.054467121802974,-0.04199999999999998,-0.07797199999999993
9700,3,3,1,13,1,early,early_r9+,3,2-4,1,2,1,2,3,-1,0,0,0,0,1,1,2,2,3,0.11397503923666737,1,0.3000798390090391,0.18610479977237177,1,0,1,0.31295453639864923,0.433241217352845,0.07433485875563361,0.39164031400706995,0.433241217352845,0.2450626273653165,59,1.12,0.955,0.16500000000000015,0.625,0.6250847457627119,0.215,0.9050000000000001,0.17500000000000004,0.4950000000000001,5,31,0.5254237288135594,2.0693416949152543,2.07017,1.98887,Hit,6,0.2711864406779661,0.5084745762711864,0.2033898305084746,0.16500000000000015,5,1,2.698680539801127,0.275,0.4,0.12556500000000015,1,Hit,0.2300000000000001,-0.21118644067796608,59.0,12.0,10.0,0.20338983050847456,6.0,0.5,0.8149190762157129,4.916666666666667,0.7457627118644068,0.422010185158623,0.1440347578223063,0.7650000000000001,0.8,0.8,1.0,1.073,0.04700000000000002,0.8,0.07967010427675465,0.09103607605442425,0.011365971777669615,1.794308593542485,3.6,0.12867132867132866,0.06075154912736931,0.9800000000000001,5,0.18225511135371922,0.23400000000000004,0.34099853372118777,5,0.25865400000000005,0.3592746011305281,0.21600000000000005,0.218500572081631,5,0.23203800000000005,0.22021457406924735,-0.017999999999999988,-0.026616
3228,6,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0.1649220044778728,0,0.5735178327249109,0.40859582824703805,0,1,-1,0.6752122499965441,0.6752122499965441,0.06744816999999999,0.3308,0.6752122499965441,0.16337508491021102,49,-0.225,-0.365,0.13999999999999999,-0.565,-0.5823469387755102,-0.86,0.635,0.16500000000000004,0.33999999999999997,8,43,0.8775510204081632,2.013399387755102,2.00759,1.97848,PostGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.13999999999999999,6,0,2.6311063477747076,0.535,0.19,-1.21424,1,PostGuard,0.775,0.14387755102040814,49.0,10.0,10.0,0.20408163265306123,2.0,0.2,0.9061486570556518,4.9,0.7959183673469388,0.4181662658072988,0.10237820216766047,0.3094444444444445,0.0,1.0,4.0,-0.386,0.161,1.0,0.007326793737498597,0.21174280676629514,0.20441601302879656,1.9309716824636525,5.0,0.21454545454545446,0.00641085811541779,1.0,5,0.42067604629139915,0.472,0.12622400722525012,5,0.47759699999999994,0.15795398596585017,0.39499999999999996,0.041079191812887474,5,0.376328,0.04977702602606966,-0.07700000000000001,-0.10126899999999994
6781,0,5,1,11,1,early,early_r9+,4,2-4,2,2,2,2,4,0,0,0,0,0,1,2,2,2,3,0.10827899174821144,0,0.28100854119581625,0.17272954944760482,0,1,-1,0.3864635110615343,0.7218079165244499,0.6847301187514427,0.4363055774053295,0.7218079165244499,0.32675016982042204,65,1.08,1.01,0.07000000000000006,0.64,0.6427692307692308,0.31,0.77,0.265,0.44000000000000006,10,40,0.6153846153846154,2.0710896923076927,2.08221,1.93484,Hit,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.07000000000000006,5,1,2.5934722685602893,0.3,0.39,0.11258000000000012,1,Hit,1.3800000000000001,1.5883076923076922,65.0,13.0,10.0,0.21538461538461542,4.0,0.3076923076923077,0.8563228870047231,5.0,0.7230769230769231,0.309314177302548,0.15616048122094878,0.34125000000000016,0.0,0.8,7.0,0.8699999999999999,0.2100000000000001,0.8,-0.018814175346191113,-0.024414762781817537,-0.005600587435626419,1.8655361453628145,4.2,-0.06712069765086792,0.016994325920820706,0.9800000000000001,5,0.10758033961182269,0.28300000000000003,0.017888543819998316,5,0.3278740000000001,0.01990324106772564,0.394,0.22864820139244482,5,0.40075600000000017,0.21325494265667097,0.11099999999999999,0.07288200000000006
7332,3,3,1,13,1,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,0.24332996929272774,0,1.320607251835307,1.0772772825425792,0,1,-1,1.2058582227923818,1.2058582227923818,0.47821300000000005,0.3672000000000004,1.2058582227923818,0.16337508491021102,49,1.215,1.205,0.010000000000000009,0.825,0.8090816326530613,0.285,0.9300000000000002,0.17000000000000004,0.3900000000000001,7,39,0.7959183673469388,2.1670495918367347,2.16374,2.25583,Draw,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.010000000000000009,6,0,2.889468983342783,0.305,0.445,0.14163500000000018,0,Hit,-0.6749999999999998,1.2623469387755102,49.0,10.0,10.0,0.20408163265306123,3.0,0.3,0.898499346651062,4.9,0.7551020408163265,0.5153633532076485,0.13022040373791513,0.915,1.0,1.0,1.0,1.215,0.0,1.0,0.1561453870731168,0.4055774245129012,0.2494320374397844,1.9631450854041197,3.4,0.263030303030303,0.1329985845146663,1.0,5,0.21821788619608334,0.281,0.27084128193464163,5,0.3490630000000002,0.29799538095413497,0.267,0.40533319627190667,5,0.28646600000000016,0.3447152419461606,-0.014000000000000012,-0.06259700000000001
244,4,4,0,12,0,early,early_r9+,4,2-4,2,2,2,2,4,0,0,0,0,0,1,3,1,2,4,0.23032821046289606,1,0.5397828488901824,0.30945463842728627,1,0,1,0.33419976651314487,0.5343560070464721,0.2069856144274766,0.5110553492528983,0.5343560070464721,0.32675016982042204,65,-0.13,-0.135,0.0050000000000000044,-0.39,-0.4010769230769231,-0.875,0.745,0.175,0.26,32,60,0.9230769230769231,2.035795076923077,2.0489,1.94759,PostGuard,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.0050000000000000044,6,0,2.611825607374373,0.55,0.19,-1.1037949999999999,1,PostGuard,-1.13,-1.3266153846153848,65.0,13.0,10.0,0.21538461538461542,4.0,0.3076923076923077,0.8773656834710964,5.0,0.7230769230769231,0.38211556859375945,0.11570188070175617,0.56,0.4,1.0,8.0,-0.202,0.072,0.2,-0.02440014329735617,0.007544243565171904,0.031944386862528075,1.8460482540588807,4.2,-0.16263736263736264,-0.053115431429518224,0.9399999999999998,5,0.18618822104138785,0.196,0.08813342158341524,5,0.22247400000000006,0.1275424125242268,0.24699999999999997,0.09018037480516483,5,0.28418900000000014,0.1017330545717566,0.05099999999999996,0.061715000000000075
8134,3,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0.07117748397491992,1,0.49044250347619994,0.41926501950128003,1,0,1,0.4959350652666136,0.4959350652666136,0.0229845,0.24690000000000012,0.4959350652666136,0.16337508491021102,49,-0.415,-0.485,0.07,-0.695,-0.7066326530612245,-1.02,0.605,0.17500000000000004,0.27999999999999997,21,45,0.9183673469387755,2.043979183673469,2.04392,1.93721,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.07,6,1,2.653740212752708,0.59,0.15,-1.383605,1,Hit,-0.585,-1.4833673469387756,49.0,10.0,10.0,0.24489795918367346,2.0,0.2,0.8874225915015336,4.9,0.8367346938775511,0.17163664455903782,0.12555031253624196,0.31000000000000005,0.2,1.0,2.0,-0.48200000000000004,0.06700000000000002,1.0,0.03268806912590264,0.10996949327669622,0.07728142415079357,1.9845559233952734,6.2,0.23151515151515145,0.048759754733426613,1.0,5,0.23606175539997798,0.42799999999999994,0.17203197377231944,5,0.46365599999999996,0.20264068475382713,0.21200000000000002,0.1738030494554109,5,0.25945100000000004,0.18055818125330134,-0.21599999999999991,-0.20420499999999991
95,3,6,0,10,0,mid,early_r9+,2,2-4,0,2,0,2,2,-2,0,0,0,0,1,1,1,2,2,0.4027239974034825,0,0.449823359409282,0.04709936200579945,0,2,-2,0.8447773418671304,0.8447773418671304,0.02411015,0.4217000000000013,0.8447773418671304,0.16337508491021102,53,-0.5,-0.61,0.10999999999999999,-0.885,-0.8883962264150942,-1.275,0.7749999999999999,0.2499999999999999,0.385,11,38,0.7169811320754716,1.9658571698113205,1.96784,2.03961,Draw,5,0.3018867924528302,0.5660377358490566,0.11320754716981132,0.11499999999999999,4,0,2.702770532794904,0.575,0.175,-1.519805,1,Draw,1.5,0.6700943396226416,53.0,11.0,10.0,0.2641509433962264,3.0,0.2727272727272727,0.863250190396883,4.818181818181818,0.8490566037735849,0.3043495447922068,0.13076641866736002,0.6599999999999999,0.0,1.0,8.0,-0.625,0.125,0.6,0.006752300291973945,0.05270076301912978,0.045948462727155824,1.8005628968287515,5.2,0.19636363636363638,0.005914821237123213,1.0,5,0.5067212227194473,0.36199999999999993,0.05155094567512804,5,0.3200409999999998,0.052414289010726936,0.303,0.05415256226624925,5,0.23620099999999997,0.045134745817385434,-0.05899999999999994,-0.08383999999999983
5208,6,9,1,7,1,mid,mid_r5-8,2,2-4,1,1,1,1,2,0,0,0,0,0,0,2,0,0,1,1.077018449666022,0,1.847112937234754,0.7700944875687319,0,1,-1,2.7303911483304,2.7303911483304,1.3651955,0.0004500000000007276,2.7303911483304,0.16337508491021102,49,1.04,0.96,0.08000000000000007,0.515,0.5152040816326531,0.08,0.9600000000000001,0.20999999999999996,0.525,5,17,0.3469387755102041,1.6450302040816327,1.64602,1.79399,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.19500000000000006,4,1,2.553030404062179,0.29,0.44,0.14300500000000005,1,Hit,0.12,0.9291836734693877,49.0,10.0,10.0,0.20408163265306123,2.0,0.2,0.9083881234886186,4.9,0.8775510204081632,0.39140003850339355,0.1468765080943815,0.5799999999999998,0.0,1.0,6.0,0.782,0.25800000000000006,1.0,0.03269398977267425,0.3636135543922418,0.33091956461956756,1.520633491002741,4.2,0.1806060606060606,-0.0026936687437189325,1.0,5,0.1535392207410549,0.34500000000000003,0.09246621004453466,5,0.26093200000000005,0.06920706679956892,0.3,0.0,5,0.22647500000000012,0.0,-0.04500000000000004,-0.03445699999999993
9141,4,8,0,8,0,mid,mid_r5-8,5,5-8,3,2,3,1,4,2,0,0,0,0,1,3,1,3,4,0.05508657736917402,0,0.42847979999890595,0.37339322262973196,0,1,-1,0.43404741599639834,0.7173430680405914,0.814159370844731,0.37880201372220745,0.5548773361511586,0.32675016982042204,65,0.035,0.005,0.030000000000000002,-0.435,-0.40284615384615385,-0.84,0.875,0.22000000000000003,0.47,9,41,0.6307692307692307,1.7754789230769232,1.77183,1.90099,Draw,6,0.18461538461538463,0.4307692307692308,0.36923076923076925,0.14,6,0,2.551206432432474,0.52,0.23,-0.858855,0,Draw,1.035,0.5809230769230769,65.0,13.0,10.0,0.26153846153846155,4.0,0.3076923076923077,0.8374793262669324,5.0,0.7538461538461538,0.22095547782511266,0.14349724963688873,0.34875,0.0,1.0,17.0,-0.15699999999999997,0.192,0.6,0.03651741092061135,0.16873682314032099,0.13221941221970965,1.7081315642914858,5.6,0.18574907544207397,0.039564648223804524,0.9200000000000002,5,0.31591942358001823,0.522,0.04604345773288541,5,0.4703479999999999,0.05907255629731965,0.27,0.1476058941912551,5,0.28320099999999987,0.10404787848630069,-0.252,-0.187147
