game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,risk_lambda,num_candidates,num_children,q_ref_mean,q_ref_sd,q_best,regret,q_adj,q_adj_best,regret_adj
1361,1,12,Proposed,3,200,10,45,46,"Hit(CW,11,MIDDLE)",20519,1486.61,A2,0.0,,,-0.465,1.52603,0.19,0.655,-1.228015,-0.586835,0.6411800000000001
5041,1,8,Proposed,3,200,10,45,52,"PostGuard(CW,6,2)",82428,5463.5,A2,0.0,,,-0.395,1.81631,0.14,0.535,-1.303155,-0.817915,0.4852400000000001
5033,7,5,Proposed,3,200,10,45,37,"Hit(CCW,0,MIDDLE)",129615,8983.17,A2,0.0,,,1.115,2.10518,1.165,0.05,0.06241,0.1200399999999999,0.0576299999999998
5022,1,15,Proposed,3,200,10,45,73,"Hit(CCW,14,TOUCH)",89,10.5881,A2,0.0,,,0.415,0.934224,1.25,0.835,-0.052112,1.0168155,1.0689275
9907,7,9,Proposed,3,200,10,45,46,"Hit(CW,6,MIDDLE)",68970,4697.03,A2,0.0,,,0.445,1.74842,1.01,0.565,-0.42921,0.01754,0.44675
8627,2,12,Proposed,3,200,10,45,33,"Hit(CCW,5,TOUCH)",37818,3812.11,A2,0.0,,,-0.535,1.52603,0.415,0.95,-1.298015,-0.229745,1.0682699999999998
1641,6,10,Proposed,3,200,10,45,34,"Hit(CW,1,WEAK)",68076,6314.66,A2,0.0,,,0.19,1.76462,0.31,0.12,-0.69231,-0.6029500000000001,0.0893599999999998
7249,2,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",139,18.3179,A2,0.0,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4837,7,2,Proposed,3,200,10,45,44,"PostGuard(CW,0,1)",167697,10899.5,A2,0.0,,,-0.18,2.14886,-0.18,0.0,-1.25443,-1.21198,0.0424499999999998
1039,2,15,Proposed,3,200,10,45,35,"Hit(CCW,14,WEAK)",43,4.36906,A2,0.0,,,0.955,0.207304,0.955,0.0,0.851348,0.851348,0.0
7846,3,10,Proposed,3,200,10,45,47,"Hit(CCW,9,MIDDLE)",50612,3451.11,A2,0.0,,,-0.715,1.68041,-0.12,0.595,-1.555205,-0.989715,0.5654899999999999
5246,2,5,Proposed,3,200,10,45,7,"Draw(CCW,S4)",129702,9094.1,A2,0.0,,,0.76,2.16389,1.025,0.2649999999999999,-0.3219449999999999,0.0510399999999998,0.3729849999999998
4166,2,12,Proposed,3,200,10,45,49,"Hit(CCW,11,WEAK)",26669,2225.35,A2,0.0,,,0.19,1.65647,0.19,0.0,-0.6382350000000001,-0.6382350000000001,0.0
6533,4,6,Proposed,3,200,10,45,40,"Freeze(CW,1)",117642,8507.51,A2,0.0,,,-0.16,2.09151,0.615,0.775,-1.205755,-0.31462,0.8911349999999999
5721,0,12,Proposed,3,200,10,45,94,"PostGuard(CW,2,1)",40968,4291.07,A2,0.0,,,1.68,1.21145,1.945,0.2650000000000001,1.074275,1.528588,0.4543129999999999
4463,7,9,Proposed,3,200,10,45,54,"Hit(CW,4,WEAK)",76828,5999.57,A2,0.0,,,0.81,1.83409,1.03,0.2199999999999999,-0.1070449999999999,0.0665649999999998,0.1736099999999998
5606,2,14,Proposed,3,200,10,45,76,"Hit(CW,9,MIDDLE)",3469,431.81,A2,0.0,,,-0.685,1.32882,0.54,1.225,-1.34941,-0.17035,1.17906
1123,4,3,Proposed,3,200,10,45,36,"Hit(CW,0,MIDDLE)",153643,9945.95,A2,0.0,,,0.87,2.12911,1.04,0.17,-0.1945549999999999,0.06938,0.2639349999999999
8113,3,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",69,7.57083,A2,0.0,,,0.93,0.36756,1.0,0.0699999999999999,0.7462200000000001,1.0,0.2537799999999999
716,6,7,Proposed,3,200,10,45,15,"Draw(CCW,L2)",95571,6265.87,A2,0.0,,,1.015,1.97858,1.015,0.0,0.0257099999999999,0.073725,0.0480150000000001
459,3,5,Proposed,3,200,10,45,34,"Hit(CW,0,WEAK)",127832,8477.92,A2,0.0,,,0.845,2.09547,1.05,0.205,-0.2027350000000001,0.0341899999999999,0.236925
9287,7,12,Proposed,3,200,10,45,45,"Freeze(CCW,11)",23345,1848.8,A2,0.0,,,-0.45,1.57083,-0.31,0.14,-1.235415,-0.98168,0.2537349999999998
5647,1,10,Proposed,3,200,10,45,65,"Hit(CCW,9,WEAK)",61969,4918.96,A2,0.0,,,-0.36,1.77212,0.33,0.69,-1.24606,-0.460745,0.785315
4562,4,13,Proposed,3,200,10,45,10,"Draw(CW,L0)",26802,3335.82,A2,0.0,,,1.29,1.68698,1.765,0.4749999999999998,0.4465100000000001,1.0849699999999998,0.6384599999999997
6201,5,11,Proposed,3,200,10,45,63,"Hit(CCW,6,TOUCH)",46783,4160.15,A2,0.0,,,0.765,1.64005,0.765,0.0,-0.0550249999999999,-0.0550249999999999,0.0
9166,3,14,Proposed,3,200,10,45,74,"Hit(CW,9,WEAK)",3781,496.938,A2,0.0,,,0.06,1.93556,0.995,0.935,-0.90778,0.3176949999999999,1.225475
8703,4,3,Proposed,3,200,10,45,4,"Draw(CW,S2)",152479,9639.96,A2,0.0,,,0.575,2.05046,1.18,0.605,-0.4502300000000001,0.1865699999999999,0.6368
1616,0,14,Proposed,3,200,10,45,33,"Hit(CCW,7,TOUCH)",1033,109.956,A2,0.0,,,0.86,1.35292,0.86,0.0,0.18354,0.18354,0.0
5809,3,9,Proposed,3,200,10,45,47,"Hit(CCW,8,MIDDLE)",66018,4365.93,A2,0.0,,,0.48,1.59987,0.78,0.3,-0.3199349999999999,-0.0848099999999999,0.235125
4651,6,5,Proposed,3,200,10,45,46,"Hit(CW,2,MIDDLE)",128645,8750.76,A2,0.0,,,0.55,1.89143,0.915,0.365,-0.3957149999999999,-0.09715,0.2985649999999998
8894,2,15,Proposed,3,200,10,45,64,"Hit(CW,14,WEAK)",79,9.00293,A2,0.0,,,1.445,1.30268,1.885,0.4399999999999999,0.79366,1.6660395,0.8723795000000001
2369,6,9,Proposed,3,200,10,45,42,"Hit(CW,2,TOUCH)",71064,5083.39,A2,0.0,,,0.69,1.80939,0.69,0.0,-0.214695,-0.214695,0.0
1083,7,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",103,12.2892,A2,0.0,,,-0.98,0.198997,0.74,1.72,-1.0794985,-0.163105,0.9163935
366,3,11,Proposed,3,200,10,45,35,"Hit(CCW,0,WEAK)",49990,4570.46,A2,0.0,,,1.07,1.72485,1.555,0.4849999999999999,0.207575,0.5517699999999999,0.3441949999999998
6354,2,15,Proposed,3,200,10,45,127,"PostGuard(CCW,9,0)",151,20.0282,A2,0.0,,,1.45,0.497494,1.535,0.0849999999999999,1.201253,1.2856135,0.0843605
9260,7,2,Proposed,3,200,10,45,5,"Draw(CCW,S2)",167264,10768.6,A2,0.0,,,-0.54,2.23795,-0.21,0.33,-1.658975,-1.206985,0.4519900000000001
6267,4,12,Proposed,3,200,10,45,11,"Draw(CCW,L0)",21889,1606.64,A2,0.0,,,-0.36,1.72928,-0.025,0.3349999999999999,-1.22464,-0.859435,0.365205
1158,6,8,Proposed,3,200,10,45,60,"PostGuard(CW,6,1)",84071,5716.58,A2,0.0,,,-0.215,2.00469,0.39,0.605,-1.217345,-0.642945,0.5744000000000001
6520,1,5,Proposed,3,200,10,45,37,"Hit(CCW,0,MIDDLE)",129611,8799.28,A2,0.0,,,0.84,2.00858,1.215,0.3750000000000001,-0.1642899999999999,0.2315749999999999,0.3958649999999999
2099,0,14,Proposed,3,200,10,45,65,"Hit(CCW,13,WEAK)",1776,200.335,A2,0.0,,,-1.175,1.43679,0.56,1.735,-1.893395,-0.0434049999999999,1.84999
4892,6,10,Proposed,3,200,10,45,74,"Hit(CW,9,WEAK)",62383,5108.71,A2,0.0,,,-0.61,1.91779,0.185,0.7949999999999999,-1.568895,-0.66805,0.900845
7859,3,14,Proposed,3,200,10,45,87,"Hit(CCW,13,MIDDLE)",3377,423.729,A2,0.0,,,0.095,1.88573,0.515,0.42,-0.847865,-0.0462,0.801665
2084,7,10,Proposed,3,200,10,45,94,"PostGuard(CW,4,0)",67165,6042.36,A2,0.0,,,1.725,1.89984,2.465,0.7399999999999998,0.7750800000000001,1.623885,0.8488049999999999
5335,1,14,Proposed,3,200,10,45,85,"Hit(CCW,11,WEAK)",4298,573.397,A2,0.0,,,0.485,1.67026,0.485,0.0,-0.35013,-0.35013,0.0
5272,2,4,Proposed,3,200,10,45,1,"Draw(CCW,TEE)",138096,9023.93,A2,0.0,,,-0.8,2.14709,-0.41,0.39,-1.873545,-1.427585,0.4459600000000001
5472,3,13,Proposed,3,200,10,45,34,"Hit(CW,4,WEAK)",7594,818.009,A2,0.0,,,0.265,1.60149,0.7,0.4349999999999999,-0.535745,-0.02111,0.514635
4526,5,9,Proposed,3,200,10,45,6,"Draw(CW,S4)",68559,4740.4,A2,0.0,,,0.475,1.83013,0.685,0.21,-0.440065,-0.15847,0.281595
6392,2,5,Proposed,3,200,10,45,35,"Hit(CCW,0,WEAK)",130300,9048.92,A2,0.0,,,0.99,2.0518,1.075,0.0849999999999999,-0.0359,0.1003999999999999,0.1362999999999999
1255,4,13,Proposed,3,200,10,45,3,"Draw(CCW,S0)",17384,1983.88,A2,0.0,,,1.785,1.44526,2.34,0.5549999999999999,1.06237,1.5011899999999998,0.4388199999999997
5259,3,8,Proposed,3,200,10,45,40,"Freeze(CW,1)",93085,7297.3,A2,0.0,,,0.61,2.21763,0.965,0.355,-0.4988150000000001,-0.02692,0.471895
7905,3,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",103,11.9889,A2,0.0,,,0.845,0.671547,2.865,2.0200000000000005,0.5092265,2.3683175000000003,1.8590910000000005
4159,5,11,Proposed,3,200,10,45,73,"PostGuard(CCW,1,0)",50012,4606.43,A2,0.0,,,0.43,1.65381,0.765,0.335,-0.396905,-0.0980999999999999,0.298805
2788,5,13,Proposed,3,200,10,45,11,"Draw(CCW,L0)",27382,3439.11,A2,0.0,,,2.14,1.35292,3.115,0.975,1.46354,2.4309350000000003,0.9673950000000002
4360,7,4,Proposed,3,200,10,45,41,"Freeze(CCW,1)",140302,9226.52,A2,0.0,,,-0.75,1.94872,-0.47,0.28,-1.72436,-1.414605,0.309755
8248,7,13,Proposed,3,200,10,45,0,"Draw(CW,TEE)",7714,781.636,A2,0.0,,,1.11,1.37764,1.49,0.3799999999999999,0.4211800000000001,0.906925,0.4857449999999998
2081,5,9,Proposed,3,200,10,45,47,"Hit(CCW,8,MIDDLE)",65912,4355.99,A2,0.0,,,0.73,1.62392,0.865,0.135,-0.08196,0.1088949999999999,0.190855
1265,4,5,Proposed,3,200,10,45,35,"Hit(CCW,0,WEAK)",129503,8714.11,A2,0.0,,,0.605,2.00224,0.89,0.285,-0.39612,-0.11019,0.28593
3677,7,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",75,8.07521,A2,0.0,,,0.12,0.992774,1.695,1.5750000000000002,-0.376387,1.2149025,1.5912895
477,2,10,Proposed,3,200,10,45,0,"Draw(CW,TEE)",59528,4659.46,A2,0.0,,,-0.485,2.00494,-0.245,0.24,-1.48747,-1.152605,0.3348650000000002
8462,7,13,Proposed,3,200,10,45,55,"Hit(CCW,8,WEAK)",24882,2926.27,A2,0.0,,,2.285,1.37977,2.63,0.3449999999999997,1.5951150000000005,2.11934,0.5242249999999995
3186,1,11,Proposed,3,200,10,45,44,"Hit(CW,2,WEAK)",46953,4262.69,A2,0.0,,,-0.385,2.14867,1.3,1.685,-1.459335,0.2680100000000001,1.727345
8936,4,15,Proposed,3,200,10,45,117,"PostGuard(CCW,5,1)",145,18.5995,A2,0.0,,,1.0,0.0,1.015,0.0149999999999999,1.0,1.0,0.0
966,6,3,Proposed,3,200,10,45,4,"Draw(CW,S2)",154153,9768.35,A2,0.0,,,0.92,2.22567,1.15,0.2299999999999998,-0.1928349999999999,0.1599349999999999,0.3527699999999999
232,1,13,Proposed,3,200,10,45,1,"Draw(CCW,TEE)",8517,880.596,A2,0.0,,,1.47,1.11315,1.575,0.1049999999999999,0.913425,0.963775,0.05035
3968,6,10,Proposed,3,200,10,45,36,"PostGuard(CW,6,0)",50455,3316.72,A2,0.0,,,0.03,1.93884,0.95,0.92,-0.93942,0.0573199999999999,0.9967399999999998
2440,2,5,Proposed,3,200,10,45,45,"Hit(CCW,2,WEAK)",131024,8801.78,A2,0.0,,,0.91,2.00297,1.17,0.2599999999999999,-0.0914849999999999,0.127035,0.2185199999999999
1624,6,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",91,10.428,A2,0.0,,,0.705,0.798733,1.265,0.5599999999999999,0.3056334999999999,1.0,0.6943665000000001
9851,7,8,Proposed,3,200,10,45,50,"Freeze(CW,5)",89403,6670.3,A2,0.0,,,-0.47,2.00227,0.155,0.625,-1.471135,-0.86615,0.6049850000000001
9879,2,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",117,14.8621,A2,0.0,,,2.8,0.519615,3.125,0.3250000000000002,2.5401925,3.0,0.4598075000000001
9832,1,9,Proposed,3,200,10,45,37,"Hit(CCW,0,MIDDLE)",76196,6048.31,A2,0.0,,,0.445,2.05596,1.24,0.7949999999999999,-0.5829799999999998,0.362225,0.945205
4221,2,14,Proposed,3,200,10,45,93,"Hit(CCW,13,TOUCH)",3996,506.848,A2,0.0,,,0.46,1.7229,1.555,1.095,-0.40145,1.1719285,1.5733785
1999,2,5,Proposed,3,200,10,45,37,"Hit(CCW,2,MIDDLE)",125572,7988.51,A2,0.0,,,0.685,1.74808,0.875,0.1899999999999999,-0.1890399999999999,-0.0723099999999999,0.11673
99,4,13,Proposed,3,200,10,45,51,"Hit(CCW,12,MIDDLE)",4289,439.108,A2,0.0,,,0.015,1.16395,0.635,0.62,-0.566975,0.04513,0.612105
964,0,8,Proposed,3,200,10,45,46,"Hit(CW,5,MIDDLE)",81336,5322.66,A2,0.0,,,-0.61,1.86759,-0.295,0.315,-1.543795,-1.175055,0.36874
6357,7,5,Proposed,3,200,10,45,46,"Hit(CW,2,MIDDLE)",130615,8868.58,A2,0.0,,,0.69,1.95548,0.895,0.205,-0.2877400000000001,-0.0618149999999999,0.2259250000000001
632,7,12,Proposed,3,200,10,45,41,"Freeze(CCW,7)",25753,2146.34,A2,0.0,,,-0.28,1.85515,-0.195,0.085,-1.207575,-1.03419,0.1733850000000001
3130,2,11,Proposed,3,200,10,45,65,"Hit(CCW,10,WEAK)",43862,3613.22,A2,0.0,,,0.885,1.75265,1.315,0.4299999999999999,0.0086749999999999,0.59636,0.587685
2941,4,13,Proposed,3,200,10,45,66,"Hit(CW,8,MIDDLE)",24879,2925.79,A2,0.0,,,0.0,1.63707,1.365,1.365,-0.818535,0.823755,1.64229
6374,0,11,Proposed,3,200,10,45,77,"Hit(CCW,10,MIDDLE)",42407,3504.92,A2,0.0,,,0.485,2.27591,1.54,1.0550000000000002,-0.6529550000000001,0.4435949999999999,1.09655
156,7,14,Proposed,3,200,10,45,55,"Hit(CCW,5,WEAK)",3986,524.019,A2,0.0,,,0.54,1.21178,1.105,0.565,-0.06589,0.7474000000000001,0.8132900000000001
1570,1,4,Proposed,3,200,10,45,40,"Freeze(CW,1)",139098,8369.07,A2,0.0,,,-0.515,2.10233,-0.32,0.195,-1.5661649999999998,-1.28535,0.2808149999999998
7117,6,12,Proposed,3,200,10,45,11,"Draw(CCW,L0)",22198,1644.53,A2,0.0,,,-0.575,1.59197,-0.14,0.4349999999999999,-1.370985,-0.82198,0.5490050000000001
6164,7,6,Proposed,3,200,10,45,32,"Hit(CW,5,TOUCH)",109634,6730.68,A2,0.0,,,-0.25,1.88613,-0.25,0.0,-1.193065,-1.193065,0.0
4376,5,5,Proposed,3,200,10,45,56,"Hit(CW,4,MIDDLE)",126781,7592.14,A2,0.0,,,0.135,1.96132,0.9,0.765,-0.84566,-0.082345,0.763315
4444,0,12,Proposed,3,200,10,45,54,"Hit(CW,11,WEAK)",25491,2093.95,A2,0.0,,,-1.365,1.88196,-0.345,1.02,-2.30598,-1.145935,1.160045
5083,5,6,Proposed,3,200,10,45,47,"Hit(CCW,3,MIDDLE)",119217,7885.61,A2,0.0,,,-0.78,1.98283,-0.245,0.535,-1.7714150000000002,-1.2506050000000002,0.52081
894,4,13,Proposed,3,200,10,45,60,"Hit(CW,8,MIDDLE)",23188,2673.32,A2,0.0,,,1.6,1.73494,2.14,0.54,0.7325300000000001,1.5378350000000005,0.8053050000000002
8445,1,11,Proposed,3,200,10,45,93,"PostGuard(CCW,7,1)",50520,4337.56,A2,0.0,,,1.63,1.86898,2.34,0.71,0.6955099999999999,1.48642,0.79091
7871,7,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",151,21.4347,A2,0.0,,,-0.47,0.979337,3.185,3.655,-0.9596685,2.495655,3.4553235000000004
8198,0,4,Proposed,3,200,10,45,6,"Draw(CW,S4)",139791,7582.39,A2,0.0,,,-0.64,2.09533,-0.365,0.275,-1.687665,-1.308635,0.37903
6829,6,13,Proposed,3,200,10,45,11,"Draw(CCW,L0)",7189,750.865,A2,0.0,,,0.12,1.5413,0.45,0.33,-0.65065,-0.203355,0.4472949999999999
4702,2,8,Proposed,3,200,10,45,35,"Hit(CCW,7,WEAK)",79849,4743.37,A2,0.0,,,-0.5,1.68523,-0.045,0.455,-1.342615,-1.00064,0.3419749999999999
4058,3,5,Proposed,3,200,10,45,46,"Hit(CW,2,MIDDLE)",128827,7033.91,A2,0.0,,,0.9,2.01742,0.985,0.0849999999999999,-0.1087099999999999,-0.0017599999999999,0.1069499999999999
7591,4,13,Proposed,3,200,10,45,94,"PostGuard(CW,13,2)",20117,2227.97,A2,0.0,,,2.755,1.18953,3.245,0.4900000000000002,2.160235,2.70533,0.5450949999999999
1445,7,8,Proposed,3,200,10,45,7,"Draw(CCW,S4)",86199,5277.3,A2,0.0,,,-0.45,1.79374,-0.23,0.22,-1.34687,-1.08544,0.26143
5373,5,13,Proposed,3,200,10,45,45,"Hit(CCW,4,WEAK)",20256,2291.9,A2,0.0,,,1.245,1.60779,1.945,0.7,0.4411050000000001,1.352975,0.91187
5423,3,9,Proposed,3,200,10,45,11,"Draw(CCW,L0)",75808,5115.05,A2,0.0,,,0.735,1.91697,0.97,0.235,-0.223485,-0.140965,0.08252
1644,5,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",135,18.2915,A2,0.0,,,-1.0,0.0,-0.35,0.65,-1.0,-0.93256,0.06744
6839,5,3,Proposed,3,200,10,45,24,"Draw(CW,L7)",153561,7562.84,A2,0.0,,,0.61,2.05132,1.225,0.6150000000000001,-0.41566,0.0756100000000001,0.4912700000000002
1063,2,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",55,5.46439,A2,0.0,,,0.95,0.31225,1.905,0.955,0.7938749999999999,1.7583925,0.9645175
3774,5,6,Proposed,3,200,10,45,47,"Hit(CCW,5,MIDDLE)",112798,5870.56,A2,0.0,,,-0.86,1.93918,-0.215,0.645,-1.82959,-1.1727,0.65689
7844,2,5,Proposed,3,200,10,45,46,"Hit(CW,2,MIDDLE)",130831,6382.03,A2,0.0,,,0.995,2.09403,1.02,0.025,-0.052015,0.0304649999999999,0.08248
5770,5,13,Proposed,3,200,10,45,41,"Freeze(CCW,0)",12868,1309.81,A2,0.0,,,0.44,1.5318,1.12,0.6800000000000002,-0.3259,0.592917,0.918817
7977,6,14,Proposed,3,200,10,46,46,"Hit(CW,3,MIDDLE)",3938,292.062,A2,,,,-3.235,1.42119,-1.635,1.6,-3.945595,-2.371845,1.57375
3926,6,11,Proposed,3,200,10,46,37,"Hit(CCW,0,MIDDLE)",47340,2289.63,A2,,,,-1.43,2.04086,0.425,1.855,-2.45043,-0.594115,1.856315
3883,1,14,Proposed,3,200,10,46,18,"Draw(CW,L4)",367,19.149,A2,,,,-0.355,0.893854,-0.075,0.2799999999999999,-0.8019270000000001,-0.551806,0.250121
9222,7,5,Proposed,3,200,10,46,9,"Draw(CCW,S6)",119562,3931.04,A2,,,,0.995,1.99874,1.315,0.3199999999999999,-0.0043699999999999,0.330065,0.334435
7881,2,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",129,9.19159,A2,,,,-1.005,0.0705337,1.72,2.725,-1.04026685,0.6866099999999999,1.7268768499999998
6406,1,10,Proposed,3,200,10,46,0,"Draw(CW,TEE)",51352,1972.4,A2,,,,-0.385,1.70786,-0.385,0.0,-1.23893,-1.23893,0.0
8452,5,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",153,12.9342,A2,,,,1.445,0.496966,1.935,0.49,1.196517,1.811737,0.6152200000000001
1028,6,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",151,13.8179,A2,,,,0.77,0.668655,1.0,0.2299999999999999,0.4356725,1.0,0.5643275
2596,1,14,Proposed,3,200,10,46,45,"Hit(CCW,3,WEAK)",4096,315.35,A2,,,,1.385,1.7137,1.97,0.585,0.52815,1.7626545,1.2345045
4748,1,3,Proposed,3,200,10,46,11,"Draw(CCW,L0)",152912,5158.36,A2,,,,0.54,1.87307,0.985,0.4449999999999999,-0.3965349999999999,0.0489499999999999,0.4454849999999999
9206,3,13,Proposed,3,200,10,46,11,"Draw(CCW,L0)",7406,412.255,A2,,,,1.66,1.49479,1.73,0.07,0.912605,1.01113,0.0985250000000002
5859,1,6,Proposed,3,200,10,46,41,"Freeze(CCW,1)",112771,4067.15,A2,,,,-0.425,1.89588,-0.015,0.41,-1.37294,-1.006815,0.366125
6871,4,5,Proposed,3,200,10,46,52,"PostGuard(CW,1,0)",129931,4773.65,A2,,,,1.18,2.22207,1.32,0.1400000000000001,0.0689649999999999,0.2883,0.219335
7163,3,13,Proposed,3,200,10,46,67,"Hit(CCW,12,MIDDLE)",6670,408.025,A2,,,,1.88,1.55743,2.465,0.585,1.1012849999999998,1.7441,0.6428150000000001
5807,0,8,Proposed,3,200,10,46,45,"Hit(CCW,5,WEAK)",90124,3556.49,A2,,,,-0.885,2.00294,0.03,0.915,-1.88647,-1.02227,0.8642000000000001
5567,2,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",129,10.6908,A2,,,,1.535,0.999387,1.93,0.395,1.0353065,1.7758085,0.740502
2507,3,11,Proposed,3,200,10,46,39,"Hit(CCW,4,WEAK)",44097,2010.13,A2,,,,1.66,2.22809,1.715,0.0550000000000001,0.545955,0.6236950000000001,0.0777400000000001
7006,3,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",145,13.4287,A2,,,,-1.0,0.0,-0.97,0.03,-1.0,-1.0,0.0
1984,6,4,Proposed,3,200,10,46,0,"Draw(CW,TEE)",140791,4938.71,A2,,,,-0.785,2.01464,-0.31,0.475,-1.79232,-1.28004,0.5122800000000001
1845,7,14,Proposed,3,200,10,46,48,"PostGuard(CW,12,0)",800,47.2277,A2,,,,1.005,1.77904,1.44,0.435,0.1154799999999999,0.6659849999999999,0.550505
5780,2,6,Proposed,3,200,10,46,37,"Hit(CCW,5,MIDDLE)",110837,3828.3,A2,,,,-0.75,1.94358,-0.375,0.375,-1.72179,-1.29075,0.4310399999999998
8645,7,5,Proposed,3,200,10,46,50,"Freeze(CW,2)",129085,4728.94,A2,,,,0.46,1.98202,0.92,0.46,-0.53101,-0.0615299999999999,0.46948
6132,0,13,Proposed,3,200,10,46,54,"Hit(CW,12,WEAK)",19194,1187.54,A2,,,,1.96,1.7258,2.62,0.6600000000000001,1.0971,2.035705,0.938605
3339,4,10,Proposed,3,200,10,46,36,"Hit(CW,7,MIDDLE)",56420,2212.65,A2,,,,-0.72,1.66481,-0.305,0.415,-1.5524049999999998,-1.19128,0.3611249999999999
3566,6,14,Proposed,3,200,10,46,55,"Hit(CCW,7,WEAK)",3121,235.677,A2,,,,0.45,1.13027,1.01,0.56,-0.115135,1.0,1.115135
5523,3,9,Proposed,3,200,10,46,55,"Hit(CCW,4,WEAK)",70820,3028.68,A2,,,,0.74,1.9602,0.74,0.0,-0.2400999999999999,-0.2400999999999999,0.0
7015,5,14,Proposed,3,200,10,46,11,"Draw(CCW,L0)",4010,303.169,A2,,,,-1.135,1.92789,-1.135,0.0,-2.098945,-2.098945,0.0
743,7,3,Proposed,3,200,10,46,36,"Hit(CW,0,MIDDLE)",154603,5319.24,A2,,,,0.49,1.97228,0.98,0.49,-0.49614,-0.0727249999999999,0.4234150000000001
1014,4,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",61,3.3409,A2,,,,1.035,1.12862,3.325,2.29,0.4706899999999999,2.6887250000000003,2.2180350000000004
3900,0,10,Proposed,3,200,10,46,0,"Draw(CW,TEE)",52669,1980.34,A2,,,,0.305,1.74126,0.305,0.0,-0.5656300000000001,-0.5656300000000001,0.0
4543,6,5,Proposed,3,200,10,46,34,"Hit(CW,0,WEAK)",129672,4760.0,A2,,,,0.71,2.02136,1.09,0.3800000000000001,-0.30068,0.0577800000000001,0.3584600000000002
9231,5,14,Proposed,3,200,10,46,10,"Draw(CW,L0)",1926,126.476,A2,,,,1.14,1.46983,2.025,0.885,0.4050849999999999,1.620533,1.215448
1825,5,7,Proposed,3,200,10,46,1,"Draw(CCW,TEE)",100477,3834.79,A2,,,,0.79,2.03615,0.865,0.0749999999999999,-0.228075,-0.2135949999999999,0.01448
4062,4,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",117,8.46129,A2,,,,-1.995,0.122372,-0.475,1.52,-2.0561860000000003,-1.42096,0.6352260000000003
9882,2,11,Proposed,3,200,10,46,11,"Draw(CCW,L0)",52362,2665.91,A2,,,,0.17,1.51364,1.295,1.125,-0.58682,0.2877799999999999,0.8745999999999999
2998,6,14,Proposed,3,200,10,46,57,"Hit(CCW,5,MIDDLE)",3970,311.592,A2,,,,2.82,0.926067,2.895,0.0750000000000001,2.3569665,2.46373,0.1067635
1555,2,3,Proposed,3,200,10,46,5,"Draw(CCW,S2)",152766,5217.77,A2,,,,0.655,2.0799,1.1,0.445,-0.3849499999999999,0.054775,0.4397249999999999
4372,4,14,Proposed,3,200,10,46,19,"Draw(CCW,L4)",603,33.8589,A2,,,,0.02,1.24081,0.095,0.075,-0.600405,-0.5266850000000001,0.0737199999999999
3732,7,7,Proposed,3,200,10,46,44,"PostGuard(CW,7,1)",93921,3121.99,A2,,,,0.74,1.84185,1.125,0.385,-0.180925,0.254745,0.43567
3858,5,5,Proposed,3,200,10,46,35,"Hit(CCW,0,WEAK)",130244,4950.38,A2,,,,0.545,2.07797,0.885,0.3399999999999999,-0.493985,-0.1150499999999999,0.378935
1938,0,14,Proposed,3,200,10,46,54,"Hit(CW,13,WEAK)",2076,144.113,A2,,,,1.175,1.5506,1.43,0.2549999999999999,0.3997,0.9590015,0.5593015
9112,3,9,Proposed,3,200,10,46,37,"Hit(CCW,2,MIDDLE)",68746,2621.68,A2,,,,0.76,1.84997,0.76,0.0,-0.1649849999999999,-0.13746,0.0275249999999999
4157,3,12,Proposed,3,200,10,46,36,"Hit(CW,3,MIDDLE)",28524,1452.6,A2,,,,-0.705,1.59937,-0.705,0.0,-1.5046849999999998,-1.5046849999999998,0.0
7373,1,11,Proposed,3,200,10,46,36,"Hit(CW,2,MIDDLE)",49364,2402.74,A2,,,,0.335,1.76147,1.175,0.8400000000000001,-0.5457350000000001,0.5203300000000001,1.066065
7173,4,15,Proposed,3,200,10,46,0,"Draw(CW,TEE)",151,16.0301,A2,,,,1.84,0.366606,2.0,0.1599999999999999,1.656697,2.0,0.3433029999999999
196,4,4,Proposed,3,200,10,46,41,"Freeze(CCW,3)",138081,4712.72,A2,,,,-0.775,1.99107,-0.22,0.555,-1.770535,-1.206355,0.5641799999999999
