game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,md_best_is_rep,md_best_cluster_selected,md_rep_q_max,md_screen_loss,regret_A1,regret_A1_sd,n_seeds_A1,regret_adj_A1,regret_adj_A1_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A9P5N,regret_A9P5N_sd,n_seeds_A9P5N,regret_adj_A9P5N,regret_adj_A9P5N_sd,regret_A11b,regret_A11b_sd,n_seeds_A11b,regret_adj_A11b,regret_adj_A11b_sd,regret_A11a,regret_A11a_sd,n_seeds_A11a,regret_adj_A11a,regret_adj_A11a_sd,d_A9P5_A1,d_A9P5N_A1,d_A9P5N_A9P5,d_A11b_A1,d_A11b_A9P5,d_A11b_A9P5N,d_A11a_A1,d_A11a_A9P5,d_A11a_A9P5N,d_A11a_A11b,dadj_A9P5_A1,dadj_A9P5N_A1,dadj_A9P5N_A9P5,dadj_A11b_A1,dadj_A11b_A9P5,dadj_A11b_A9P5N,dadj_A11a_A1,dadj_A11a_A9P5,dadj_A11a_A9P5N,dadj_A11a_A11b
2227,1,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.265,-0.345,0.07999999999999996,-0.615,-0.6187878787878789,-0.985,0.72,0.245,0.35,9,29,0.8787878787878788,1.9952745454545455,1.99894,1.98363,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.2,2,0,2.6676530770097817,0.55,0.195,-1.256815,1,Draw,-1.255,-1.3954545454545453,33.0,7.0,7.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.23664830002641776,0.12822969856597458,0.4675000000000001,0.0,1.0,6.0,-0.39,0.12499999999999996,1.0,0.020326522642499224,0.10363636363636364,0.0833098409938644,1.848782134701264,4.6,0.14285714285714288,0.028076756466931207,1.0,5,0.34107966136028134,,,,,0.2819999999999999,0.13363195725574029,5,0.2741119999999999,0.11744152095830505,0.30099999999999993,0.14583380952303213,5,0.299199,0.14559520310607763,0.27699999999999997,0.10034938963441685,5,0.2524430000000001,0.04085185515983337,0.493,0.1385460212348229,5,0.46708599999999995,0.14530863134205077,0.35,0.0,5,0.2810600000000001,0.0,0.019000000000000017,-0.004999999999999949,-0.023999999999999966,0.21100000000000008,0.19200000000000006,0.21600000000000003,0.06800000000000006,0.049000000000000044,0.07300000000000001,-0.14300000000000002,0.02508700000000008,-0.021668999999999827,-0.04675599999999991,0.19297400000000003,0.16788699999999995,0.21464299999999986,0.006948000000000176,-0.018138999999999905,0.028617000000000004,-0.18602599999999986
1846,0,0,0,16,0,early,early_r9+,0,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,,,0,0,0,,,,,,0.0,33,-0.29,-0.375,0.08500000000000002,-0.66,-0.6372727272727273,-0.9,0.6100000000000001,0.16999999999999993,0.37000000000000005,6,30,0.9090909090909091,2.011313939393939,1.99198,1.92767,Draw,3,0.0,0.7878787878787878,0.18181818181818182,0.185,3,0,2.5748634428900194,0.62,0.185,-1.253835,1,Draw,-1.285,-1.4154545454545455,33.0,7.0,7.0,0.30303030303030304,1.0,0.14285714285714285,0.8928538231363689,4.714285714285714,1.0,0.4422880622040425,0.10304825559274203,0.26250000000000007,0.0,1.0,6.0,-0.45599999999999996,0.166,1.0,0.060431353789177834,0.1065610741144912,0.04612972032531339,1.8282725250153156,3.4,0.05714285714285714,0.10105377533748987,1.0,5,0.3314896937538144,,,,,0.354,0.135711090187943,5,0.3854989999999999,0.13874336918390007,0.454,0.08495587089777851,5,0.5071869999999999,0.1107430263380047,0.189,0.14762283021267403,5,0.25039499999999987,0.14082560598129862,0.298,0.12148045110222466,5,0.37625199999999986,0.0690964914630257,0.348,0.0705868259663232,5,0.4506579999999998,0.08045618641534046,0.10000000000000003,-0.16499999999999998,-0.265,-0.055999999999999994,-0.15600000000000003,0.10899999999999999,-0.006000000000000005,-0.10600000000000004,0.15899999999999997,0.04999999999999999,0.12168800000000002,-0.13510400000000006,-0.2567920000000001,-0.00924700000000006,-0.13093500000000008,0.125857,0.06515899999999986,-0.05652900000000016,0.2002629999999999,0.07440599999999992
7360,0,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0.1849140489094566,1,0.810841419322544,0.6259273704130874,1,0,1,0.9952703862987592,0.9952703862987592,0.07598384999999999,0.4917999999999978,0.9952703862987592,0.16337508491021102,49,-0.355,-0.445,0.09000000000000002,-0.705,-0.7080612244897959,-1.03,0.675,0.21999999999999997,0.35,13,39,0.7959183673469388,2.0536553061224487,2.0525,2.10451,PreGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.09000000000000002,6,0,2.732787889875994,0.53,0.185,-1.407255,1,PreGuard,-1.355,-1.6201020408163267,49.0,10.0,10.0,0.24489795918367346,3.0,0.3,0.8662761590494125,4.9,0.7551020408163265,0.12827363472232592,0.14178473791357768,0.3299999999999999,0.4,1.0,10.0,-0.41500000000000004,0.06000000000000002,1.0,0.020607258566544058,-0.42539018453099214,-0.4459974430975363,1.9414532110269165,7.0,-0.20727272727272728,0.044459343197943015,1.0,5,0.3540716805904226,,,,,0.2899999999999999,0.08645808232895295,5,0.26799800000000007,0.16571311020857704,0.296,0.16730959326948353,5,0.26566699999999993,0.1626052739612095,0.316,0.16063934760823698,5,0.2418530000000001,0.13858031103840107,0.44000000000000006,0.16807736313971616,5,0.3755320000000001,0.1875268168689483,0.45,0.12479983974348684,5,0.4768720000000001,0.08227012509106814,0.006000000000000061,0.02600000000000008,0.020000000000000018,0.15000000000000013,0.14400000000000007,0.12400000000000005,0.1600000000000001,0.15400000000000003,0.134,0.009999999999999953,-0.0023310000000001385,-0.026144999999999974,-0.023813999999999835,0.10753400000000002,0.10986500000000016,0.133679,0.208874,0.21120500000000014,0.23501899999999998,0.10133999999999999
2359,1,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0.23780755127623515,1,0.28430808433741367,0.04650053306117852,1,0,1,0.49405765938725,0.49405765938725,0.056204449999999996,0.24054999999999893,0.49405765938725,0.16337508491021102,49,-0.17,-0.32,0.15,-0.57,-0.5741836734693878,-0.995,0.825,0.22500000000000003,0.3999999999999999,12,35,0.7142857142857143,1.9902728571428572,1.98856,2.17051,PostGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.15,5,0,2.7568448628359707,0.54,0.225,-1.255255,1,PostGuard,-1.17,-1.4690816326530616,49.0,10.0,10.0,0.24489795918367346,3.0,0.3,0.8703002667936758,4.9,0.7551020408163265,0.23188306421332733,0.15534611805521564,0.3904166666666666,0.0,1.0,12.0,-0.3470000000000001,0.177,1.0,0.05567359062844287,0.029676519989673456,-0.025997070638769427,1.9255885585445967,5.2,-0.05696969696969696,0.027478499530667062,1.0,5,0.4249374808718954,,,,,0.4,0.19026297590440444,5,0.33326000000000006,0.16275833623043706,0.42099999999999993,0.19125898671696445,5,0.32915799999999995,0.1616395811133523,0.36899999999999994,0.11892224350389627,5,0.246257,0.10406723983800088,0.43599999999999994,0.11387493139405179,5,0.334356,0.11092890540792333,0.473,0.1068644000591404,5,0.37615499999999996,0.13489857560404417,0.020999999999999908,-0.031000000000000083,-0.05199999999999999,0.03599999999999992,0.015000000000000013,0.067,0.07299999999999995,0.052000000000000046,0.10400000000000004,0.03700000000000003,-0.0041020000000001056,-0.08700300000000005,-0.08290099999999995,0.0010959999999999304,0.005198000000000036,0.08809899999999998,0.042894999999999905,0.04699700000000001,0.12989799999999996,0.041798999999999975
9378,6,5,1,11,1,early,early_r9+,2,2-4,0,2,0,2,2,-2,0,0,0,0,0,1,1,0,1,0.9286776678180683,0,1.6203221262761298,0.6916444584580616,0,2,-2,2.3910774302652773,2.3910774302652773,1.076359,0.5203500000000005,2.3910774302652773,0.16337508491021102,53,0.82,0.785,0.03499999999999992,0.44,0.44764150943396225,0.08,0.74,0.19,0.37999999999999995,11,43,0.8113207547169812,1.8741956603773586,1.86842,1.92551,Hit,5,0.3018867924528302,0.5660377358490566,0.11320754716981132,0.1449999999999999,4,1,2.6143611903341752,0.315,0.355,-0.0736,0,Hit,0.97,1.2843396226415096,53.0,11.0,11.0,0.16981132075471697,2.0,0.18181818181818182,0.9191232518801769,4.818181818181818,0.8301886792452831,0.4846062945847671,0.1040264133983391,0.3858333333333333,0.2,1.0,6.0,0.715,0.10499999999999995,1.0,0.027922165522904097,0.09092539142296421,0.06300322590006013,1.824431529463864,3.2,0.17272727272727276,0.04692658134855128,1.0,5,0.16167685596895764,,,,,0.2129999999999999,0.16033558556976676,5,0.22349499999999994,0.16011152203230097,0.1579999999999999,0.13845576911057192,5,0.147503,0.15044683565133565,0.3419999999999999,0.1315104558580799,5,0.385262,0.1190876339403046,0.14299999999999996,0.03251922508301816,5,0.22165699999999994,0.051943796742248256,0.13299999999999995,0.14250438589741718,5,0.15594599999999997,0.1322042950512577,-0.05500000000000002,0.129,0.18400000000000002,-0.06999999999999995,-0.01499999999999993,-0.19899999999999995,-0.07999999999999996,-0.02499999999999994,-0.20899999999999996,-0.010000000000000009,-0.07599199999999995,0.16176700000000005,0.237759,-0.0018380000000000063,0.07415399999999994,-0.16360500000000006,-0.06754899999999997,0.008442999999999978,-0.22931600000000002,-0.06571099999999996
1936,0,4,0,12,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,0,0,2,2,2,0.14769510717098605,0,0.29406339118631974,0.1463682840153337,0,1,-1,0.2950297533813327,0.2950297533813327,0.14250975,0.03810000000000002,0.2950297533813327,0.16337508491021102,49,-0.195,-0.245,0.04999999999999999,-0.64,-0.6342857142857143,-0.95,0.7549999999999999,0.21499999999999997,0.445,6,31,0.6326530612244898,1.9508089795918369,1.9554,2.0315,Draw,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.21000000000000002,5,0,2.677598619613132,0.525,0.17,-1.21075,1,Draw,0.8049999999999999,-0.31612244897959185,49.0,10.0,10.0,0.20408163265306123,2.0,0.2,0.8995117721846757,4.9,0.7551020408163265,0.27799119930649807,0.14060962705592925,0.3370000000000002,0.0,1.0,10.0,-0.442,0.24699999999999997,1.0,0.04650725804968327,-0.18226188225590928,-0.22876914030559248,1.8160053596729817,7.2,-0.28727272727272724,0.06291149208505221,1.0,5,0.43112309854833464,,,,,0.301,0.09443251558652878,5,0.271884,0.09913219875499574,0.32599999999999996,0.23532955615476778,5,0.2811199999999999,0.23625638544280658,0.504,0.059097377268369576,5,0.47284299999999996,0.10726942747120445,0.4459999999999999,0.08510287891722579,5,0.422177,0.10379191181156655,0.39799999999999996,0.07076369125476711,5,0.346889,0.10406404676928524,0.024999999999999967,0.203,0.17800000000000005,0.1449999999999999,0.11999999999999994,-0.05800000000000011,0.09699999999999998,0.07200000000000001,-0.10600000000000004,-0.04799999999999993,0.009235999999999911,0.20095899999999994,0.19172300000000003,0.150293,0.1410570000000001,-0.05066599999999993,0.07500499999999999,0.06576900000000008,-0.12595399999999995,-0.07528800000000002
2919,3,5,1,11,1,early,early_r9+,3,2-4,1,2,1,2,3,-1,0,0,0,0,1,2,1,3,3,0.16140332760200346,1,0.3499356053676188,0.18853227776561535,1,0,1,0.3843215008622345,0.4257397396872185,0.24238925920968987,0.18032545269287167,0.4257397396872185,0.2450626273653165,59,0.865,0.85,0.015000000000000013,0.4,0.3930508474576272,-0.41,1.275,0.2950000000000001,0.46499999999999997,14,35,0.5932203389830508,1.999112372881356,2.00549,1.9511,Hit,6,0.2711864406779661,0.5084745762711864,0.2033898305084746,0.015000000000000013,5,1,2.626402130063836,0.3,0.39,-0.11055000000000004,1,Hit,1.4649999999999999,-0.23915254237288133,59.0,12.0,12.0,0.20338983050847456,4.0,0.3333333333333333,0.8861270356190684,4.916666666666667,0.7796610169491526,0.6027846447085266,0.14868682245564913,0.765,1.0,1.0,1.0,0.865,0.0,1.0,0.14691165653007832,0.28620342512425295,0.13929176859417458,1.7651071446960143,6.0,0.38033867966309576,0.14501603430724513,1.0,5,0.37538336736124006,,,,,0.263,0.20906338751680073,5,0.256507,0.20454098680337887,0.28600000000000003,0.13221195104830727,5,0.329874,0.07685923988044639,0.27399999999999997,0.2634008352302627,5,0.342183,0.23155177567878854,0.23399999999999999,0.2188149903457256,5,0.21788199999999996,0.21068205229088685,0.22199999999999998,0.21773263420994105,5,0.1972359999999999,0.1978793119997641,0.02300000000000002,0.010999999999999954,-0.012000000000000066,-0.029000000000000026,-0.052000000000000046,-0.03999999999999998,-0.041000000000000036,-0.06400000000000006,-0.05199999999999999,-0.01200000000000001,0.07336700000000002,0.08567600000000003,0.012309000000000014,-0.03862500000000002,-0.11199200000000004,-0.12430100000000005,-0.059271000000000074,-0.1326380000000001,-0.1449470000000001,-0.020646000000000053
8484,6,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0.31368398599687575,1,0.5889061380228618,0.2752221520259861,1,0,1,0.8835032706477594,0.8835032706477594,0.038736349999999996,0.4400499999999994,0.8835032706477594,0.16337508491021102,49,-0.4,-0.42,0.019999999999999962,-0.71,-0.7024489795918367,-1.075,0.6749999999999999,0.16000000000000003,0.30999999999999994,16,46,0.9387755102040817,2.041721836734694,2.04497,1.84662,Draw,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.019999999999999962,6,0,2.5270522631438737,0.605,0.175,-1.32331,1,Draw,-1.6099999999999999,-1.5079591836734694,49.0,10.0,10.0,0.24489795918367346,3.0,0.3,0.8715273076930293,4.9,0.7755102040816326,0.22271058243564693,0.11845454848181955,0.2599999999999999,0.0,1.0,3.0,-0.548,0.148,1.0,-0.008537797717691694,-0.09183949324956626,-0.08330169553187458,1.8889816409163358,4.4,-0.1186624230297556,-0.018594514173757244,1.0,5,0.17613450282346974,,,,,0.24999999999999992,0.17128193132960637,5,0.30877499999999997,0.19656743741016725,0.31899999999999995,0.09710818709048175,5,0.38324100000000005,0.14817432294429428,0.3749999999999999,0.06736096792653735,5,0.44921,0.0779760545776715,0.16099999999999995,0.12596626532528457,5,0.21773399999999996,0.16372784893688666,0.25599999999999995,0.11865917579353065,5,0.340055,0.13647261529332544,0.06900000000000003,0.12499999999999997,0.05599999999999994,-0.08899999999999997,-0.158,-0.21399999999999994,0.006000000000000033,-0.063,-0.11899999999999994,0.095,0.07446600000000009,0.14043500000000003,0.06596899999999994,-0.09104100000000001,-0.1655070000000001,-0.23147600000000004,0.03128000000000003,-0.04318600000000006,-0.109155,0.12232100000000004
8492,3,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,3,3,0.10467907626665278,0,0.33138509028743457,0.22670601402078178,0,1,-1,0.3169175658503208,0.4234805159128954,0.06929675198405766,0.37553492514012543,0.4234805159128954,0.2450626273653165,55,1.215,1.125,0.09000000000000008,0.735,0.719909090909091,0.27,0.9450000000000001,0.265,0.4800000000000001,4,30,0.5454545454545454,2.0521836363636363,2.04078,2.21558,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.19500000000000006,5,0,2.8411061503249457,0.315,0.44,0.10721000000000003,1,Draw,2.215,1.42,55.0,11.0,11.0,0.2545454545454545,3.0,0.2727272727272727,0.8296637284232604,5.0,0.7454545454545455,0.4338283647090223,0.1387789829263505,0.35250000000000004,0.0,1.0,14.0,0.99,0.22500000000000003,1.0,0.057292643375412435,0.14665984609756563,0.0893672027221532,1.8421768304373587,5.2,0.0709090909090909,0.00960545126568851,1.0,5,0.41705541515246053,,,,,0.536,0.20498170650084852,5,0.48601900000000003,0.25044129809697924,0.4800000000000001,0.23,5,0.38059499999999996,0.22672147141371504,0.536,0.16546903033498445,5,0.442845,0.13131010142978336,0.39100000000000007,0.16838942959699107,5,0.297829,0.16000549328069963,0.266,0.10114346246792229,5,0.22976000000000002,0.09519958035621795,-0.05599999999999994,0.0,0.05599999999999994,-0.14499999999999996,-0.08900000000000002,-0.14499999999999996,-0.27,-0.21400000000000008,-0.27,-0.12500000000000006,-0.10542400000000007,-0.043174000000000046,0.06225000000000003,-0.18819000000000002,-0.08276599999999995,-0.14501599999999998,-0.256259,-0.15083499999999994,-0.21308499999999997,-0.06806899999999999
8250,2,4,0,12,0,early,early_r9+,3,2-4,1,2,1,2,3,-1,0,0,0,0,1,2,1,2,3,0.48763458319114444,0,0.5811856295754394,0.09355104638429496,0,2,-2,0.6226371009898182,0.706659897573374,0.2305694922667977,0.5300252090440811,0.706659897573374,0.2450626273653165,59,-0.3,-0.305,0.0050000000000000044,-0.7,-0.6846610169491526,-1.205,0.905,0.27749999999999997,0.39999999999999997,19,45,0.7627118644067796,2.0658949152542374,2.06416,1.87883,Hit,6,0.2711864406779661,0.5084745762711864,0.2033898305084746,0.0050000000000000044,5,1,2.5349578744422328,0.575,0.165,-1.239415,1,Hit,-0.8400000000000001,0.44652542372881354,59.0,12.0,12.0,0.1694915254237288,3.0,0.25,0.9262244819216503,4.916666666666667,0.7966101694915254,0.23291087110556993,0.1767643437306626,0.7249999999999999,1.0,1.0,1.0,-0.3,0.0,1.0,0.13872852024039714,0.21451983586523232,0.07579131562483518,1.9765085584808986,5.8,0.26573426573426573,0.18289767442764243,1.0,5,0.5557756742095292,,,,,0.27,0.19193097717669236,5,0.336178,0.21781377271077237,0.23899999999999996,0.08436527721758523,5,0.30333,0.08655086820766154,0.16099999999999998,0.11425847889762931,5,0.23272299999999996,0.1512001744625316,0.20499999999999993,0.20211382931407737,5,0.25132000000000004,0.22219539016932818,0.219,0.1546932448428179,5,0.26324899999999996,0.17419528869920678,-0.031000000000000055,-0.10900000000000004,-0.07799999999999999,-0.06500000000000009,-0.03400000000000003,0.043999999999999956,-0.05100000000000002,-0.019999999999999962,0.058000000000000024,0.014000000000000068,-0.03284799999999999,-0.10345500000000002,-0.07060700000000003,-0.08485799999999993,-0.052009999999999945,0.018597000000000086,-0.07292900000000002,-0.04008100000000003,0.030525999999999998,0.011928999999999912
69,5,5,1,11,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,3,3,0.11215669527054677,1,0.4037530676056827,0.2915963723351359,1,0,1,0.36543502599641425,0.3991445901014992,0.166540499372982,0.23218155731141873,0.3991445901014992,0.2450626273653165,55,1.145,1.105,0.040000000000000036,0.7,0.6963636363636362,0.33,0.815,0.2550000000000001,0.44500000000000006,8,35,0.6363636363636364,2.006032727272727,2.00776,2.21675,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.040000000000000036,4,0,2.8815948787995933,0.315,0.425,0.21141500000000002,0,Freeze,2.145,0.8887272727272727,55.0,11.0,11.0,0.2545454545454545,3.0,0.2727272727272727,0.8862870284515806,5.0,0.7454545454545455,0.4774094917730906,0.1377370490943575,0.5549999999999999,0.0,1.0,8.0,1.0230000000000001,0.12200000000000004,1.0,0.10138865467431743,0.06814460049301449,-0.033244054181302954,1.8855921675767058,6.2,0.0690909090909091,0.09235669859474363,1.0,5,0.3605878298141174,,,,,0.289,0.2607537152180195,5,0.37517199999999995,0.2517480445455336,0.40599999999999997,0.2341580662714825,5,0.474458,0.22825809247976295,0.40599999999999997,0.09813256340277676,5,0.518418,0.11925949394073415,0.341,0.20209527456128212,5,0.476136,0.18818588424746413,0.458,0.09080198235721511,5,0.5412210000000001,0.12877502001552943,0.11699999999999999,0.11699999999999999,0.0,0.052000000000000046,-0.06499999999999995,-0.06499999999999995,0.16900000000000004,0.052000000000000046,0.052000000000000046,0.11699999999999999,0.09928600000000004,0.1432460000000001,0.043960000000000055,0.10096400000000005,0.0016780000000000128,-0.04228200000000004,0.1660490000000001,0.06676300000000007,0.022803000000000018,0.06508500000000006
8029,7,5,1,11,1,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0.16429426210613599,1,0.4997574676190405,0.33546320551290454,1,0,1,0.6468513323013209,0.6468513323013209,0.206345,0.24904999999999688,0.6468513323013209,0.16337508491021102,49,1.105,1.015,0.09000000000000008,0.66,0.6905102040816326,0.33,0.7749999999999999,0.21500000000000008,0.44499999999999995,7,34,0.6938775510204082,1.9316151020408163,1.90677,2.04303,Draw,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.255,6,0,2.7505560411133607,0.315,0.46,0.08564999999999989,0,Draw,2.105,1.1118367346938776,49.0,10.0,10.0,0.24489795918367346,1.0,0.1,0.896101184890089,4.9,0.7551020408163265,0.38592482564151465,0.123783622141542,0.27900000000000014,0.2,1.0,4.0,0.9870000000000001,0.11800000000000002,1.0,0.11745046820394371,0.28794128060227414,0.17049081239833042,1.834391499993363,5.8,0.19030303030303028,0.09474117095926195,1.0,5,0.23595168538135491,,,,,0.289,0.1712965265263718,5,0.25088099999999985,0.18266308403040826,0.382,0.13474976808885425,5,0.29067099999999985,0.14931128182424794,0.37399999999999994,0.05164784603446691,5,0.32388899999999987,0.03354164527121474,0.34199999999999997,0.16323296235748463,5,0.32307099999999983,0.2082898538215435,0.3439999999999999,0.05515886148208649,5,0.27493799999999985,0.06616885413470602,0.09300000000000003,0.08499999999999996,-0.008000000000000063,0.05299999999999999,-0.040000000000000036,-0.03199999999999997,0.05499999999999994,-0.03800000000000009,-0.030000000000000027,0.0019999999999999463,0.03978999999999999,0.07300800000000002,0.033218000000000025,0.07218999999999998,0.032399999999999984,-0.0008180000000000409,0.024056999999999995,-0.015732999999999997,-0.04895100000000002,-0.04813299999999998
3941,1,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,2,3,0.14618247991999941,1,0.17759805518079377,0.03141557526079436,1,0,1,0.32324534376532454,0.4003686924968843,0.06604636299756912,0.3471423371215655,0.4003686924968843,0.2450626273653165,55,1.105,1.015,0.09000000000000008,0.685,0.6879090909090909,0.215,0.89,0.26749999999999985,0.41999999999999993,10,36,0.6545454545454545,2.0075890909090908,2.00922,2.13166,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.13,5,0,2.7849165282589365,0.3,0.405,0.042179999999999995,0,Draw,2.105,1.1571818181818183,55.0,11.0,11.0,0.2545454545454545,2.0,0.18181818181818182,0.8838463046149181,5.0,0.7818181818181819,0.48967884571750264,0.1255763201887799,0.35,0.2,1.0,6.0,1.0050000000000001,0.10000000000000002,1.0,0.02421551875473772,-0.00790061888795689,-0.03211613764269461,1.8998137358456126,5.2,-0.0709090909090909,0.008658104951168394,1.0,5,0.3449192807842959,,,,,0.46399999999999997,0.26423001343526437,5,0.402003,0.22990606515488016,0.43199999999999994,0.12194260945215174,5,0.406269,0.13809682859320116,0.21400000000000002,0.22094682618222874,5,0.21103900000000003,0.1947229551953236,0.352,0.06806247130394251,5,0.276376,0.09932117790280179,0.3869999999999999,0.17419816302131322,5,0.33889,0.160697073246528,-0.03200000000000003,-0.24999999999999994,-0.21799999999999992,-0.11199999999999999,-0.07999999999999996,0.13799999999999996,-0.07700000000000007,-0.04500000000000004,0.17299999999999988,0.03499999999999992,0.004265999999999992,-0.19096399999999997,-0.19522999999999996,-0.125627,-0.12989299999999998,0.06533699999999998,-0.06311299999999997,-0.06737899999999997,0.127851,0.06251400000000001
9258,3,4,0,12,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0.3327931615883945,0,0.8167777261415783,0.4839845645531838,0,1,-1,1.1373731874283863,1.1373731874283863,0.1015295,0.5595500000000015,1.1373731874283863,0.16337508491021102,49,-0.21,-0.23,0.020000000000000018,-0.485,-0.5089795918367347,-0.915,0.7050000000000001,0.23500000000000004,0.275,21,43,0.8775510204081632,1.9988210204081631,1.99158,1.84551,Draw,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.020000000000000018,6,0,2.452176695781221,0.575,0.14,-1.132755,1,Draw,-0.03,0.13306122448979593,49.0,10.0,10.0,0.20408163265306123,2.0,0.2,0.8817166177362463,4.9,0.8163265306122449,0.4612883055154125,0.1261396579880834,0.5183333333333334,0.0,1.0,7.0,-0.23000000000000004,0.020000000000000018,1.0,0.10260121405614175,0.15012591629156224,0.04752470223542048,1.9041847142716217,5.6,0.18545454545454543,0.0548733558186949,1.0,5,0.2875332486602916,,,,,0.18,0.09027735042633894,5,0.26650999999999997,0.13171600505443526,0.23700000000000002,0.2429660470106883,5,0.330457,0.21776751165520541,0.10300000000000001,0.18559364213248256,5,0.15401899999999993,0.23079352022966332,0.23099999999999996,0.15084760521798152,5,0.297625,0.18662467900173338,0.217,0.04522167621838004,5,0.278743,0.04651891088578919,0.05700000000000002,-0.07699999999999999,-0.134,0.05099999999999996,-0.006000000000000061,0.12799999999999995,0.037000000000000005,-0.020000000000000018,0.11399999999999999,-0.013999999999999957,0.06394700000000003,-0.11249100000000004,-0.17643800000000007,0.031115000000000004,-0.03283200000000003,0.14360600000000004,0.01223300000000005,-0.05171399999999998,0.12472400000000008,-0.018881999999999954
