game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children,arm,q_ref_mean,q_ref_sd,q_best,regret
961,6,13,ClusterValue,3,800,10,42,66,"Hit(CW,6,MIDDLE)",43580,3382.28,0,139,16,A9P5N,-1.745,1.59686,-1.735,0.010000000000000009
1566,1,3,ClusterValue,3,800,10,42,3,"Draw(CCW,S0)",622556,29908.8,0,59,12,A9P5N,0.88,1.9989,0.975,0.09499999999999997
1686,6,15,ClusterValue,3,800,10,42,0,"Draw(CW,TEE)",849,33.5904,0,49,10,A9P5N,1.0,0.0,1.0,0.0
1201,0,6,ClusterValue,3,800,10,42,35,"Hit(CCW,1,WEAK)",438465,20252.8,0,53,11,A9P5N,-1.14,1.98252,-0.385,0.7549999999999999
5494,4,5,ClusterValue,3,800,10,42,46,"Hit(CW,2,MIDDLE)",517726,25607.2,0,75,15,A9P5N,0.885,2.08849,1.21,0.32499999999999996
2492,4,15,ClusterValue,3,800,10,42,2,"Draw(CW,S0)",875,40.7321,0,75,15,A9P5N,1.175,1.24675,1.65,0.47499999999999987
8959,1,11,ClusterValue,3,800,10,42,49,"Hit(CCW,6,STRONG)",161671,9111.52,0,97,16,A9P5N,0.875,1.69097,1.26,0.385
1671,0,15,ClusterValue,3,800,10,42,76,"Hit(CW,12,MIDDLE)",917,40.748,0,117,16,A9P5N,-0.015,1.8179,2.74,2.7550000000000003
1385,7,11,ClusterValue,3,800,10,42,68,"Hit(CW,8,STRONG)",163257,6722.9,0,103,16,A9P5N,0.985,1.86943,1.18,0.19499999999999995
6872,1,14,ClusterValue,3,800,10,42,84,"Hit(CW,13,WEAK)",9683,684.74,0,135,16,A9P5N,0.885,0.949618,1.02,0.135
8785,1,4,ClusterValue,3,800,10,42,33,"Hit(CCW,1,TOUCH)",556352,26019.3,0,49,10,A9P5N,-0.57,2.01373,-0.32,0.24999999999999994
1835,0,15,ClusterValue,3,800,10,42,55,"Hit(CCW,14,WEAK)",869,24.4557,0,69,14,A9P5N,1.235,1.19573,1.235,0.0
6216,7,8,ClusterValue,3,800,10,42,45,"PostGuard(CCW,4,1)",320312,14928.7,0,55,11,A9P5N,-0.645,1.676,0.075,0.72
8471,6,5,ClusterValue,3,800,10,42,51,"Freeze(CCW,2)",514450,24249.8,0,75,15,A9P5N,0.88,2.09895,1.06,0.18000000000000005
256,3,12,ClusterValue,3,800,10,42,46,"Hit(CW,11,MIDDLE)",87061,4700.86,0,77,16,A9P5N,0.495,1.85741,0.495,0.0
5778,2,9,ClusterValue,3,800,10,42,6,"Draw(CW,S4)",280145,14560.4,0,97,16,A9P5N,0.635,1.9214,0.915,0.28
6320,4,15,ClusterValue,3,800,10,42,64,"Hit(CW,12,WEAK)",903,40.0778,0,103,16,A9P5N,-0.5,1.85203,-0.055,0.445
1638,4,11,ClusterValue,3,800,10,42,66,"Hit(CW,8,MIDDLE)",165092,9213.56,0,103,16,A9P5N,0.55,1.67257,0.715,0.16499999999999992
2310,6,15,ClusterValue,3,800,10,42,55,"Hit(CCW,6,WEAK)",935,47.3466,0,135,16,A9P5N,-0.39,1.5388,2.215,2.605
7921,5,4,ClusterValue,3,800,10,42,0,"Draw(CW,TEE)",557342,26026.6,0,49,10,A9P5N,-0.495,1.98997,-0.205,0.29000000000000004
1361,1,12,ClusterValue,3,800,10,42,45,"Hit(CCW,11,WEAK)",76765,3738.37,0,59,12,A9P5N,-0.195,1.48222,0.19,0.385
5041,1,8,ClusterValue,3,800,10,42,45,"PostGuard(CCW,4,1)",320619,14633.1,0,55,11,A9P5N,-0.285,1.8286,0.14,0.425
5033,7,5,ClusterValue,3,800,10,42,34,"Hit(CW,0,WEAK)",514542,25198.8,0,71,15,A9P5N,1.165,2.08992,1.165,0.0
5022,1,15,ClusterValue,3,800,10,42,7,"Draw(CCW,S4)",889,30.4131,0,89,16,A9P5N,1.25,0.466369,1.25,0.0
9907,7,9,ClusterValue,3,800,10,42,10,"Draw(CW,L0)",265067,12193.0,0,65,13,A9P5N,0.575,1.8559,1.01,0.43500000000000005
8627,2,12,ClusterValue,3,800,10,42,82,"PostGuard(CW,4,2)",109833,7054.01,0,103,16,A9P5N,0.105,1.37985,0.415,0.31
1641,6,10,ClusterValue,3,800,10,42,73,"Hit(CCW,9,TOUCH)",237682,14226.6,0,113,16,A9P5N,0.31,1.8259,0.31,0.0
7249,2,15,ClusterValue,3,800,10,42,0,"Draw(CW,TEE)",939,34.4022,0,139,16,A9P5N,1.0,0.0,1.0,0.0
4837,7,2,ClusterValue,3,800,10,42,45,"PostGuard(CCW,0,1)",677008,31662.2,0,49,10,A9P5N,-0.48,2.12123,-0.18,0.3
1039,2,15,ClusterValue,3,800,10,42,35,"Hit(CCW,14,WEAK)",843,23.4328,0,43,9,A9P5N,0.955,0.207304,0.955,0.0
7846,3,10,ClusterValue,3,800,10,42,45,"Hit(CCW,9,WEAK)",198678,9454.65,0,65,13,A9P5N,-0.415,1.75293,-0.12,0.295
5246,2,5,ClusterValue,3,800,10,42,1,"Draw(CCW,TEE)",516773,25498.0,0,75,15,A9P5N,0.74,2.07904,1.025,0.2849999999999999
4166,2,12,ClusterValue,3,800,10,42,50,"Hit(CW,11,MIDDLE)",86593,4531.4,0,75,15,A9P5N,0.185,1.67056,0.19,0.0050000000000000044
6533,4,6,ClusterValue,3,800,10,42,64,"PostGuard(CW,0,1)",458720,23686.5,0,81,16,A9P5N,0.33,1.90554,0.615,0.285
5721,0,12,ClusterValue,3,800,10,42,105,"PostGuard(CCW,6,0)",117938,7877.02,0,123,16,A9P5N,1.885,1.48046,1.945,0.06000000000000005
4463,7,9,ClusterValue,3,800,10,42,33,"Hit(CCW,0,TOUCH)",284983,15190.4,0,103,16,A9P5N,0.745,2.07123,1.03,0.28500000000000003
5606,2,14,ClusterValue,3,800,10,42,46,"Hit(CW,3,MIDDLE)",9360,614.648,0,139,16,A9P5N,0.515,1.59993,0.54,0.025000000000000022
1123,4,3,ClusterValue,3,800,10,42,11,"Draw(CCW,L0)",620823,29117.1,0,55,11,A9P5N,0.8,1.84662,1.04,0.24
8113,3,15,ClusterValue,3,800,10,42,0,"Draw(CW,TEE)",869,37.2632,0,69,14,A9P5N,0.93,0.36756,1.0,0.06999999999999995
716,6,7,ClusterValue,3,800,10,42,32,"Hit(CW,4,TOUCH)",379705,17676.9,0,55,11,A9P5N,0.73,2.02413,1.015,0.2849999999999999
459,3,5,ClusterValue,3,800,10,42,34,"Hit(CW,0,WEAK)",512011,24323.1,0,71,15,A9P5N,0.845,2.09547,1.05,0.20500000000000007
9287,7,12,ClusterValue,3,800,10,42,43,"Hit(CCW,11,STRONG)",83662,4324.99,0,65,13,A9P5N,-0.45,1.25599,-0.31,0.14
5647,1,10,ClusterValue,3,800,10,42,81,"PostGuard(CCW,6,1)",219748,11599.4,0,91,16,A9P5N,0.155,1.69734,0.33,0.17500000000000002
4562,4,13,ClusterValue,3,800,10,42,78,"Hit(CW,8,STRONG)",50792,4270.86,0,129,16,A9P5N,1.755,1.39103,1.765,0.010000000000000009
6201,5,11,ClusterValue,3,800,10,42,63,"Hit(CCW,6,TOUCH)",157201,8878.58,0,107,16,A9P5N,0.765,1.64005,0.765,0.0
9166,3,14,ClusterValue,3,800,10,42,75,"Hit(CCW,9,WEAK)",9555,659.985,0,139,16,A9P5N,0.42,1.77865,0.995,0.575
8703,4,3,ClusterValue,3,800,10,42,34,"Hit(CW,0,WEAK)",615243,28292.7,0,49,10,A9P5N,0.905,2.00648,1.18,0.2749999999999999
1616,0,14,ClusterValue,3,800,10,42,33,"Hit(CCW,7,TOUCH)",5423,271.869,0,69,14,A9P5N,0.86,1.35292,0.86,0.0
5809,3,9,ClusterValue,3,800,10,42,36,"Hit(CW,6,MIDDLE)",257973,11861.6,0,53,11,A9P5N,0.61,1.80497,0.78,0.17000000000000004
4651,6,5,ClusterValue,3,800,10,42,44,"Hit(CW,2,WEAK)",512911,24876.8,0,71,15,A9P5N,0.915,2.0243,0.915,0.0
8894,2,15,ClusterValue,3,800,10,42,2,"Draw(CW,S0)",879,39.066,0,79,16,A9P5N,1.885,0.437921,1.885,0.0
2369,6,9,ClusterValue,3,800,10,42,49,"Hit(CCW,2,STRONG)",271256,13259.4,0,79,16,A9P5N,0.47,1.75758,0.69,0.21999999999999997
1083,7,15,ClusterValue,3,800,10,42,0,"Draw(CW,TEE)",903,39.8885,0,103,16,A9P5N,-0.98,0.198997,0.74,1.72
366,3,11,ClusterValue,3,800,10,42,78,"Hit(CW,8,STRONG)",171702,9702.97,0,119,16,A9P5N,1.555,2.48334,1.555,0.0
6354,2,15,ClusterValue,3,800,10,42,4,"Draw(CW,S2)",951,52.3658,0,151,16,A9P5N,1.535,0.498773,1.535,0.0
9260,7,2,ClusterValue,3,800,10,42,35,"Hit(CCW,1,WEAK)",677523,31709.9,0,49,10,A9P5N,-0.485,1.97984,-0.21,0.275
6267,4,12,ClusterValue,3,800,10,42,7,"Draw(CCW,S4)",77287,3763.82,0,55,11,A9P5N,-0.37,1.57579,-0.025,0.345
1158,6,8,ClusterValue,3,800,10,42,61,"PostGuard(CCW,6,1)",323958,15272.8,0,65,13,A9P5N,0.125,2.25375,0.39,0.265
6520,1,5,ClusterValue,3,800,10,42,52,"Hit(CW,4,TOUCH)",512205,25229.6,0,75,15,A9P5N,0.99,1.98744,1.215,0.2250000000000001
2099,0,14,ClusterValue,3,800,10,42,33,"Hit(CCW,7,TOUCH)",6882,376.09,0,91,16,A9P5N,0.09,1.26171,0.56,0.4700000000000001
4892,6,10,ClusterValue,3,800,10,42,10,"Draw(CW,L0)",223506,12144.0,0,101,16,A9P5N,-0.27,2.11118,0.185,0.455
7859,3,14,ClusterValue,3,800,10,42,41,"Freeze(CCW,1)",9019,583.677,0,129,16,A9P5N,0.45,1.1565,0.515,0.065
2084,7,10,ClusterValue,3,800,10,42,102,"PostGuard(CW,6,1)",233501,13496.5,0,113,16,A9P5N,1.925,1.72609,2.465,0.5399999999999998
5335,1,14,ClusterValue,3,800,10,42,85,"Hit(CCW,11,WEAK)",9796,719.226,0,145,16,A9P5N,0.485,1.67026,0.485,0.0
5272,2,4,ClusterValue,3,800,10,42,34,"Hit(CW,1,WEAK)",557055,26028.9,0,53,11,A9P5N,-0.72,1.96,-0.41,0.31
5472,3,13,ClusterValue,3,800,10,42,44,"Hit(CW,10,WEAK)",18908,1251.24,0,69,14,A9P5N,0.36,1.47323,0.7,0.33999999999999997
4526,5,9,ClusterValue,3,800,10,42,1,"Draw(CCW,TEE)",262351,12622.4,0,65,13,A9P5N,0.365,1.78095,0.685,0.32000000000000006
6392,2,5,ClusterValue,3,800,10,42,45,"Hit(CCW,2,WEAK)",514871,24636.0,0,75,15,A9P5N,0.815,1.9725,1.075,0.26
1255,4,13,ClusterValue,3,800,10,42,3,"Draw(CCW,S0)",29960,2202.82,0,91,16,A9P5N,1.785,1.44526,2.34,0.5549999999999999
5259,3,8,ClusterValue,3,800,10,42,95,"PostGuard(CCW,6,2)",348140,18535.3,0,97,16,A9P5N,0.69,1.79552,0.965,0.275
7905,3,15,ClusterValue,3,800,10,42,56,"Hit(CW,10,MIDDLE)",903,34.8269,0,103,16,A9P5N,2.765,1.17037,2.865,0.10000000000000009
4159,5,11,ClusterValue,3,800,10,42,46,"Hit(CW,6,MIDDLE)",154774,8782.6,0,103,16,A9P5N,0.69,1.86384,0.765,0.07500000000000007
2788,5,13,ClusterValue,3,800,10,42,79,"Hit(CCW,8,STRONG)",50511,4278.51,0,139,16,A9P5N,3.075,2.20213,3.115,0.040000000000000036
4360,7,4,ClusterValue,3,800,10,42,44,"Hit(CW,3,WEAK)",560738,26471.7,0,59,12,A9P5N,-0.635,1.88462,-0.47,0.16500000000000004
8248,7,13,ClusterValue,3,800,10,42,47,"Hit(CCW,8,MIDDLE)",16086,970.59,0,59,12,A9P5N,0.685,1.11614,1.49,0.8049999999999999
2081,5,9,ClusterValue,3,800,10,42,49,"Hit(CCW,8,STRONG)",256827,11392.1,0,53,11,A9P5N,0.865,1.51221,0.865,0.0
1265,4,5,ClusterValue,3,800,10,42,34,"Hit(CW,0,WEAK)",512340,23562.8,0,71,15,A9P5N,0.715,1.99844,0.89,0.17500000000000004
3677,7,15,ClusterValue,3,800,10,42,3,"Draw(CCW,S0)",875,38.8449,0,75,15,A9P5N,1.56,0.75921,1.695,0.135
477,2,10,ClusterValue,3,800,10,42,6,"Draw(CW,S4)",215938,11259.3,0,81,16,A9P5N,-0.39,1.94882,-0.245,0.14500000000000002
8462,7,13,ClusterValue,3,800,10,42,110,"PostGuard(CW,13,1)",48107,3866.11,0,115,16,A9P5N,2.475,0.994673,2.63,0.1549999999999998
3186,1,11,ClusterValue,3,800,10,42,56,"Hit(CW,4,MIDDLE)",153089,8423.53,0,119,16,A9P5N,1.3,2.06398,1.3,0.0
8936,4,15,ClusterValue,3,800,10,42,130,"PostGuard(CW,9,2)",945,49.4844,0,145,16,A9P5N,1.0,0.0,1.015,0.014999999999999902
966,6,3,ClusterValue,3,800,10,42,8,"Draw(CW,S6)",618533,26117.3,0,55,11,A9P5N,0.675,2.0419,1.15,0.47499999999999987
232,1,13,ClusterValue,3,800,10,42,6,"Draw(CW,S4)",17118,1097.43,0,59,12,A9P5N,1.2,1.26886,1.575,0.375
3968,6,10,ClusterValue,3,800,10,42,46,"PostGuard(CW,8,2)",194647,8835.71,0,49,10,A9P5N,0.625,1.79287,0.95,0.32499999999999996
2440,2,5,ClusterValue,3,800,10,42,10,"Draw(CW,L0)",513223,23783.9,0,71,15,A9P5N,0.555,2.13939,1.17,0.6149999999999999
1624,6,15,ClusterValue,3,800,10,42,2,"Draw(CW,S0)",891,39.6071,0,91,16,A9P5N,1.26,0.58515,1.265,0.004999999999999893
9851,7,8,ClusterValue,3,800,10,42,53,"Hit(CCW,7,TOUCH)",333925,16714.8,0,81,16,A9P5N,0.155,2.0423,0.155,0.0
9879,2,15,ClusterValue,3,800,10,42,116,Pass,917,43.583,0,117,16,A9P5N,3.0,0.0,3.125,0.125
9832,1,9,ClusterValue,3,800,10,42,48,"Hit(CW,2,STRONG)",280470,14997.1,0,103,16,A9P5N,0.895,1.88254,1.24,0.345
4221,2,14,ClusterValue,3,800,10,42,20,"Draw(CW,L5)",9796,710.715,0,145,16,A9P5N,0.685,1.36227,1.555,0.8699999999999999
1999,2,5,ClusterValue,3,800,10,42,34,"Hit(CW,2,WEAK)",497822,20435.0,0,53,11,A9P5N,0.675,1.69687,0.875,0.19999999999999996
99,4,13,ClusterValue,3,800,10,42,48,"Hit(CW,12,WEAK)",12900,757.377,0,57,12,A9P5N,0.335,1.3277,0.635,0.3
964,0,8,ClusterValue,3,800,10,42,45,"Hit(CCW,5,WEAK)",321070,14968.6,0,63,13,A9P5N,-0.295,1.76011,-0.295,0.0
6357,7,5,ClusterValue,3,800,10,42,49,"Hit(CCW,2,STRONG)",516896,22676.1,0,75,15,A9P5N,0.54,2.0195,0.895,0.355
632,7,12,ClusterValue,3,800,10,42,41,"Freeze(CCW,7)",87713,4717.63,0,81,16,A9P5N,-0.28,1.85515,-0.195,0.08500000000000002
3130,2,11,ClusterValue,3,800,10,42,54,"Hit(CW,8,WEAK)",154710,8328.6,0,91,16,A9P5N,0.67,1.5592,1.315,0.6449999999999999
2941,4,13,ClusterValue,3,800,10,42,117,"PostGuard(CCW,11,2)",48342,3856.57,0,125,16,A9P5N,1.05,1.42039,1.365,0.31499999999999995
6374,0,11,ClusterValue,3,800,10,42,57,"Hit(CCW,6,MIDDLE)",153773,8047.77,0,113,16,A9P5N,1.12,2.31853,1.54,0.41999999999999993
156,7,14,ClusterValue,3,800,10,42,55,"Hit(CCW,5,WEAK)",9778,654.562,0,145,16,A9P5N,0.54,1.21178,1.105,0.565
1570,1,4,ClusterValue,3,800,10,42,40,"Freeze(CW,1)",555479,22235.6,0,49,10,A9P5N,-0.515,2.10233,-0.32,0.195
7117,6,12,ClusterValue,3,800,10,42,35,"Hit(CCW,11,WEAK)",74694,3433.93,0,49,10,A9P5N,-0.14,1.36396,-0.14,0.0
6164,7,6,ClusterValue,3,800,10,42,6,"Draw(CW,S4)",436154,17041.6,0,49,10,A9P5N,-0.4,1.98494,-0.25,0.15000000000000002
4376,5,5,ClusterValue,3,800,10,42,46,"Hit(CW,2,MIDDLE)",508354,20042.5,0,75,15,A9P5N,0.565,1.88568,0.9,0.3350000000000001
4444,0,12,ClusterValue,3,800,10,42,18,"Draw(CW,L4)",87453,4736.02,0,75,15,A9P5N,-0.345,1.60187,-0.345,0.0
5083,5,6,ClusterValue,3,800,10,42,28,"PreGuard(CW,G4)",463279,20855.4,0,81,16,A9P5N,-0.65,1.94872,-0.245,0.405
894,4,13,ClusterValue,3,800,10,42,10,"Draw(CW,L0)",42210,3194.78,0,105,16,A9P5N,2.14,1.20433,2.14,0.0
8445,1,11,ClusterValue,3,800,10,42,18,"Draw(CW,L4)",165255,8637.42,0,103,16,A9P5N,2.0,1.90263,2.34,0.33999999999999986
7871,7,15,ClusterValue,3,800,10,42,35,"Hit(CCW,0,WEAK)",951,67.1273,0,151,16,A9P5N,2.485,1.88674,3.185,0.7000000000000002
8198,0,4,ClusterValue,3,800,10,42,43,"Hit(CCW,3,TOUCH)",561839,21106.8,0,59,12,A9P5N,-0.375,2.02098,-0.365,0.010000000000000009
6829,6,13,ClusterValue,3,800,10,42,45,"Hit(CCW,12,WEAK)",12742,756.667,0,53,11,A9P5N,0.45,1.30671,0.45,0.0
4702,2,8,ClusterValue,3,800,10,42,35,"Hit(CCW,7,WEAK)",316248,12259.9,0,49,10,A9P5N,-0.5,1.68523,-0.045,0.455
4058,3,5,ClusterValue,3,800,10,42,44,"Hit(CW,2,WEAK)",513783,20238.5,0,71,15,A9P5N,0.985,1.97352,0.985,0.0
7591,4,13,ClusterValue,3,800,10,42,19,"Draw(CCW,L4)",37247,2787.45,0,97,16,A9P5N,2.615,1.35158,3.245,0.6299999999999999
1445,7,8,ClusterValue,3,800,10,42,37,"Hit(CCW,7,TOUCH)",325527,13135.8,0,65,13,A9P5N,-0.54,1.83259,-0.23,0.31000000000000005
5373,5,13,ClusterValue,3,800,10,42,33,"Hit(CCW,0,TOUCH)",38702,2957.31,0,107,16,A9P5N,1.45,1.44827,1.945,0.4950000000000001
5423,3,9,ClusterValue,3,800,10,42,35,"Hit(CCW,0,WEAK)",286828,12904.6,0,103,16,A9P5N,0.43,1.89871,0.97,0.54
1644,5,15,ClusterValue,3,800,10,42,0,"Draw(CW,TEE)",935,49.1181,0,135,16,A9P5N,-1.0,0.0,-0.35,0.65
6839,5,3,ClusterValue,3,800,10,42,5,"Draw(CCW,S2)",618675,21511.3,0,55,11,A9P5N,0.925,2.15392,1.225,0.30000000000000004
1063,2,15,ClusterValue,3,800,10,42,34,"Hit(CW,12,WEAK)",855,24.2254,0,55,11,A9P5N,1.905,0.293215,1.905,0.0
3774,5,6,ClusterValue,3,800,10,42,45,"Hit(CCW,5,WEAK)",446071,16060.9,0,65,13,A9P5N,-0.635,1.90572,-0.215,0.42000000000000004
7844,2,5,ClusterValue,3,800,10,42,45,"Hit(CCW,2,WEAK)",513881,18922.3,0,71,15,A9P5N,0.815,2.17733,1.02,0.20500000000000007
5770,5,13,ClusterValue,3,800,10,42,76,"PostGuard(CW,7,2)",24198,1644.08,0,91,16,A9P5N,0.345,1.45464,1.12,0.7750000000000001
7977,6,14,ClusterValue,3,800,10,43,39,"Hit(CCW,1,STRONG)",9874,498.653,0,145,16,A9P5N,-1.79,1.50197,-1.635,0.15500000000000003
3926,6,11,ClusterValue,3,800,10,43,76,"Hit(CW,8,MIDDLE)",156171,6512.84,0,123,16,A9P5N,0.38,1.95591,0.425,0.044999999999999984
3883,1,14,ClusterValue,3,800,10,43,18,"Draw(CW,L4)",3642,108.197,0,37,8,A9P5N,-0.355,0.893854,-0.075,0.27999999999999997
9222,7,5,ClusterValue,3,800,10,43,8,"Draw(CW,S6)",490794,19060.0,0,37,8,A9P5N,1.17,1.98774,1.315,0.14500000000000002
7881,2,15,ClusterValue,3,800,10,43,84,"Hit(CW,12,WEAK)",929,46.4854,0,129,16,A9P5N,0.285,1.42961,1.72,1.435
6406,1,10,ClusterValue,3,800,10,43,35,"Hit(CCW,7,WEAK)",200268,9288.47,0,59,12,A9P5N,-1.005,1.68077,-0.385,0.6199999999999999
8452,5,15,ClusterValue,3,800,10,43,34,"Hit(CW,0,WEAK)",953,61.5322,0,153,16,A9P5N,1.32,0.6063,1.935,0.615
1028,6,15,ClusterValue,3,800,10,43,135,"PostGuard(CCW,11,1)",951,51.4286,0,151,16,A9P5N,1.0,0.0,1.0,0.0
2596,1,14,ClusterValue,3,800,10,43,96,"Hit(CW,13,MIDDLE)",10004,691.102,0,145,16,A9P5N,1.705,1.15671,1.97,0.2649999999999999
4748,1,3,ClusterValue,3,800,10,43,35,"Hit(CCW,0,WEAK)",614545,28525.4,0,49,10,A9P5N,0.88,2.1132,0.985,0.10499999999999998
9206,3,13,ClusterValue,3,800,10,43,34,"Hit(CW,12,WEAK)",14084,867.05,0,49,10,A9P5N,1.73,1.43774,1.73,0.0
5859,1,6,ClusterValue,3,800,10,43,60,"PostGuard(CW,4,1)",444791,21317.8,0,65,13,A9P5N,-0.88,1.95591,-0.015,0.865
6871,4,5,ClusterValue,3,800,10,43,11,"Draw(CCW,L0)",512072,24701.7,0,71,15,A9P5N,0.85,2.21754,1.32,0.4700000000000001
7163,3,13,ClusterValue,3,800,10,43,7,"Draw(CCW,S4)",24463,1690.26,0,85,16,A9P5N,1.79,1.38416,2.465,0.6749999999999998
5807,0,8,ClusterValue,3,800,10,43,70,"PostGuard(CW,4,1)",338500,17056.0,0,81,16,A9P5N,-0.265,2.04078,0.03,0.29500000000000004
5567,2,15,ClusterValue,3,800,10,43,0,"Draw(CW,TEE)",929,59.0264,0,129,16,A9P5N,1.535,0.999387,1.93,0.395
2507,3,11,ClusterValue,3,800,10,43,42,"Hit(CW,4,STRONG)",150656,7834.83,0,107,16,A9P5N,1.4,2.29347,1.715,0.31500000000000017
7006,3,15,ClusterValue,3,800,10,43,0,"Draw(CW,TEE)",945,54.7124,0,145,16,A9P5N,-1.0,0.0,-0.97,0.030000000000000027
1984,6,4,ClusterValue,3,800,10,43,44,"Hit(CW,3,WEAK)",561576,26521.6,0,59,12,A9P5N,-0.54,1.88902,-0.31,0.23000000000000004
1845,7,14,ClusterValue,3,800,10,43,18,"Draw(CW,L4)",4749,214.328,0,55,11,A9P5N,1.13,1.37953,1.44,0.31000000000000005
5780,2,6,ClusterValue,3,800,10,43,38,"Hit(CW,5,STRONG)",435865,20084.3,0,49,10,A9P5N,-0.575,1.56664,-0.375,0.19999999999999996
8645,7,5,ClusterValue,3,800,10,43,35,"Hit(CCW,0,WEAK)",511977,24860.7,0,71,15,A9P5N,0.74,1.7951,0.92,0.18000000000000005
6132,0,13,ClusterValue,3,800,10,43,28,"PreGuard(CW,G4)",35533,2656.42,0,87,16,A9P5N,2.355,0.969007,2.62,0.2650000000000001
3339,4,10,ClusterValue,3,800,10,43,43,"Hit(CCW,9,TOUCH)",209189,10268.9,0,71,15,A9P5N,-0.705,1.9514,-0.305,0.39999999999999997
3566,6,14,ClusterValue,3,800,10,43,69,"Hit(CCW,9,STRONG)",8973,614.719,0,129,16,A9P5N,0.43,1.63557,1.01,0.5800000000000001
5523,3,9,ClusterValue,3,800,10,43,54,"Hit(CW,4,WEAK)",276193,14561.7,0,103,16,A9P5N,0.68,2.0488,0.74,0.05999999999999994
7015,5,14,ClusterValue,3,800,10,43,11,"Draw(CCW,L0)",9920,704.513,0,145,16,A9P5N,-1.135,1.92789,-1.135,0.0
743,7,3,ClusterValue,3,800,10,43,39,"Hit(CCW,0,STRONG)",620349,29246.6,0,55,11,A9P5N,0.63,1.80086,0.98,0.35
1014,4,15,ClusterValue,3,800,10,43,10,"Draw(CW,L0)",861,39.6768,0,61,13,A9P5N,3.325,1.27255,3.325,0.0
3900,0,10,ClusterValue,3,800,10,43,40,"Freeze(CW,9)",198594,9442.26,0,55,11,A9P5N,-0.02,1.70282,0.305,0.325
4543,6,5,ClusterValue,3,800,10,43,37,"Hit(CCW,0,MIDDLE)",511824,18422.2,0,71,15,A9P5N,0.735,2.1295,1.09,0.3550000000000001
9231,5,14,ClusterValue,3,800,10,43,49,"Hit(CCW,5,STRONG)",7486,423.625,0,101,16,A9P5N,1.235,1.50989,2.025,0.7899999999999998
1825,5,7,ClusterValue,3,800,10,43,53,"PostGuard(CCW,1,0)",396632,14746.1,0,77,16,A9P5N,0.865,2.16259,0.865,0.0
4062,4,15,ClusterValue,3,800,10,43,35,"Hit(CCW,2,WEAK)",917,47.5537,0,117,16,A9P5N,-1.275,0.824242,-0.475,0.7999999999999999
9882,2,11,ClusterValue,3,800,10,43,46,"Hit(CW,4,MIDDLE)",169814,9454.26,0,109,16,A9P5N,1.295,2.01444,1.295,0.0
2998,6,14,ClusterValue,3,800,10,43,68,"Hit(CW,7,STRONG)",9781,678.343,0,145,16,A9P5N,2.735,1.06526,2.895,0.16000000000000014
1555,2,3,ClusterValue,3,800,10,43,34,"Hit(CW,0,WEAK)",621957,28905.2,0,55,11,A9P5N,0.59,1.94728,1.1,0.5100000000000001
4372,4,14,ClusterValue,3,800,10,43,18,"Draw(CW,L4)",4246,189.619,0,49,10,A9P5N,0.095,1.24337,0.095,0.0
3732,7,7,ClusterValue,3,800,10,43,32,"Hit(CW,4,TOUCH)",374802,16943.9,0,49,10,A9P5N,1.075,1.92597,1.125,0.050000000000000044
3858,5,5,ClusterValue,3,800,10,43,3,"Draw(CCW,S0)",516082,25920.8,0,75,15,A9P5N,0.795,1.92171,0.885,0.08999999999999997
1938,0,14,ClusterValue,3,800,10,43,54,"Hit(CW,13,WEAK)",7147,422.073,0,93,16,A9P5N,1.175,1.5506,1.43,0.2549999999999999
9112,3,9,ClusterValue,3,800,10,43,37,"Hit(CCW,2,MIDDLE)",267522,12808.6,0,75,15,A9P5N,0.76,1.84997,0.76,0.0
4157,3,12,ClusterValue,3,800,10,43,38,"Hit(CW,3,STRONG)",87797,4876.57,0,107,16,A9P5N,-0.885,1.81983,-0.705,0.18000000000000005
7373,1,11,ClusterValue,3,800,10,43,41,"Freeze(CCW,2)",164176,9404.42,0,103,16,A9P5N,1.175,1.30934,1.175,0.0
7173,4,15,ClusterValue,3,800,10,43,135,"PostGuard(CCW,11,1)",951,40.9697,0,151,16,A9P5N,2.0,0.0,2.0,0.0
196,4,4,ClusterValue,3,800,10,43,9,"Draw(CCW,S6)",556981,19267.5,0,49,10,A9P5N,-0.475,2.24486,-0.22,0.255
2630,2,14,ClusterValue,3,800,10,43,35,"Hit(CCW,11,WEAK)",4860,220.949,0,59,12,A9P5N,-1.175,1.17234,-1.07,0.10499999999999998
5731,2,10,ClusterValue,3,800,10,43,13,"Draw(CCW,L1)",192228,8621.67,0,43,9,A9P5N,-0.94,1.65118,-0.555,0.3849999999999999
9518,4,5,ClusterValue,3,800,10,43,35,"Hit(CCW,0,WEAK)",511154,24716.0,0,71,15,A9P5N,0.71,2.07266,0.985,0.275
8211,7,12,ClusterValue,3,800,10,43,70,"Freeze(CW,11)",88410,4650.16,0,79,16,A9P5N,-1.045,1.73002,-0.815,0.22999999999999998
5392,3,13,ClusterValue,3,800,10,43,89,"Hit(CCW,10,STRONG)",40692,3247.72,0,135,16,A9P5N,-1.005,1.57638,-1.005,0.0
4262,4,2,ClusterValue,3,800,10,43,44,"PostGuard(CW,0,1)",674318,30412.0,0,49,10,A9P5N,-0.52,2.0663,-0.465,0.05499999999999999
