game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children,arm,q_ref_mean,q_ref_sd,q_best,regret
2084,7,10,AllGrid,3,100,10,44,43,"Hit(CCW,3,TOUCH)",41244,4094.18,0,113,113,A1N,2.16,1.75054,2.465,0.3049999999999997
5335,1,14,AllGrid,3,100,10,44,85,"Hit(CCW,11,WEAK)",12229,1644.85,0,145,145,A1N,0.485,1.67026,0.485,0.0
5272,2,4,AllGrid,3,100,10,44,41,"Freeze(CCW,1)",73133,4837.43,0,53,53,A1N,-0.685,2.16697,-0.41,0.2750000000000001
5472,3,13,AllGrid,3,100,10,44,28,"PreGuard(CW,G4)",10298,1062.26,0,69,69,A1N,-0.085,1.65462,0.7,0.7849999999999999
4526,5,9,AllGrid,3,100,10,44,42,"Hit(CW,6,TOUCH)",38940,2815.4,0,65,65,A1N,0.365,1.77532,0.685,0.32000000000000006
6392,2,5,AllGrid,3,100,10,44,39,"Hit(CCW,0,STRONG)",69754,5216.11,0,75,75,A1N,0.86,1.97747,1.075,0.21499999999999997
1255,4,13,AllGrid,3,100,10,44,64,"Hit(CW,12,WEAK)",15100,1699.59,0,91,91,A1N,1.845,1.70322,2.34,0.4949999999999999
5259,3,8,AllGrid,3,100,10,44,19,"Draw(CCW,L4)",53357,4555.4,0,97,97,A1N,0.455,1.88891,0.965,0.51
7905,3,15,AllGrid,3,100,10,44,54,"Hit(CW,10,WEAK)",203,14.9781,0,103,103,A1N,2.45,1.65151,2.865,0.41500000000000004
4159,5,11,AllGrid,3,100,10,44,45,"Hit(CCW,6,WEAK)",32095,3347.15,0,103,103,A1N,0.495,1.772,0.765,0.27
2788,5,13,AllGrid,3,100,10,44,69,"Hit(CCW,6,STRONG)",23021,2952.31,0,139,139,A1N,2.67,1.62822,3.115,0.4450000000000003
4360,7,4,AllGrid,3,100,10,44,49,"Hit(CCW,3,STRONG)",74380,5052.19,0,59,59,A1N,-0.51,1.88412,-0.47,0.040000000000000036
8248,7,13,AllGrid,3,100,10,44,19,"Draw(CCW,L4)",9113,932.538,0,59,59,A1N,0.825,1.5081,1.49,0.665
2081,5,9,AllGrid,3,100,10,44,51,"Freeze(CCW,8)",37528,2545.29,0,53,53,A1N,0.17,1.71788,0.865,0.695
1265,4,5,AllGrid,3,100,10,44,3,"Draw(CCW,S0)",69259,4852.92,0,71,71,A1N,0.74,2.03774,0.89,0.15000000000000002
3677,7,15,AllGrid,3,100,10,44,55,"Hit(CCW,14,WEAK)",175,12.1671,0,75,75,A1N,1.65,1.01366,1.695,0.04500000000000015
477,2,10,AllGrid,3,100,10,44,43,"Hit(CCW,7,TOUCH)",35756,2997.41,0,81,81,A1N,-0.375,2.01603,-0.245,0.13
8462,7,13,AllGrid,3,100,10,44,6,"Draw(CW,S4)",19395,2339.63,0,115,115,A1N,1.48,1.94412,2.63,1.15
3186,1,11,AllGrid,3,100,10,44,56,"Hit(CW,4,MIDDLE)",33496,3572.25,0,119,119,A1N,1.3,2.06398,1.3,0.0
8936,4,15,AllGrid,3,100,10,44,0,"Draw(CW,TEE)",245,26.8983,0,145,145,A1N,-0.12,1.37317,1.015,1.1349999999999998
966,6,3,AllGrid,3,100,10,44,24,"Draw(CW,L7)",80804,5298.63,0,55,55,A1N,0.51,2.07603,1.15,0.6399999999999999
232,1,13,AllGrid,3,100,10,44,1,"Draw(CCW,TEE)",8892,839.168,0,59,59,A1N,1.47,1.11315,1.575,0.10499999999999998
3968,6,10,AllGrid,3,100,10,44,41,"PostGuard(CCW,6,2)",28408,1930.89,0,49,49,A1N,0.65,1.84594,0.95,0.29999999999999993
2440,2,5,AllGrid,3,100,10,44,39,"Hit(CCW,0,STRONG)",69009,4989.54,0,71,71,A1N,0.425,1.99358,1.17,0.7449999999999999
1624,6,15,AllGrid,3,100,10,44,48,"Hit(CW,8,STRONG)",191,14.0744,0,91,91,A1N,1.265,1.15532,1.265,0.0
9851,7,8,AllGrid,3,100,10,44,5,"Draw(CCW,S2)",49016,3908.65,0,81,81,A1N,-0.325,1.82192,0.155,0.48
9879,2,15,AllGrid,3,100,10,44,45,"Hit(CCW,6,WEAK)",217,20.0085,0,117,117,A1N,3.125,0.599479,3.125,0.0
9832,1,9,AllGrid,3,100,10,44,63,"Hit(CCW,6,TOUCH)",45854,4140.35,0,103,103,A1N,0.24,1.78393,1.24,1.0
4221,2,14,AllGrid,3,100,10,44,2,"Draw(CW,S0)",12160,1605.05,0,145,145,A1N,0.145,1.5824,1.555,1.41
1999,2,5,AllGrid,3,100,10,44,29,"PreGuard(CCW,G4)",64489,4075.38,0,53,53,A1N,0.245,2.15754,0.875,0.63
99,4,13,AllGrid,3,100,10,44,51,"Hit(CCW,12,MIDDLE)",7894,783.88,0,57,57,A1N,0.015,1.16395,0.635,0.62
964,0,8,AllGrid,3,100,10,44,43,"Hit(CCW,5,TOUCH)",44836,3139.57,0,63,63,A1N,-0.88,2.19445,-0.295,0.585
6357,7,5,AllGrid,3,100,10,44,68,"PostGuard(CW,3,0)",70091,5148.96,0,75,75,A1N,0.745,1.95959,0.895,0.15000000000000002
632,7,12,AllGrid,3,100,10,44,3,"Draw(CCW,S0)",21144,2001.44,0,81,81,A1N,-0.365,1.75265,-0.195,0.16999999999999998
3130,2,11,AllGrid,3,100,10,44,18,"Draw(CW,L4)",28635,2584.16,0,91,91,A1N,0.275,1.78027,1.315,1.04
2941,4,13,AllGrid,3,100,10,44,9,"Draw(CCW,S6)",21911,2681.12,0,125,125,A1N,0.41,1.61304,1.365,0.9550000000000001
6374,0,11,AllGrid,3,100,10,44,77,"Hit(CCW,10,MIDDLE)",33564,3314.46,0,113,113,A1N,0.485,2.27591,1.54,1.0550000000000002
156,7,14,AllGrid,3,100,10,44,84,"Hit(CW,11,WEAK)",11987,1578.69,0,145,145,A1N,0.69,1.09722,1.105,0.41500000000000004
1570,1,4,AllGrid,3,100,10,44,13,"Draw(CCW,L1)",72722,4748.71,0,49,49,A1N,-0.54,2.02692,-0.32,0.22000000000000003
7117,6,12,AllGrid,3,100,10,44,39,"Hit(CCW,11,STRONG)",15206,1213.25,0,49,49,A1N,-0.45,1.20727,-0.14,0.31
6164,7,6,AllGrid,3,100,10,44,13,"Draw(CCW,L1)",59344,3853.57,0,49,49,A1N,-0.595,1.93416,-0.25,0.345
4376,5,5,AllGrid,3,100,10,44,65,"PostGuard(CCW,1,1)",69594,4817.9,0,75,75,A1N,0.225,2.01355,0.9,0.675
4444,0,12,AllGrid,3,100,10,44,34,"Hit(CW,3,WEAK)",19712,1801.93,0,75,75,A1N,-0.675,1.70276,-0.345,0.33000000000000007
5083,5,6,AllGrid,3,100,10,44,27,"PreGuard(CCW,G3)",64516,4475.08,0,81,81,A1N,-0.96,1.90746,-0.245,0.715
894,4,13,AllGrid,3,100,10,44,0,"Draw(CW,TEE)",16523,1850.73,0,105,105,A1N,1.41,1.41135,2.14,0.7300000000000002
8445,1,11,AllGrid,3,100,10,44,89,"PostGuard(CCW,5,2)",33248,3033.09,0,103,103,A1N,1.99,1.63398,2.34,0.34999999999999987
7871,7,15,AllGrid,3,100,10,44,57,"Hit(CCW,4,MIDDLE)",251,28.4631,0,151,151,A1N,3.095,1.50863,3.185,0.08999999999999986
8198,0,4,AllGrid,3,100,10,44,2,"Draw(CW,S0)",74614,4358.77,0,59,59,A1N,-0.84,1.86397,-0.365,0.475
6829,6,13,AllGrid,3,100,10,44,49,"Hit(CCW,12,STRONG)",8050,796.939,0,53,53,A1N,0.295,1.18658,0.45,0.15500000000000003
4702,2,8,AllGrid,3,100,10,44,16,"Draw(CW,L3)",44530,2817.28,0,49,49,A1N,-0.845,1.6766,-0.045,0.7999999999999999
4058,3,5,AllGrid,3,100,10,44,57,"PostGuard(CCW,1,2)",69219,4150.28,0,71,71,A1N,0.36,2.03234,0.985,0.625
7591,4,13,AllGrid,3,100,10,44,6,"Draw(CW,S4)",15474,1705.1,0,97,97,A1N,2.865,1.26364,3.245,0.3799999999999999
1445,7,8,AllGrid,3,100,10,44,37,"Hit(CCW,7,TOUCH)",47356,3072.01,0,65,65,A1N,-0.54,1.83259,-0.23,0.31000000000000005
5373,5,13,AllGrid,3,100,10,44,33,"Hit(CCW,0,TOUCH)",17169,1896.16,0,107,107,A1N,1.45,1.44827,1.945,0.4950000000000001
5423,3,9,AllGrid,3,100,10,44,50,"Freeze(CW,2)",45861,3364.14,0,103,103,A1N,0.66,1.77888,0.97,0.30999999999999994
1644,5,15,AllGrid,3,100,10,44,77,"Hit(CCW,10,MIDDLE)",235,19.0958,0,135,135,A1N,-1.66,1.32076,-0.35,1.31
6839,5,3,AllGrid,3,100,10,44,42,"PostGuard(CW,1,0)",79726,4185.59,0,55,55,A1N,0.76,2.1148,1.225,0.4650000000000001
1063,2,15,AllGrid,3,100,10,44,34,"Hit(CW,12,WEAK)",155,9.40968,0,55,55,A1N,1.905,0.293215,1.905,0.0
3774,5,6,AllGrid,3,100,10,44,54,"PostGuard(CW,0,1)",61556,3545.26,0,65,65,A1N,-0.525,1.85186,-0.215,0.31000000000000005
7844,2,5,AllGrid,3,100,10,44,38,"Hit(CW,0,STRONG)",68902,3733.7,0,71,71,A1N,0.765,1.9493,1.02,0.255
5770,5,13,AllGrid,3,100,10,44,32,"Hit(CW,0,TOUCH)",13691,1512.01,0,91,91,A1N,1.025,1.42982,1.12,0.0950000000000002
7977,6,14,AllGrid,3,100,10,45,37,"Hit(CCW,1,MIDDLE)",12170,1577.4,0,145,145,A1N,-1.635,1.47369,-1.635,0.0
3926,6,11,AllGrid,3,100,10,45,43,"Hit(CCW,2,TOUCH)",35847,3871.01,0,123,123,A1N,-0.335,1.74149,0.425,0.76
3883,1,14,AllGrid,3,100,10,45,1,"Draw(CCW,TEE)",1214,97.4047,0,37,37,A1N,-0.075,0.953612,-0.075,0.0
9222,7,5,AllGrid,3,100,10,45,5,"Draw(CCW,S2)",62131,3797.0,0,37,37,A1N,1.125,2.01727,1.315,0.18999999999999995
7881,2,15,AllGrid,3,100,10,45,86,"Hit(CW,12,MIDDLE)",229,20.9871,0,129,129,A1N,1.48,2.06388,1.72,0.24
6406,1,10,AllGrid,3,100,10,45,2,"Draw(CW,S0)",31363,2334.16,0,59,59,A1N,-0.7,1.82757,-0.385,0.31499999999999995
8452,5,15,AllGrid,3,100,10,45,39,"Hit(CCW,0,STRONG)",253,29.3815,0,153,153,A1N,1.365,0.939029,1.935,0.5700000000000001
1028,6,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",251,30.795,0,151,151,A1N,0.77,0.668655,1.0,0.22999999999999998
2596,1,14,AllGrid,3,100,10,45,34,"Hit(CW,1,WEAK)",12163,1603.84,0,145,145,A1N,1.125,1.27255,1.97,0.845
4748,1,3,AllGrid,3,100,10,45,34,"Hit(CW,0,WEAK)",78939,5129.62,0,49,49,A1N,0.71,2.14381,0.985,0.275
9206,3,13,AllGrid,3,100,10,45,3,"Draw(CCW,S0)",7795,765.225,0,49,49,A1N,1.07,1.40538,1.73,0.6599999999999999
5859,1,6,AllGrid,3,100,10,45,22,"Draw(CW,L6)",60800,4354.3,0,65,65,A1N,-0.675,1.87066,-0.015,0.66
6871,4,5,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",68639,4895.46,0,71,71,A1N,1.005,2.19431,1.32,0.31500000000000017
7163,3,13,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",14586,1559.98,0,85,85,A1N,1.265,1.56996,2.465,1.2
5807,0,8,AllGrid,3,100,10,45,47,"Hit(CCW,5,MIDDLE)",50666,3978.57,0,81,81,A1N,-0.48,1.83565,0.03,0.51
5567,2,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",229,22.198,0,129,129,A1N,1.535,0.999387,1.93,0.395
2507,3,11,AllGrid,3,100,10,45,51,"Hit(CCW,6,MIDDLE)",33549,3266.41,0,107,107,A1N,1.19,2.27462,1.715,0.5250000000000001
7006,3,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",245,30.5802,0,145,145,A1N,-1.0,0.0,-0.97,0.030000000000000027
1984,6,4,AllGrid,3,100,10,45,7,"Draw(CCW,S4)",74129,5086.17,0,59,59,A1N,-0.595,1.90551,-0.31,0.285
1845,7,14,AllGrid,3,100,10,45,49,"PostGuard(CCW,12,0)",3135,315.688,0,55,55,A1N,1.13,1.82841,1.44,0.31000000000000005
5780,2,6,AllGrid,3,100,10,45,42,"PostGuard(CW,0,0)",56772,3699.59,0,49,49,A1N,-0.725,2.14228,-0.375,0.35
8645,7,5,AllGrid,3,100,10,45,34,"Hit(CW,0,WEAK)",68783,5118.08,0,71,71,A1N,0.92,1.96306,0.92,0.0
6132,0,13,AllGrid,3,100,10,45,55,"Hit(CCW,12,WEAK)",15370,1705.11,0,87,87,A1N,1.79,1.75382,2.62,0.8300000000000001
3339,4,10,AllGrid,3,100,10,45,6,"Draw(CW,S4)",34338,2566.02,0,71,71,A1N,-0.655,1.85094,-0.305,0.35000000000000003
3566,6,14,AllGrid,3,100,10,45,69,"Hit(CCW,9,STRONG)",10507,1402.51,0,129,129,A1N,0.43,1.63557,1.01,0.5800000000000001
5523,3,9,AllGrid,3,100,10,45,59,"Hit(CCW,4,STRONG)",44957,4153.66,0,103,103,A1N,0.51,1.97987,0.74,0.22999999999999998
7015,5,14,AllGrid,3,100,10,45,36,"Hit(CW,1,MIDDLE)",12005,1591.48,0,145,145,A1N,-3.17,1.22111,-1.135,2.035
743,7,3,AllGrid,3,100,10,45,47,"PostGuard(CCW,1,2)",80445,5351.82,0,55,55,A1N,0.42,1.86912,0.98,0.56
1014,4,15,AllGrid,3,100,10,45,10,"Draw(CW,L0)",161,11.8445,0,61,61,A1N,3.325,1.27255,3.325,0.0
3900,0,10,AllGrid,3,100,10,45,32,"Hit(CW,9,TOUCH)",30559,2283.17,0,55,55,A1N,-0.42,1.6744,0.305,0.725
4543,6,5,AllGrid,3,100,10,45,53,"PostGuard(CCW,1,0)",68871,4843.04,0,71,71,A1N,0.705,1.97179,1.09,0.3850000000000001
9231,5,14,AllGrid,3,100,10,45,2,"Draw(CW,S0)",7844,894.648,0,101,101,A1N,1.665,1.2778,2.025,0.3599999999999999
1825,5,7,AllGrid,3,100,10,45,34,"Hit(CW,2,WEAK)",55583,4169.53,0,77,77,A1N,0.505,2.21133,0.865,0.36
4062,4,15,AllGrid,3,100,10,45,35,"Hit(CCW,2,WEAK)",217,19.8209,0,117,117,A1N,-1.275,0.824242,-0.475,0.7999999999999999
9882,2,11,AllGrid,3,100,10,45,37,"Hit(CCW,2,MIDDLE)",33197,3365.28,0,109,109,A1N,0.225,1.66864,1.295,1.0699999999999998
2998,6,14,AllGrid,3,100,10,45,66,"Hit(CW,7,MIDDLE)",12120,1651.09,0,145,145,A1N,2.69,0.907689,2.895,0.20500000000000007
1555,2,3,AllGrid,3,100,10,45,24,"Draw(CW,L7)",80004,5284.56,0,55,55,A1N,0.6,2.00749,1.1,0.5000000000000001
4372,4,14,AllGrid,3,100,10,45,19,"Draw(CCW,L4)",2376,232.223,0,49,49,A1N,0.02,1.24081,0.095,0.075
3732,7,7,AllGrid,3,100,10,45,8,"Draw(CW,S6)",48524,3074.2,0,49,49,A1N,0.685,1.7366,1.125,0.43999999999999995
3858,5,5,AllGrid,3,100,10,45,60,"Freeze(CW,4)",69305,5220.31,0,75,75,A1N,0.525,2.05897,0.885,0.36
1938,0,14,AllGrid,3,100,10,45,35,"Hit(CCW,9,WEAK)",7596,876.039,0,93,93,A1N,1.37,1.80086,1.43,0.05999999999999983
9112,3,9,AllGrid,3,100,10,45,11,"Draw(CCW,L0)",39612,3001.53,0,75,75,A1N,0.555,2.00174,0.76,0.20499999999999996
4157,3,12,AllGrid,3,100,10,45,34,"Hit(CW,3,WEAK)",25866,2852.5,0,107,107,A1N,-1.14,1.58127,-0.705,0.43499999999999994
7373,1,11,AllGrid,3,100,10,45,41,"Freeze(CCW,2)",30365,2867.18,0,103,103,A1N,1.175,1.30934,1.175,0.0
7173,4,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",251,31.3586,0,151,151,A1N,1.84,0.366606,2.0,0.15999999999999992
196,4,4,AllGrid,3,100,10,45,41,"Freeze(CCW,3)",73019,4780.91,0,49,49,A1N,-0.775,1.99107,-0.22,0.555
2630,2,14,AllGrid,3,100,10,45,10,"Draw(CW,L0)",3389,315.81,0,59,59,A1N,-1.27,1.37735,-1.07,0.19999999999999996
5731,2,10,AllGrid,3,100,10,45,1,"Draw(CCW,TEE)",26422,1706.16,0,43,43,A1N,-0.87,1.83932,-0.555,0.31499999999999995
9518,4,5,AllGrid,3,100,10,45,7,"Draw(CCW,S4)",69166,4941.9,0,71,71,A1N,0.37,1.99827,0.985,0.615
8211,7,12,AllGrid,3,100,10,45,60,"Freeze(CW,9)",19754,1815.16,0,79,79,A1N,-1.45,1.82962,-0.815,0.635
5392,3,13,AllGrid,3,100,10,45,2,"Draw(CW,S0)",22319,2916.28,0,135,135,A1N,-2.385,1.47539,-1.005,1.38
4262,4,2,AllGrid,3,100,10,45,1,"Draw(CCW,TEE)",88054,5799.55,0,49,49,A1N,-0.495,1.82482,-0.465,0.02999999999999997
6230,1,12,AllGrid,3,100,10,45,3,"Draw(CCW,S0)",14686,1200.66,0,49,49,A1N,-0.625,1.6954,-0.215,0.41000000000000003
3543,4,7,AllGrid,3,100,10,45,21,"Draw(CCW,L5)",49370,3325.83,0,55,55,A1N,0.545,1.99949,1.025,0.47999999999999987
1784,6,5,AllGrid,3,100,10,45,45,"Hit(CCW,2,WEAK)",68753,4933.84,0,71,71,A1N,0.885,2.30256,1.05,0.16500000000000004
4905,4,14,AllGrid,3,100,10,45,39,"Hit(CCW,5,STRONG)",8154,867.572,0,101,101,A1N,-2.19,2.11279,-1.65,0.54
3837,2,10,AllGrid,3,100,10,45,2,"Draw(CW,S0)",33165,2754.51,0,71,71,A1N,-0.635,1.82257,-0.455,0.18
2854,0,15,AllGrid,3,100,10,45,56,"Hit(CW,12,MIDDLE)",203,18.6077,0,103,103,A1N,1.18,1.23191,1.18,0.0
1221,1,10,AllGrid,3,100,10,45,47,"Hit(CCW,3,MIDDLE)",40770,4094.12,0,113,113,A1N,-0.75,1.94615,-0.575,0.17500000000000004
7301,6,14,AllGrid,3,100,10,45,47,"Hit(CCW,3,MIDDLE)",12151,1689.42,0,145,145,A1N,1.415,1.28949,1.985,0.5700000000000001
5248,0,3,AllGrid,3,100,10,45,34,"Hit(CW,2,WEAK)",80830,5363.54,0,49,49,A1N,1.14,2.34742,1.33,0.19000000000000017
2545,3,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",161,11.1203,0,61,61,A1N,2.98,0.14,2.98,0.0
6335,1,11,AllGrid,3,100,10,45,12,"Draw(CW,L1)",19989,1381.87,0,53,53,A1N,0.38,1.57658,1.125,0.745
8275,4,5,AllGrid,3,100,10,45,36,"Hit(CW,0,MIDDLE)",68252,4967.89,0,71,71,A1N,0.89,1.93336,1.005,0.11499999999999988
963,5,13,AllGrid,3,100,10,45,10,"Draw(CW,L0)",15596,1744.34,0,89,89,A1N,1.01,2.06153,1.235,0.2250000000000001
176,5,11,AllGrid,3,100,10,45,79,"PostGuard(CCW,3,0)",31839,3046.86,0,97,97,A1N,1.1,1.79722,1.585,0.4849999999999999
2199,1,13,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",20103,2466.0,0,119,119,A1N,-0.965,1.70698,0.25,1.2149999999999999
8298,3,11,AllGrid,3,100,10,45,72,"Hit(CW,8,TOUCH)",35244,3782.43,0,119,119,A1N,0.515,1.86809,1.185,0.67
6729,2,14,AllGrid,3,100,10,45,2,"Draw(CW,S0)",11829,1561.18,0,135,135,A1N,0.6,1.1619,0.665,0.06500000000000006
8119,5,4,AllGrid,3,100,10,45,34,"Hit(CW,1,WEAK)",75339,5348.76,0,65,65,A1N,-0.775,2.06504,-0.18,0.595
8189,0,14,AllGrid,3,100,10,45,34,"Hit(CW,13,WEAK)",3338,334.35,0,55,55,A1N,-0.055,1.26173,0.025,0.08
9791,0,8,AllGrid,3,100,10,45,37,"Hit(CCW,7,MIDDLE)",44955,3158.55,0,55,55,A1N,-0.455,1.6577,-0.11,0.34500000000000003
5487,5,5,AllGrid,3,100,10,45,37,"Hit(CCW,0,MIDDLE)",68034,4988.7,0,71,71,A1N,0.54,2.02692,1.085,0.5449999999999999
4950,0,15,AllGrid,3,100,10,45,46,"Hit(CW,14,MIDDLE)",171,10.4673,0,71,71,A1N,0.645,1.67301,0.83,0.18499999999999994
9143,3,7,AllGrid,3,100,10,45,32,"Hit(CW,0,TOUCH)",55856,4334.88,0,81,81,A1N,0.61,2.07796,1.135,0.525
4517,4,13,AllGrid,3,100,10,45,65,"Hit(CCW,8,WEAK)",20481,2556.41,0,123,123,A1N,0.665,1.33146,1.535,0.8699999999999999
2994,5,10,AllGrid,3,100,10,45,58,"Hit(CW,5,STRONG)",41778,3986.0,0,113,113,A1N,-0.005,2.0676,0.045,0.049999999999999996
961,6,13,AllGrid,3,100,10,45,69,"Hit(CCW,6,STRONG)",23489,2957.22,0,139,139,A1N,-2.08,1.71278,-1.735,0.345
1566,1,3,AllGrid,3,100,10,45,4,"Draw(CW,S2)",81805,5714.12,0,59,59,A1N,0.715,2.19858,0.975,0.26
1686,6,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",149,9.24976,0,49,49,A1N,1.0,0.0,1.0,0.0
1201,0,6,AllGrid,3,100,10,45,45,"Hit(CCW,5,WEAK)",58595,3869.5,0,53,53,A1N,-0.855,2.01096,-0.385,0.47
5494,4,5,AllGrid,3,100,10,45,59,"Hit(CCW,4,STRONG)",70207,5234.33,0,75,75,A1N,0.775,2.02098,1.21,0.43499999999999994
2492,4,15,AllGrid,3,100,10,45,42,"Hit(CW,10,TOUCH)",175,12.5178,0,75,75,A1N,1.65,0.638357,1.65,0.0
8959,1,11,AllGrid,3,100,10,45,51,"Freeze(CCW,6)",30555,2938.06,0,97,97,A1N,0.91,1.72971,1.26,0.35
1671,0,15,AllGrid,3,100,10,45,47,"Hit(CCW,6,MIDDLE)",217,20.2961,0,117,117,A1N,1.63,2.4603,2.74,1.1100000000000003
1385,7,11,AllGrid,3,100,10,45,6,"Draw(CW,S4)",30835,2877.27,0,103,103,A1N,0.9,1.78045,1.18,0.2799999999999999
6872,1,14,AllGrid,3,100,10,45,76,"Hit(CW,11,MIDDLE)",11711,1615.42,0,135,135,A1N,-0.955,1.25418,1.02,1.975
8785,1,4,AllGrid,3,100,10,45,11,"Draw(CCW,L0)",74156,4966.8,0,49,49,A1N,-0.69,1.95036,-0.32,0.36999999999999994
1835,0,15,AllGrid,3,100,10,45,55,"Hit(CCW,14,WEAK)",169,11.5483,0,69,69,A1N,1.235,1.19573,1.235,0.0
6216,7,8,AllGrid,3,100,10,45,29,"PreGuard(CCW,G4)",45187,3029.01,0,55,55,A1N,-0.34,1.89853,0.075,0.41500000000000004
8471,6,5,AllGrid,3,100,10,45,26,"PreGuard(CW,G3)",69773,5208.58,0,75,75,A1N,1.04,2.0195,1.06,0.020000000000000018
256,3,12,AllGrid,3,100,10,45,50,"Freeze(CW,11)",20983,2014.18,0,77,77,A1N,-0.185,1.75806,0.495,0.6799999999999999
5778,2,9,AllGrid,3,100,10,45,63,"Hit(CCW,6,TOUCH)",44395,3868.9,0,97,97,A1N,0.355,2.01469,0.915,0.56
6320,4,15,AllGrid,3,100,10,45,58,"Hit(CW,10,STRONG)",203,17.1676,0,103,103,A1N,-0.175,1.75908,-0.055,0.12
1638,4,11,AllGrid,3,100,10,45,70,"Freeze(CW,8)",30954,2904.24,0,103,103,A1N,0.145,1.70411,0.715,0.57
2310,6,15,AllGrid,3,100,10,45,44,"Hit(CW,4,WEAK)",235,22.5542,0,135,135,A1N,0.225,2.21684,2.215,1.9899999999999998
7921,5,4,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",73310,4931.32,0,49,49,A1N,-0.495,1.98997,-0.205,0.29000000000000004
1361,1,12,AllGrid,3,100,10,45,45,"Hit(CCW,11,WEAK)",16658,1370.68,0,59,59,A1N,-0.195,1.48222,0.19,0.385
5041,1,8,AllGrid,3,100,10,45,6,"Draw(CW,S4)",45370,3269.61,0,55,55,A1N,-0.35,1.89934,0.14,0.49
5033,7,5,AllGrid,3,100,10,45,27,"PreGuard(CCW,G3)",68988,5024.55,0,71,71,A1N,0.23,2.01671,1.165,0.935
5022,1,15,AllGrid,3,100,10,45,3,"Draw(CCW,S0)",189,15.474,0,89,89,A1N,1.155,0.500974,1.25,0.09499999999999997
9907,7,9,AllGrid,3,100,10,45,58,"PostGuard(CW,9,0)",37003,2587.72,0,65,65,A1N,0.205,1.81741,1.01,0.805
8627,2,12,AllGrid,3,100,10,45,90,"PostGuard(CW,8,0)",24035,2628.3,0,103,103,A1N,0.015,1.53778,0.415,0.39999999999999997
1641,6,10,AllGrid,3,100,10,45,73,"Hit(CCW,9,TOUCH)",41480,4316.69,0,113,113,A1N,0.31,1.8259,0.31,0.0
7249,2,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",239,24.7105,0,139,139,A1N,1.0,0.0,1.0,0.0
4837,7,2,AllGrid,3,100,10,45,7,"Draw(CCW,S4)",87699,5772.27,0,49,49,A1N,-0.44,1.93814,-0.18,0.26
1039,2,15,AllGrid,3,100,10,45,34,"Hit(CW,14,WEAK)",143,8.44748,0,43,43,A1N,0.945,0.22798,0.955,0.010000000000000009
7846,3,10,AllGrid,3,100,10,45,37,"Hit(CCW,7,MIDDLE)",32031,2444.77,0,65,65,A1N,-0.12,1.73943,-0.12,0.0
5246,2,5,AllGrid,3,100,10,45,44,"Hit(CW,2,WEAK)",69894,5343.0,0,75,75,A1N,0.945,1.94987,1.025,0.07999999999999996
4166,2,12,AllGrid,3,100,10,45,50,"Hit(CW,11,MIDDLE)",19142,1714.88,0,75,75,A1N,0.185,1.67056,0.19,0.0050000000000000044
6533,4,6,AllGrid,3,100,10,45,75,"PostGuard(CCW,4,0)",63927,5054.02,0,81,81,A1N,0.345,1.85364,0.615,0.27
5721,0,12,AllGrid,3,100,10,45,66,"Hit(CW,7,MIDDLE)",28242,3094.43,0,123,123,A1N,0.895,1.71871,1.945,1.05
4463,7,9,AllGrid,3,100,10,45,41,"Freeze(CCW,0)",45963,3976.69,0,103,103,A1N,0.72,2.00788,1.03,0.31000000000000005
5606,2,14,AllGrid,3,100,10,45,49,"Hit(CCW,3,STRONG)",11016,1450.31,0,139,139,A1N,-0.125,1.35992,0.54,0.665
1123,4,3,AllGrid,3,100,10,45,38,"Hit(CW,0,STRONG)",79500,5380.0,0,55,55,A1N,0.71,1.88306,1.04,0.33000000000000007
8113,3,15,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",169,11.9881,0,69,69,A1N,0.93,0.36756,1.0,0.06999999999999995
716,6,7,AllGrid,3,100,10,45,40,"Freeze(CW,4)",50414,3401.86,0,55,55,A1N,0.555,1.87536,1.015,0.45999999999999985
459,3,5,AllGrid,3,100,10,45,53,"PostGuard(CCW,1,0)",68870,4833.83,0,71,71,A1N,0.72,1.83619,1.05,0.33000000000000007
9287,7,12,AllGrid,3,100,10,45,42,"Hit(CW,11,STRONG)",18093,1586.58,0,65,65,A1N,-0.395,1.4032,-0.31,0.08500000000000002
5647,1,10,AllGrid,3,100,10,45,0,"Draw(CW,TEE)",36681,3197.53,0,91,91,A1N,0.28,1.88987,0.33,0.04999999999999999
4562,4,13,AllGrid,3,100,10,45,40,"Freeze(CW,0)",20399,2659.12,0,129,129,A1N,0.505,2.0445,1.765,1.2599999999999998
