group,level,target,n,mean,se,median,kruskal_p
n_stones_bin,2-4,screen_loss,16,0.16931249999999998,0.026999339305187945,0.18149999999999994,0.7518884097540189
n_stones_bin,5-8,screen_loss,14,0.23957142857142857,0.033638791429746746,0.21799999999999994,0.7518884097540189
n_stones_bin,9-12,screen_loss,10,0.39669999999999994,0.14398812065197908,0.214,0.7518884097540189
n_stones_bin,0-1,rho_gain,2,0.23147289002786636,0.15749869563698604,0.23147289002786636,0.02013629664019857
n_stones_bin,13-16,rho_gain,7,0.024747256745066094,0.043626950412270174,0.0257122782695654,0.02013629664019857
n_stones_bin,2-4,rho_gain,16,0.2034502242043002,0.029696079409281727,0.14112340115462546,0.02013629664019857
n_stones_bin,5-8,rho_gain,14,0.07031065645256993,0.029384574512247272,0.09630801459389285,0.02013629664019857
n_stones_bin,9-12,rho_gain,10,-0.06469917011648416,0.16449947136868368,0.1104044686004268,0.02013629664019857
n_stones_bin,0-1,eta2_q,2,0.5461247066465829,0.09106748676626022,0.5461247066465829,0.7295608682771093
n_stones_bin,13-16,eta2_q,8,0.39650011154577225,0.13111404904865173,0.3650750371034256,0.7295608682771093
n_stones_bin,2-4,eta2_q,16,0.5312792031137585,0.059519464546641726,0.5047385072669284,0.7295608682771093
n_stones_bin,5-8,eta2_q,14,0.6154612635132353,0.048864536685467905,0.6444912097285789,0.7295608682771093
n_stones_bin,9-12,eta2_q,10,0.5205401780175108,0.11299034250051253,0.5760207019915101,0.7295608682771093
no1_mine,-1,d_A9P5_A1,2,0.055999999999999994,0.002999999999999999,0.055999999999999994,0.49138596322587025
no1_mine,0,d_A9P5_A1,26,-0.0341153846153846,0.035375407664868276,-0.0184999999999999,0.49138596322587025
no1_mine,1,d_A9P5_A1,22,-0.03227272727272725,0.0695975811211439,0.0,0.49138596322587025
no1_mine,-1,d_A9P5_A2,2,-0.0584999999999999,0.0465,-0.0584999999999999,0.6785713034153922
no1_mine,0,d_A9P5_A2,26,0.033076923076923066,0.10803752799662394,0.0045,0.6785713034153922
no1_mine,1,d_A9P5_A2,22,-0.08495454545454548,0.11304271646492481,-0.035,0.6785713034153922
no1_mine,-1,d_A2_A1,2,0.1145,0.049499999999999995,0.1145,0.4653327958303217
no1_mine,0,d_A2_A1,26,-0.06719230769230768,0.11177584738740119,-0.04299999999999985,0.4653327958303217
no1_mine,1,d_A2_A1,22,0.05268181818181821,0.13571686191345123,0.0,0.4653327958303217
no1_mine,-1,d_A9R05_A9P5,2,-0.03499999999999995,0.03499999999999994,-0.03499999999999995,0.772809393050958
no1_mine,0,d_A9R05_A9P5,26,0.007846153846153819,0.024381183937157658,0.00549999999999995,0.772809393050958
no1_mine,1,d_A9R05_A9P5,22,0.01568181818181819,0.034772382082433426,0.0,0.772809393050958
no1_mine,-1,dadj_A9R05_A9P5,2,-0.03941999999999995,0.03941999999999995,-0.03941999999999995,0.5732742221520122
no1_mine,0,dadj_A9R05_A9P5,26,0.007405346153846145,0.02410284383910184,0.0049429999999999,0.5732742221520122
no1_mine,1,dadj_A9R05_A9P5,22,0.004178159090909097,0.041351763032828344,-0.00826749999999995,0.5732742221520122
no1_mine,-1,screen_loss,2,0.2109999999999999,0.02600000000000001,0.2109999999999999,0.9492802663999883
no1_mine,0,screen_loss,26,0.28157692307692306,0.059510779193661094,0.20100000000000007,0.9492802663999883
no1_mine,1,screen_loss,22,0.22027272727272723,0.04156912470912802,0.2179999999999999,0.9492802663999883
no1_mine,-1,rho_gain,2,0.23147289002786636,0.15749869563698604,0.23147289002786636,0.8316222277710018
no1_mine,0,rho_gain,25,0.05543473934617369,0.06886078882635602,0.1061765318730897,0.8316222277710018
no1_mine,1,rho_gain,22,0.10817833590913911,0.03231349068957042,0.12313140572952361,0.8316222277710018
no1_mine,-1,eta2_q,2,0.5461247066465829,0.09106748676626022,0.5461247066465829,0.13309820525663849
no1_mine,0,eta2_q,26,0.5911384877091099,0.05495307870719476,0.6559613889068554,0.13309820525663849
no1_mine,1,eta2_q,22,0.46021486050499366,0.05650378050208361,0.4785788666227035,0.13309820525663849
best_type_is_hit,0,d_A9P5_A1,23,0.003782608695652182,0.030951380751779986,0.0,0.47049691423893314
best_type_is_hit,1,d_A9P5_A1,27,-0.05822222222222221,0.06008228766906232,-0.016,0.47049691423893314
