target,feature,n,rho,p
d_A9P5_A1,min_pair_dist,48,0.08671549128299212,0.5578407163581925
d_A9P5_A1,q_sd_mean,50,0.08107604488051758,0.5756726637750362
d_A9P5_A1,mean_nn_dist,48,-0.0790449239863159,0.5933135178768342
d_A9P5_A1,cluster_sd_mean,50,0.0784777621365722,0.5880095622075272
d_A9P5_A1,q_min,50,0.07441550426512236,0.6075309024213403
d_A9P5_A1,q_gap12,50,0.07375778436628729,0.6107177544170435
d_A9P5_A1,best_is_rep,50,-0.06910447852002807,0.6334660682708181
d_A9P5_A1,x_spread,48,-0.06876309973757969,0.6423632027808798
d_A9P5_A1,largest_frac,50,-0.06849587993679368,0.6364668597910667
d_A9P5_A1,n_front_house,50,-0.06748254802268504,0.6414760721815723
d_A9P5_A1,house_diff,50,0.06574134639709617,0.6501202879139113
d_A9P5_A1,n_within_1.22,50,-0.06234008825812957,0.6671371799545943
d_A9P5_A1,size_entropy_norm,50,0.061255051360815244,0.6726013352687268
d_A9P5_A1,singleton_frac,50,0.06122500564517068,0.6727528830968592
d_A9P5_A1,mean_cluster_size,50,-0.056158555832941125,0.6984874273028209
d_A9P5_A1,best_p_ge2,50,0.05097724733549268,0.7251569094782849
d_A9P5_A1,n_singleton,50,-0.04332917584114651,0.7651120628597593
d_A9P5_A1,q_star_minus_median,50,-0.03989419923180103,0.7832631529608679
d_A9P5_A1,within_sd_q,50,-0.03647219110945539,0.8014600347000469
d_A9P5_A1,rep_q_max,50,-0.03026518233225256,0.8347277008327715
d_A9P5_A1,counting_my,50,0.028709682398488534,0.843112213953418
d_A9P5_A1,house_mean_nn_dist,47,-0.027993591688582915,0.8518306902598198
d_A9P5_A1,type_purity,50,0.027529822288754533,0.8494834961384132
d_A9P5_A1,n_near_best_050,50,-0.027204684753672093,0.8512409416019124
d_A9P5_A1,md_rep_q_max,50,-0.0268274401024479,0.8532809348283954
d_A9P5_A1,n_types_near_best_050,50,0.021696772865349698,0.8811145593794426
d_A9P5_A1,q_mean,50,0.02025698213335187,0.888952469031201
d_A9P5_A1,frac_guard,50,-0.01991849431110597,0.890796679117141
d_A9P5_A1,q_median,50,0.015158833242481694,0.9167853008106414
