group,level,target,n,mean,se,median,kruskal_p
problem_type,needle,eta2_q,2,0.7429836051464223,0.05410043570205997,0.7429836051464223,1.8405497334027508e-12
phase_r,early_r9+,d_A9P5_A1,42,-0.01802380952380954,0.01943222798423204,-0.011500000000000048,0.6301755332379866
phase_r,late_r2-4,d_A9P5_A1,43,0.06400000000000003,0.07427032275168179,0.016,0.6301755332379866
phase_r,mid_r5-8,d_A9P5_A1,41,0.02663414634146341,0.03938711495539145,0.03,0.6301755332379866
phase_r,r1,d_A9P5_A1,24,0.0,0.0,0.0,0.6301755332379866
phase_r,early_r9+,d_A9P5_A2,42,-0.031261904761904755,0.017552346118593656,-0.03099999999999995,0.023407714105063475
phase_r,late_r2-4,d_A9P5_A2,43,-0.021441860465116282,0.04476579019259733,-0.002,0.023407714105063475
phase_r,mid_r5-8,d_A9P5_A2,41,-0.07397560975609757,0.03377081088832084,-0.0539999999999998,0.023407714105063475
phase_r,r1,d_A9P5_A2,24,-0.5527083333333334,0.21426610063432494,-0.41999999999999993,0.023407714105063475
phase_r,early_r9+,d_A2_A1,42,0.013238095238095231,0.02264970353657602,0.00999999999999995,0.03189943399325859
phase_r,late_r2-4,d_A2_A1,43,0.08544186046511627,0.07456697660734646,0.0,0.03189943399325859
phase_r,mid_r5-8,d_A2_A1,41,0.10060975609756098,0.04878386726098636,0.014,0.03189943399325859
phase_r,r1,d_A2_A1,24,0.5527083333333334,0.21426610063432494,0.41999999999999993,0.03189943399325859
phase_r,early_r9+,d_A9R05_A9P5,42,0.023904761904761904,0.014108251204886223,0.0155,0.13682125513385407
phase_r,late_r2-4,d_A9R05_A9P5,43,0.010093023255813993,0.028314125740503546,0.004,0.13682125513385407
phase_r,mid_r5-8,d_A9R05_A9P5,41,0.07192682926829268,0.025020172111569573,0.054,0.13682125513385407
phase_r,r1,d_A9R05_A9P5,24,0.0,0.0,0.0,0.13682125513385407
phase_r,early_r9+,dadj_A9R05_A9P5,42,0.017912190476190484,0.015228229741296348,0.00156849999999985,0.32646153298664743
phase_r,late_r2-4,dadj_A9R05_A9P5,43,0.009270351162790673,0.03139443859092449,0.0122269999999999,0.32646153298664743
phase_r,mid_r5-8,dadj_A9R05_A9P5,41,0.07074597560975608,0.028233624516256942,0.040764,0.32646153298664743
phase_r,r1,dadj_A9R05_A9P5,24,0.0,0.0,0.0,0.32646153298664743
phase_r,early_r9+,screen_loss,42,0.20452380952380947,0.014040187801936022,0.19049999999999995,0.044370311720737694
phase_r,late_r2-4,screen_loss,43,0.23783720930232552,0.033582445617244286,0.1699999999999999,0.044370311720737694
phase_r,mid_r5-8,screen_loss,41,0.2798780487804878,0.02639889121659836,0.25,0.044370311720737694
phase_r,r1,screen_loss,24,0.4754166666666666,0.16687882782524724,0.08499999999999995,0.044370311720737694
phase_r,early_r9+,rho_gain,42,0.061456007065991705,0.016938757459085154,0.057684915801512304,0.18838024876485449
phase_r,late_r2-4,rho_gain,43,0.1154047865385123,0.018586981854962072,0.123380089234901,0.18838024876485449
phase_r,mid_r5-8,rho_gain,41,0.07311886367422911,0.018460432534863812,0.0590921578103669,0.18838024876485449
phase_r,r1,rho_gain,23,0.0331813595418286,0.11334900175032611,0.1290636319943801,0.18838024876485449
phase_r,early_r9+,eta2_q,42,0.3892019234083165,0.02087212406406577,0.39131052348388634,9.244184160500805e-21
phase_r,late_r2-4,eta2_q,43,0.7151245667043541,0.020236955484739184,0.7115939584999457,9.244184160500805e-21
phase_r,mid_r5-8,eta2_q,41,0.5447519434347327,0.024623813747167614,0.5567897871896083,9.244184160500805e-21
phase_r,r1,eta2_q,24,0.12014287608517486,0.027481118908924816,0.0758107440208264,9.244184160500805e-21
phase_shot,early,d_A9P5_A1,34,-0.04735294117647059,0.02016774053296219,-0.0405,0.041441992090093256
phase_shot,late,d_A9P5_A1,67,0.04107462686567165,0.04761411255924591,0.0,0.041441992090093256
phase_shot,mid,d_A9P5_A1,49,0.0396938775510204,0.03342278648664711,0.0639999999999998,0.041441992090093256
phase_shot,early,d_A9P5_A2,34,-0.032323529411764695,0.019639156591788325,-0.0424999999999999,0.6659219319382004
phase_shot,late,d_A9P5_A2,67,-0.21174626865671645,0.0867901922379166,-0.034,0.6659219319382004
phase_shot,mid,d_A9P5_A2,49,-0.06626530612244899,0.029035410815350274,-0.0529999999999999,0.6659219319382004
phase_shot,early,d_A2_A1,34,-0.01502941176470588,0.022952655499171932,-0.00949999999999995,0.0612074032476076
phase_shot,late,d_A2_A1,67,0.25282089552238807,0.09360745650738786,0.004,0.0612074032476076
phase_shot,mid,d_A2_A1,49,0.10595918367346938,0.04154662939724269,0.0160000000000001,0.0612074032476076
phase_shot,early,d_A9R05_A9P5,34,0.020235294117647056,0.012810427655876044,0.0155,0.10104651134262892
phase_shot,late,d_A9R05_A9P5,67,0.00647761194029853,0.01810455535391779,0.0,0.10104651134262892
phase_shot,mid,d_A9R05_A9P5,49,0.06663265306122448,0.02249256668364741,0.041,0.10104651134262892
phase_shot,early,dadj_A9R05_A9P5,34,0.010729382352941177,0.013925513873012982,0.00156849999999985,0.29141251921332995
phase_shot,late,dadj_A9R05_A9P5,67,0.005949628358208938,0.02007075218302878,0.0,0.29141251921332995
phase_shot,mid,dadj_A9R05_A9P5,49,0.06710404081632652,0.025111816312008584,0.0288769999999999,0.29141251921332995
phase_shot,early,screen_loss,34,0.1940882352941176,0.015389208875588896,0.18399999999999994,0.01714694499417209
phase_shot,late,screen_loss,67,0.32294029850746264,0.06429271764091178,0.135,0.01714694499417209
phase_shot,mid,screen_loss,49,0.2748163265306122,0.022621979887679926,0.25,0.01714694499417209
phase_shot,early,rho_gain,34,0.0805133350936639,0.016961103341078622,0.06761801410158205,0.08373675351438983
phase_shot,late,rho_gain,66,0.08675116803966795,0.04104214527825938,0.12622186061464055,0.08373675351438983
phase_shot,mid,rho_gain,49,0.057991271718989226,0.01753076853931496,0.0562503804022741,0.08373675351438983
phase_shot,early,eta2_q,34,0.37274104454902557,0.021917679993412167,0.3776016502696688,0.0013239079289797443
phase_shot,late,eta2_q,67,0.5019967969303197,0.03866029389121406,0.6069489455549089,0.0013239079289797443
phase_shot,mid,eta2_q,49,0.5307778561082951,0.022646413761974727,0.5432941778026643,0.0013239079289797443
has_hammer,0,d_A9P5_A1,58,0.02813793103448275,0.04739894174269933,0.024999999999999897,0.5105505546054735
has_hammer,1,d_A9P5_A1,92,0.01581521739130434,0.02649937990849215,0.0,0.5105505546054735
has_hammer,0,d_A9P5_A2,58,-0.048793103448275865,0.03150210777208252,-0.04949999999999995,0.5756891811565874
has_hammer,1,d_A9P5_A2,92,-0.17068478260869563,0.06266884870895914,-0.029,0.5756891811565874
has_hammer,0,d_A2_A1,58,0.0769310344827586,0.05450235658762784,0.01349999999999995,0.6584187283732856
has_hammer,1,d_A2_A1,92,0.18650000000000003,0.06454173325887093,0.014499999999999999,0.6584187283732856
has_hammer,0,d_A9R05_A9P5,58,0.04410344827586207,0.022025952487315634,0.038,0.06374432201092345
has_hammer,1,d_A9R05_A9P5,92,0.019880434782608713,0.012483585423052347,0.0,0.06374432201092345
has_hammer,0,dadj_A9R05_A9P5,58,0.035843263793103416,0.024780250680780352,0.0270219999999999,0.09998099243011462
has_hammer,1,dadj_A9R05_A9P5,92,0.021441443478260876,0.013659782926316689,0.0,0.09998099243011462
has_hammer,0,screen_loss,58,0.20881034482758615,0.021213951408440637,0.1784999999999999,0.24602186633438605
has_hammer,1,screen_loss,92,0.32164130434782606,0.046602779521514065,0.2165,0.24602186633438605
has_hammer,0,rho_gain,58,0.0898673673410793,0.015278928194828336,0.0849103775644177,0.7289687417823565
has_hammer,1,rho_gain,91,0.0669483021126432,0.030273007594965984,0.0832422030932198,0.7289687417823565
has_hammer,0,eta2_q,58,0.5707508907140337,0.02876418865351094,0.5762247921343644,0.0005932891702330259
has_hammer,1,eta2_q,92,0.426212436922726,0.02545618662611584,0.4426506962982759,0.0005932891702330259
n_stones_bin,13-16,d_A9P5_A1,17,-0.058764705882352976,0.09729199265052614,0.0,0.35700767849229487
n_stones_bin,2-4,d_A9P5_A1,51,0.01741176470588235,0.0332304157446934,0.0,0.35700767849229487
n_stones_bin,5-8,d_A9P5_A1,50,0.015459999999999995,0.033906332079746415,0.0,0.35700767849229487
n_stones_bin,9-12,d_A9P5_A1,32,0.07578125,0.07026952338018687,0.025500000000000002,0.35700767849229487
n_stones_bin,13-16,d_A9P5_A2,17,-0.23376470588235296,0.17571470713773013,-0.002,0.5753875231221854
n_stones_bin,2-4,d_A9P5_A2,51,-0.06080392156862745,0.06136913076993295,-0.0189999999999999,0.5753875231221854
n_stones_bin,5-8,d_A9P5_A2,50,-0.13296000000000002,0.04471296173302296,-0.06049999999999996,0.5753875231221854
n_stones_bin,9-12,d_A9P5_A2,32,-0.1503125,0.11602758325331454,0.0,0.5753875231221854
n_stones_bin,13-16,d_A2_A1,17,0.175,0.20193184639435977,0.0,0.5725024459334633
n_stones_bin,2-4,d_A2_A1,51,0.0782156862745098,0.05706748886428151,0.0069999999999999,0.5725024459334633
n_stones_bin,5-8,d_A2_A1,50,0.14842000000000002,0.06087819950943198,0.0375,0.5725024459334633
n_stones_bin,9-12,d_A2_A1,32,0.22609374999999998,0.12776272235885697,0.07550000000000001,0.5725024459334633
n_stones_bin,13-16,d_A9R05_A9P5,17,0.023235294117647104,0.03448534742250991,0.0,0.7433921572532625
