game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,q_ref_mean,q_ref_sd,q_best,regret,q_adj,q_adj_best,regret_adj
5780,2,6,AllGrid,1,200,10,44,39,"Hit(CCW,5,STRONG)",131886,4338.81,A1d1,-0.705,1.75156,-0.375,0.32999999999999996,-1.5807799999999999,-1.29075,0.2900299999999998
8645,7,5,AllGrid,1,200,10,44,0,"Draw(CW,TEE)",146368,5134.19,A1d1,0.59,1.86062,0.92,0.33000000000000007,-0.34031,-0.061529999999999974,0.27878000000000003
6132,0,13,AllGrid,1,200,10,44,44,"Hit(CW,10,WEAK)",29308,1230.79,A1d1,2.135,1.89388,2.62,0.4850000000000003,1.1880599999999997,2.035705,0.8476450000000004
3339,4,10,AllGrid,1,200,10,44,50,"Freeze(CW,9)",72809,2535.33,A1d1,-0.305,1.77256,-0.305,0.0,-1.19128,-1.19128,0.0
3566,6,14,AllGrid,1,200,10,44,58,"Hit(CW,7,STRONG)",15017,965.973,A1d1,0.61,1.04781,1.01,0.4,0.08609500000000003,1.0,0.913905
5523,3,9,AllGrid,1,200,10,44,55,"Hit(CCW,4,WEAK)",88067,3542.98,A1d1,0.74,1.9602,0.74,0.0,-0.24009999999999998,-0.24009999999999998,0.0
7015,5,14,AllGrid,1,200,10,44,48,"Hit(CW,3,STRONG)",14862,884.134,A1d1,-3.32,0.920652,-1.135,2.1849999999999996,-3.7803259999999996,-2.098945,1.6813809999999996
743,7,3,AllGrid,1,200,10,44,13,"Draw(CCW,L1)",176787,5895.27,A1d1,0.705,1.98947,0.98,0.275,-0.2897350000000001,-0.07272499999999993,0.21701000000000015
1014,4,15,AllGrid,1,200,10,44,10,"Draw(CW,L0)",61,3.36834,A1d1,3.325,1.27255,3.325,0.0,2.6887250000000003,2.6887250000000003,0.0
3900,0,10,AllGrid,1,200,10,44,2,"Draw(CW,S0)",72988,2472.74,A1d1,0.025,1.86932,0.305,0.27999999999999997,-0.90966,-0.5656300000000001,0.34402999999999995
4543,6,5,AllGrid,1,200,10,44,11,"Draw(CCW,L0)",147056,5110.24,A1d1,0.64,1.87094,1.09,0.45000000000000007,-0.29547,0.057780000000000165,0.3532500000000002
9231,5,14,AllGrid,1,200,10,44,2,"Draw(CW,S0)",14395,662.596,A1d1,1.665,1.2778,2.025,0.3599999999999999,1.0261,1.620533,0.594433
1825,5,7,AllGrid,1,200,10,44,34,"Hit(CW,2,WEAK)",115970,4113.84,A1d1,0.505,2.21133,0.865,0.36,-0.6006649999999999,-0.21359499999999998,0.3870699999999999
4062,4,15,AllGrid,1,200,10,44,35,"Hit(CCW,2,WEAK)",117,9.232,A1d1,-1.275,0.824242,-0.475,0.7999999999999999,-1.6871209999999999,-1.42096,0.26616099999999987
9882,2,11,AllGrid,1,200,10,44,61,"Freeze(CCW,6)",58991,2615.72,A1d1,0.38,1.48176,1.295,0.9149999999999999,-0.36088,0.2877799999999999,0.6486599999999999
2998,6,14,AllGrid,1,200,10,44,59,"Hit(CCW,5,STRONG)",14430,899.941,A1d1,2.895,0.86254,2.895,0.0,2.46373,2.46373,0.0
1555,2,3,AllGrid,1,200,10,44,17,"Draw(CCW,L3)",176356,5847.67,A1d1,1.1,2.09045,1.1,0.0,0.05477500000000002,0.05477500000000002,0.0
4372,4,14,AllGrid,1,200,10,44,18,"Draw(CW,L4)",15170,483.893,A1d1,0.095,1.24337,0.095,0.0,-0.5266850000000001,-0.5266850000000001,0.0
3732,7,7,AllGrid,1,200,10,44,14,"Draw(CW,L2)",119706,3850.6,A1d1,0.915,1.96412,1.125,0.20999999999999996,-0.06706000000000001,0.254745,0.321805
3858,5,5,AllGrid,1,200,10,44,44,"Hit(CW,2,WEAK)",145292,5196.6,A1d1,0.67,2.19342,0.885,0.21499999999999997,-0.42671000000000003,-0.11504999999999999,0.31166000000000005
1938,0,14,AllGrid,1,200,10,44,48,"Hit(CW,11,STRONG)",14594,670.866,A1d1,-0.045,1.74441,1.43,1.4749999999999999,-0.917205,0.9590015000000001,1.8762065
9112,3,9,AllGrid,1,200,10,44,37,"Hit(CCW,2,MIDDLE)",88281,3174.49,A1d1,0.76,1.84997,0.76,0.0,-0.16498499999999994,-0.13746000000000003,0.02752499999999991
4157,3,12,AllGrid,1,200,10,44,34,"Hit(CW,3,WEAK)",43752,1931.03,A1d1,-1.14,1.58127,-0.705,0.43499999999999994,-1.9306349999999999,-1.5046849999999998,0.42595000000000005
7373,1,11,AllGrid,1,200,10,44,41,"Freeze(CCW,2)",58241,2408.06,A1d1,1.175,1.30934,1.175,0.0,0.5203300000000001,0.5203300000000001,0.0
7173,4,15,AllGrid,1,200,10,44,0,"Draw(CW,TEE)",151,18.8804,A1d1,1.84,0.366606,2.0,0.15999999999999992,1.656697,2.0,0.3433029999999999
196,4,4,AllGrid,1,200,10,44,9,"Draw(CCW,S6)",162349,5301.47,A1d1,-0.475,2.24486,-0.22,0.255,-1.5974300000000001,-1.206355,0.39107500000000006
2630,2,14,AllGrid,1,200,10,44,0,"Draw(CW,TEE)",14704,512.534,A1d1,-1.075,1.38542,-1.07,0.004999999999999893,-1.7677100000000001,-1.5130295,0.2546805000000001
5731,2,10,AllGrid,1,200,10,44,13,"Draw(CCW,L1)",73736,2349.19,A1d1,-0.94,1.65118,-0.555,0.3849999999999999,-1.76559,-1.26157,0.5040199999999999
9518,4,5,AllGrid,1,200,10,44,5,"Draw(CCW,S2)",146863,5115.06,A1d1,0.21,2.0435,0.985,0.775,-0.81175,0.009689999999999976,0.82144
8211,7,12,AllGrid,1,200,10,44,57,"Hit(CCW,9,MIDDLE)",43401,1547.26,A1d1,-1.12,1.68985,-0.815,0.30500000000000016,-1.964925,-1.69403,0.2708950000000001
7977,6,14,AllGrid,1,200,10,45,3,"Draw(CCW,S0)",14277,843.86,A1d1,-2.53,1.60907,-1.635,0.8949999999999998,-3.334535,-2.371845,0.9626899999999998
3926,6,11,AllGrid,1,200,10,45,37,"Hit(CCW,0,MIDDLE)",58830,2714.16,A1d1,-1.43,2.04086,0.425,1.855,-2.45043,-0.594115,1.856315
3883,1,14,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",15470,506.373,A1d1,-0.29,0.925149,-0.075,0.21499999999999997,-0.7525744999999999,-0.551806,0.2007684999999999
9222,7,5,AllGrid,1,200,10,45,17,"Draw(CCW,L3)",147088,4751.88,A1d1,1.315,2.00394,1.315,0.0,0.3130299999999999,0.33006500000000005,0.017035000000000133
7881,2,15,AllGrid,1,200,10,45,84,"Hit(CW,12,WEAK)",129,9.75795,A1d1,0.285,1.42961,1.72,1.435,-0.42980500000000005,0.6866099999999999,1.116415
6406,1,10,AllGrid,1,200,10,45,50,"Freeze(CW,9)",73259,2498.84,A1d1,-0.645,1.76889,-0.385,0.26,-1.529445,-1.2389299999999999,0.2905150000000001
8452,5,15,AllGrid,1,200,10,45,34,"Hit(CW,0,WEAK)",153,14.9113,A1d1,1.32,0.6063,1.935,0.615,1.01685,1.8117370000000002,0.7948870000000001
1028,6,15,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",151,14.6746,A1d1,0.77,0.668655,1.0,0.22999999999999998,0.4356725,1.0,0.5643275
2596,1,14,AllGrid,1,200,10,45,86,"Hit(CW,11,MIDDLE)",14538,896.434,A1d1,0.65,1.72554,1.97,1.3199999999999998,-0.21277000000000001,1.7626545,1.9754245
4748,1,3,AllGrid,1,200,10,45,33,"Hit(CCW,0,TOUCH)",176292,5836.34,A1d1,0.935,1.98009,0.985,0.04999999999999993,-0.0550449999999999,0.04894999999999994,0.10399499999999984
9206,3,13,AllGrid,1,200,10,45,36,"Hit(CW,12,MIDDLE)",30338,1000.89,A1d1,1.245,1.28257,1.73,0.4849999999999999,0.6037150000000001,1.01113,0.40741499999999997
5859,1,6,AllGrid,1,200,10,45,55,"PostGuard(CCW,2,1)",131532,4629.26,A1d1,-0.495,1.92093,-0.015,0.48,-1.455465,-1.006815,0.44865
6871,4,5,AllGrid,1,200,10,45,64,"PostGuard(CW,5,0)",146227,5006.92,A1d1,0.71,2.22394,1.32,0.6100000000000001,-0.40196999999999994,0.2883,0.6902699999999999
7163,3,13,AllGrid,1,200,10,45,11,"Draw(CCW,L0)",28979,1050.73,A1d1,1.68,1.82691,2.465,0.7849999999999999,0.7665449999999999,1.7441,0.9775550000000001
5807,0,8,AllGrid,1,200,10,45,55,"Hit(CCW,7,WEAK)",102388,3729.02,A1d1,-0.6,2.01742,0.03,0.63,-1.6087099999999999,-1.02227,0.5864399999999999
5567,2,15,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",129,12.1213,A1d1,1.535,0.999387,1.93,0.395,1.0353065,1.7758085,0.740502
2507,3,11,AllGrid,1,200,10,45,61,"Hit(CCW,8,MIDDLE)",58705,2377.45,A1d1,0.815,1.95468,1.715,0.9000000000000001,-0.16234000000000004,0.6236950000000001,0.7860350000000002
7006,3,15,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",145,15.5632,A1d1,-1.0,0.0,-0.97,0.030000000000000027,-1.0,-1.0,0.0
1984,6,4,AllGrid,1,200,10,45,47,"Hit(CCW,3,MIDDLE)",161021,5445.35,A1d1,-0.595,1.91859,-0.31,0.285,-1.554295,-1.28004,0.2742549999999999
1845,7,14,AllGrid,1,200,10,45,42,"PostGuard(CW,10,0)",14763,498.872,A1d1,0.73,1.74559,1.44,0.71,-0.142795,0.6659849999999999,0.8087799999999999
5780,2,6,AllGrid,1,200,10,45,35,"Hit(CCW,5,WEAK)",132445,4360.96,A1d1,-0.78,1.76397,-0.375,0.405,-1.661985,-1.29075,0.371235
8645,7,5,AllGrid,1,200,10,45,45,"Hit(CCW,2,WEAK)",146427,5146.7,A1d1,0.625,2.02346,0.92,0.29500000000000004,-0.38673,-0.061529999999999974,0.32520000000000004
6132,0,13,AllGrid,1,200,10,45,44,"Hit(CW,10,WEAK)",29469,1252.46,A1d1,2.135,1.89388,2.62,0.4850000000000003,1.1880599999999997,2.035705,0.8476450000000004
3339,4,10,AllGrid,1,200,10,45,42,"Hit(CW,9,TOUCH)",72916,2531.71,A1d1,-0.5,1.88944,-0.305,0.195,-1.44472,-1.19128,0.2534400000000001
3566,6,14,AllGrid,1,200,10,45,58,"Hit(CW,7,STRONG)",14873,983.695,A1d1,0.61,1.04781,1.01,0.4,0.08609500000000003,1.0,0.913905
5523,3,9,AllGrid,1,200,10,45,55,"Hit(CCW,4,WEAK)",87414,3496.91,A1d1,0.74,1.9602,0.74,0.0,-0.24009999999999998,-0.24009999999999998,0.0
7015,5,14,AllGrid,1,200,10,45,46,"Hit(CW,3,MIDDLE)",14754,876.766,A1d1,-3.285,0.820838,-1.135,2.1500000000000004,-3.6954190000000002,-2.098945,1.5964740000000002
743,7,3,AllGrid,1,200,10,45,16,"Draw(CW,L3)",174923,5870.71,A1d1,0.615,2.2993,0.98,0.365,-0.5346500000000001,-0.07272499999999993,0.46192500000000014
1014,4,15,AllGrid,1,200,10,45,10,"Draw(CW,L0)",61,3.35331,A1d1,3.325,1.27255,3.325,0.0,2.6887250000000003,2.6887250000000003,0.0
3900,0,10,AllGrid,1,200,10,45,32,"Hit(CW,9,TOUCH)",73422,2481.24,A1d1,-0.42,1.6744,0.305,0.725,-1.2572,-0.5656300000000001,0.69157
4543,6,5,AllGrid,1,200,10,45,43,"Hit(CCW,2,TOUCH)",146068,5057.1,A1d1,0.6,1.9799,1.09,0.4900000000000001,-0.38995,0.057780000000000165,0.4477300000000002
9231,5,14,AllGrid,1,200,10,45,50,"Freeze(CW,5)",14773,707.088,A1d1,1.61,1.16529,2.025,0.4149999999999998,1.027355,1.620533,0.593178
1825,5,7,AllGrid,1,200,10,45,39,"Hit(CCW,2,STRONG)",116705,4190.71,A1d1,0.58,1.84759,0.865,0.28500000000000003,-0.3437950000000001,-0.21359499999999998,0.1302000000000001
4062,4,15,AllGrid,1,200,10,45,35,"Hit(CCW,2,WEAK)",117,8.98946,A1d1,-1.275,0.824242,-0.475,0.7999999999999999,-1.6871209999999999,-1.42096,0.26616099999999987
9882,2,11,AllGrid,1,200,10,45,87,"PostGuard(CCW,5,1)",58775,2620.33,A1d1,0.64,1.11373,1.295,0.6549999999999999,0.08313499999999996,0.2877799999999999,0.20464499999999997
2998,6,14,AllGrid,1,200,10,45,57,"Hit(CCW,5,MIDDLE)",14655,931.605,A1d1,2.82,0.926067,2.895,0.07500000000000018,2.3569665,2.46373,0.10676350000000001
1555,2,3,AllGrid,1,200,10,45,27,"PreGuard(CCW,G3)",175914,5843.1,A1d1,0.465,2.18146,1.1,0.635,-0.6257299999999999,0.05477500000000002,0.6805049999999999
4372,4,14,AllGrid,1,200,10,45,19,"Draw(CCW,L4)",14594,470.472,A1d1,0.02,1.24081,0.095,0.075,-0.600405,-0.5266850000000001,0.0737199999999999
3732,7,7,AllGrid,1,200,10,45,35,"Hit(CCW,4,WEAK)",119732,3853.75,A1d1,0.885,1.90572,1.125,0.24,-0.06786000000000003,0.254745,0.32260500000000003
3858,5,5,AllGrid,1,200,10,45,32,"Hit(CW,0,TOUCH)",145904,5250.1,A1d1,0.73,2.01422,0.885,0.15500000000000003,-0.27710999999999997,-0.11504999999999999,0.16205999999999998
1938,0,14,AllGrid,1,200,10,45,46,"Hit(CW,11,MIDDLE)",14225,644.202,A1d1,-0.08,1.81207,1.43,1.51,-0.986035,0.9590015000000001,1.9450365
9112,3,9,AllGrid,1,200,10,45,37,"Hit(CCW,2,MIDDLE)",87269,3164.15,A1d1,0.76,1.84997,0.76,0.0,-0.16498499999999994,-0.13746000000000003,0.02752499999999991
4157,3,12,AllGrid,1,200,10,45,34,"Hit(CW,3,WEAK)",43933,1910.64,A1d1,-1.14,1.58127,-0.705,0.43499999999999994,-1.9306349999999999,-1.5046849999999998,0.42595000000000005
7373,1,11,AllGrid,1,200,10,45,33,"Hit(CCW,2,TOUCH)",58038,2456.84,A1d1,1.09,1.32359,1.175,0.08499999999999996,0.42820500000000006,0.5203300000000001,0.09212500000000001
7173,4,15,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",151,16.6902,A1d1,1.84,0.366606,2.0,0.15999999999999992,1.656697,2.0,0.3433029999999999
196,4,4,AllGrid,1,200,10,45,35,"Hit(CCW,3,WEAK)",160629,5238.22,A1d1,-0.22,1.97271,-0.22,0.0,-1.206355,-1.206355,0.0
2630,2,14,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",14407,497.81,A1d1,-1.075,1.38542,-1.07,0.004999999999999893,-1.7677100000000001,-1.5130295,0.2546805000000001
5731,2,10,AllGrid,1,200,10,45,35,"Hit(CCW,9,WEAK)",73698,2351.82,A1d1,-0.705,1.34461,-0.555,0.1499999999999999,-1.377305,-1.26157,0.11573499999999992
9518,4,5,AllGrid,1,200,10,45,44,"Hit(CW,2,WEAK)",146460,5132.91,A1d1,0.705,2.00449,0.985,0.28,-0.2972450000000001,0.009689999999999976,0.30693500000000007
8211,7,12,AllGrid,1,200,10,45,10,"Draw(CW,L0)",43651,1571.41,A1d1,-1.205,1.83384,-0.815,0.3900000000000001,-2.1219200000000003,-1.69403,0.4278900000000003
7977,6,14,AllGrid,1,200,10,46,46,"Hit(CW,3,MIDDLE)",15033,895.898,A1d1,-3.235,1.42119,-1.635,1.5999999999999999,-3.945595,-2.371845,1.57375
3926,6,11,AllGrid,1,200,10,46,39,"Hit(CCW,0,STRONG)",58382,2728.23,A1d1,-1.615,2.01166,0.425,2.04,-2.6208299999999998,-0.594115,2.026715
3883,1,14,AllGrid,1,200,10,46,0,"Draw(CW,TEE)",15833,514.049,A1d1,-0.29,0.925149,-0.075,0.21499999999999997,-0.7525744999999999,-0.551806,0.2007684999999999
9222,7,5,AllGrid,1,200,10,46,20,"Draw(CW,L5)",146321,4731.76,A1d1,1.125,2.01727,1.315,0.18999999999999995,0.11636500000000005,0.33006500000000005,0.2137
7881,2,15,AllGrid,1,200,10,46,84,"Hit(CW,12,WEAK)",129,9.75754,A1d1,0.285,1.42961,1.72,1.435,-0.42980500000000005,0.6866099999999999,1.116415
6406,1,10,AllGrid,1,200,10,46,0,"Draw(CW,TEE)",72509,2482.0,A1d1,-0.385,1.70786,-0.385,0.0,-1.2389299999999999,-1.2389299999999999,0.0
8452,5,15,AllGrid,1,200,10,46,34,"Hit(CW,0,WEAK)",153,15.0301,A1d1,1.32,0.6063,1.935,0.615,1.01685,1.8117370000000002,0.7948870000000001
1028,6,15,AllGrid,1,200,10,46,0,"Draw(CW,TEE)",151,15.6884,A1d1,0.77,0.668655,1.0,0.22999999999999998,0.4356725,1.0,0.5643275
2596,1,14,AllGrid,1,200,10,46,88,"Hit(CW,11,STRONG)",14367,892.251,A1d1,0.705,1.57733,1.97,1.2650000000000001,-0.08366499999999999,1.7626545,1.8463195
4748,1,3,AllGrid,1,200,10,46,12,"Draw(CW,L1)",177687,5880.46,A1d1,0.545,2.07557,0.985,0.43999999999999995,-0.4927849999999999,0.04894999999999994,0.5417349999999999
9206,3,13,AllGrid,1,200,10,46,36,"Hit(CW,12,MIDDLE)",30363,998.97,A1d1,1.245,1.28257,1.73,0.4849999999999999,0.6037150000000001,1.01113,0.40741499999999997
5859,1,6,AllGrid,1,200,10,46,6,"Draw(CW,S4)",131662,4672.5,A1d1,-0.32,1.79655,-0.015,0.305,-1.218275,-1.006815,0.21145999999999998
6871,4,5,AllGrid,1,200,10,46,28,"PreGuard(CW,G4)",145941,5026.68,A1d1,0.655,1.97888,1.32,0.665,-0.33443999999999996,0.2883,0.62274
7163,3,13,AllGrid,1,200,10,46,69,"Hit(CCW,12,STRONG)",29366,1084.75,A1d1,1.635,1.56581,2.465,0.8299999999999998,0.852095,1.7441,0.8920049999999999
5807,0,8,AllGrid,1,200,10,46,31,"PreGuard(CCW,G5)",102529,3723.79,A1d1,-0.275,2.06625,0.03,0.30500000000000005,-1.308125,-1.02227,0.28585499999999997
5567,2,15,AllGrid,1,200,10,46,0,"Draw(CW,TEE)",129,11.5699,A1d1,1.535,0.999387,1.93,0.395,1.0353065,1.7758085,0.740502
2507,3,11,AllGrid,1,200,10,46,63,"Hit(CCW,8,STRONG)",58685,2309.07,A1d1,1.02,1.98987,1.715,0.6950000000000001,0.025065000000000004,0.6236950000000001,0.5986300000000001
7006,3,15,AllGrid,1,200,10,46,0,"Draw(CW,TEE)",145,15.8423,A1d1,-1.0,0.0,-0.97,0.030000000000000027,-1.0,-1.0,0.0
1984,6,4,AllGrid,1,200,10,46,9,"Draw(CCW,S6)",161175,5439.47,A1d1,-0.685,1.96106,-0.31,0.37500000000000006,-1.66553,-1.28004,0.3854899999999999
1845,7,14,AllGrid,1,200,10,46,43,"PostGuard(CCW,10,0)",14952,496.769,A1d1,0.695,1.72973,1.44,0.745,-0.16986500000000004,0.6659849999999999,0.83585
5780,2,6,AllGrid,1,200,10,46,37,"Hit(CCW,5,MIDDLE)",133329,4373.83,A1d1,-0.75,1.94358,-0.375,0.375,-1.72179,-1.29075,0.43103999999999987
8645,7,5,AllGrid,1,200,10,46,45,"Hit(CCW,2,WEAK)",147404,5167.98,A1d1,0.625,2.02346,0.92,0.29500000000000004,-0.38673,-0.061529999999999974,0.32520000000000004
6132,0,13,AllGrid,1,200,10,46,44,"Hit(CW,10,WEAK)",29063,1230.27,A1d1,2.135,1.89388,2.62,0.4850000000000003,1.1880599999999997,2.035705,0.8476450000000004
3339,4,10,AllGrid,1,200,10,46,50,"Freeze(CW,9)",72711,2528.81,A1d1,-0.305,1.77256,-0.305,0.0,-1.19128,-1.19128,0.0
3566,6,14,AllGrid,1,200,10,46,58,"Hit(CW,7,STRONG)",14765,926.867,A1d1,0.61,1.04781,1.01,0.4,0.08609500000000003,1.0,0.913905
5523,3,9,AllGrid,1,200,10,46,55,"Hit(CCW,4,WEAK)",87849,3540.18,A1d1,0.74,1.9602,0.74,0.0,-0.24009999999999998,-0.24009999999999998,0.0
7015,5,14,AllGrid,1,200,10,46,46,"Hit(CW,3,MIDDLE)",15042,888.745,A1d1,-3.285,0.820838,-1.135,2.1500000000000004,-3.6954190000000002,-2.098945,1.5964740000000002
743,7,3,AllGrid,1,200,10,46,32,"Hit(CW,0,TOUCH)",176598,5897.7,A1d1,0.75,1.97927,0.98,0.22999999999999998,-0.23963500000000004,-0.07272499999999993,0.1669100000000001
1014,4,15,AllGrid,1,200,10,46,10,"Draw(CW,L0)",61,3.3548,A1d1,3.325,1.27255,3.325,0.0,2.6887250000000003,2.6887250000000003,0.0
3900,0,10,AllGrid,1,200,10,46,52,"PostGuard(CW,8,2)",72188,2445.12,A1d1,-0.035,1.83133,0.305,0.33999999999999997,-0.950665,-0.5656300000000001,0.3850349999999999
4543,6,5,AllGrid,1,200,10,46,34,"Hit(CW,0,WEAK)",145849,5055.97,A1d1,0.71,2.02136,1.09,0.3800000000000001,-0.30068000000000006,0.057780000000000165,0.3584600000000002
9231,5,14,AllGrid,1,200,10,46,2,"Draw(CW,S0)",14530,677.975,A1d1,1.665,1.2778,2.025,0.3599999999999999,1.0261,1.620533,0.594433
1825,5,7,AllGrid,1,200,10,46,38,"Hit(CW,2,STRONG)",115974,4143.73,A1d1,0.72,1.91353,0.865,0.14500000000000002,-0.236765,-0.21359499999999998,0.023170000000000024
4062,4,15,AllGrid,1,200,10,46,35,"Hit(CCW,2,WEAK)",117,9.4348,A1d1,-1.275,0.824242,-0.475,0.7999999999999999,-1.6871209999999999,-1.42096,0.26616099999999987
9882,2,11,AllGrid,1,200,10,46,53,"Hit(CCW,6,TOUCH)",58121,2607.57,A1d1,0.485,1.41767,1.295,0.8099999999999999,-0.223835,0.2877799999999999,0.5116149999999999
2998,6,14,AllGrid,1,200,10,46,57,"Hit(CCW,5,MIDDLE)",14439,915.367,A1d1,2.82,0.926067,2.895,0.07500000000000018,2.3569665,2.46373,0.10676350000000001
1555,2,3,AllGrid,1,200,10,46,43,"PostGuard(CCW,1,0)",175387,5823.61,A1d1,0.5,2.05913,1.1,0.6000000000000001,-0.5295650000000001,0.05477500000000002,0.5843400000000001
4372,4,14,AllGrid,1,200,10,46,18,"Draw(CW,L4)",14767,473.43,A1d1,0.095,1.24337,0.095,0.0,-0.5266850000000001,-0.5266850000000001,0.0
3732,7,7,AllGrid,1,200,10,46,38,"Hit(CW,4,STRONG)",119922,3868.48,A1d1,0.62,1.82088,1.125,0.505,-0.29044000000000003,0.254745,0.545185
3858,5,5,AllGrid,1,200,10,46,41,"Freeze(CCW,0)",146011,5247.62,A1d1,0.695,1.93183,0.885,0.19000000000000006,-0.270915,-0.11504999999999999,0.15586500000000003
1938,0,14,AllGrid,1,200,10,46,46,"Hit(CW,11,MIDDLE)",14729,695.746,A1d1,-0.08,1.81207,1.43,1.51,-0.986035,0.9590015000000001,1.9450365
9112,3,9,AllGrid,1,200,10,46,35,"Hit(CCW,2,WEAK)",88112,3154.88,A1d1,0.385,1.79075,0.76,0.375,-0.510375,-0.13746000000000003,0.372915
4157,3,12,AllGrid,1,200,10,46,34,"Hit(CW,3,WEAK)",44463,1928.83,A1d1,-1.14,1.58127,-0.705,0.43499999999999994,-1.9306349999999999,-1.5046849999999998,0.42595000000000005
7373,1,11,AllGrid,1,200,10,46,33,"Hit(CCW,2,TOUCH)",58576,2479.8,A1d1,1.09,1.32359,1.175,0.08499999999999996,0.42820500000000006,0.5203300000000001,0.09212500000000001
7173,4,15,AllGrid,1,200,10,46,0,"Draw(CW,TEE)",151,18.1173,A1d1,1.84,0.366606,2.0,0.15999999999999992,1.656697,2.0,0.3433029999999999
196,4,4,AllGrid,1,200,10,46,6,"Draw(CW,S4)",160384,5259.19,A1d1,-0.815,2.11914,-0.22,0.595,-1.8745699999999998,-1.206355,0.6682149999999998
2630,2,14,AllGrid,1,200,10,46,0,"Draw(CW,TEE)",14479,503.03,A1d1,-1.075,1.38542,-1.07,0.004999999999999893,-1.7677100000000001,-1.5130295,0.2546805000000001
5731,2,10,AllGrid,1,200,10,46,13,"Draw(CCW,L1)",73160,2356.4,A1d1,-0.94,1.65118,-0.555,0.3849999999999999,-1.76559,-1.26157,0.5040199999999999
9518,4,5,AllGrid,1,200,10,46,39,"Hit(CCW,0,STRONG)",147644,5165.51,A1d1,0.54,1.83259,0.985,0.44499999999999995,-0.37629499999999994,0.009689999999999976,0.3859849999999999
8211,7,12,AllGrid,1,200,10,46,10,"Draw(CW,L0)",43391,1575.26,A1d1,-1.205,1.83384,-0.815,0.3900000000000001,-2.1219200000000003,-1.69403,0.4278900000000003
7977,6,14,Proposed,3,200,10,42,46,"Hit(CW,3,MIDDLE)",3938,321.39,A2,-3.235,1.42119,-1.635,1.5999999999999999,-3.945595,-2.371845,1.57375
3926,6,11,Proposed,3,200,10,42,37,"Hit(CCW,0,MIDDLE)",47672,2293.66,A2,-1.43,2.04086,0.425,1.855,-2.45043,-0.594115,1.856315
3883,1,14,Proposed,3,200,10,42,18,"Draw(CW,L4)",367,19.2453,A2,-0.355,0.893854,-0.075,0.27999999999999997,-0.8019270000000001,-0.551806,0.25012100000000004
9222,7,5,Proposed,3,200,10,42,9,"Draw(CCW,S6)",121483,3990.42,A2,0.995,1.99874,1.315,0.31999999999999995,-0.004369999999999985,0.33006500000000005,0.33443500000000004
7881,2,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",129,9.23827,A2,-1.005,0.0705337,1.72,2.7249999999999996,-1.0402668499999999,0.6866099999999999,1.7268768499999998
6406,1,10,Proposed,3,200,10,42,0,"Draw(CW,TEE)",53509,2072.43,A2,-0.385,1.70786,-0.385,0.0,-1.2389299999999999,-1.2389299999999999,0.0
8452,5,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",153,13.147,A2,1.445,0.496966,1.935,0.49,1.196517,1.8117370000000002,0.6152200000000001
1028,6,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",151,12.6809,A2,0.77,0.668655,1.0,0.22999999999999998,0.4356725,1.0,0.5643275
2596,1,14,Proposed,3,200,10,42,45,"Hit(CCW,3,WEAK)",4096,303.911,A2,1.385,1.7137,1.97,0.585,0.52815,1.7626545,1.2345045
4748,1,3,Proposed,3,200,10,42,36,"Hit(CW,0,MIDDLE)",152916,5225.67,A2,0.31,2.13867,0.985,0.675,-0.7593349999999999,0.04894999999999994,0.8082849999999998
9206,3,13,Proposed,3,200,10,42,11,"Draw(CCW,L0)",7406,412.282,A2,1.66,1.49479,1.73,0.07000000000000006,0.9126049999999999,1.01113,0.0985250000000002
5859,1,6,Proposed,3,200,10,42,59,"PostGuard(CCW,4,0)",112777,4077.62,A2,-0.355,2.0467,-0.015,0.33999999999999997,-1.37835,-1.006815,0.37153499999999995
6871,4,5,Proposed,3,200,10,42,52,"PostGuard(CW,1,0)",130079,4787.77,A2,1.18,2.22207,1.32,0.14000000000000012,0.06896499999999994,0.2883,0.21933500000000006
7163,3,13,Proposed,3,200,10,42,67,"Hit(CCW,12,MIDDLE)",6670,427.245,A2,1.88,1.55743,2.465,0.585,1.1012849999999998,1.7441,0.6428150000000001
5807,0,8,Proposed,3,200,10,42,71,"PostGuard(CCW,4,1)",89922,3565.47,A2,-0.035,2.09136,0.03,0.065,-1.0806799999999999,-1.02227,0.05840999999999985
5567,2,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",129,10.2434,A2,1.535,0.999387,1.93,0.395,1.0353065,1.7758085,0.740502
2507,3,11,Proposed,3,200,10,42,41,"Hit(CCW,4,MIDDLE)",40846,1847.58,A2,0.645,2.16078,1.715,1.07,-0.43538999999999994,0.6236950000000001,1.059085
7006,3,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",145,15.7985,A2,-1.0,0.0,-0.97,0.030000000000000027,-1.0,-1.0,0.0
