game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,md_best_is_rep,md_best_cluster_selected,md_rep_q_max,md_screen_loss,regret_A1,regret_A1_sd,n_seeds_A1,regret_adj_A1,regret_adj_A1_sd,regret_A5,regret_A5_sd,n_seeds_A5,regret_adj_A5,regret_adj_A5_sd,regret_A2,regret_A2_sd,n_seeds_A2,regret_adj_A2,regret_adj_A2_sd,regret_A7,regret_A7_sd,n_seeds_A7,regret_adj_A7,regret_adj_A7_sd,regret_A9,regret_A9_sd,n_seeds_A9,regret_adj_A9,regret_adj_A9_sd,d_A5_A1,d_A2_A1,d_A2_A5,d_A7_A1,d_A7_A5,d_A7_A2,d_A9_A1,d_A9_A5,d_A9_A2,d_A9_A7,dadj_A5_A1,dadj_A2_A1,dadj_A2_A5,dadj_A7_A1,dadj_A7_A5,dadj_A7_A2,dadj_A9_A1,dadj_A9_A5,dadj_A9_A2,dadj_A9_A7
5523,3,9,1,7,1,mid,mid_r5-8,9,9-12,5,4,5,4,9,1,0,0,0,0,1,5,4,6,9,0.16114699267749127,0,0.30062899078432276,0.13948199810683148,0,3,-3,0.32238576542534886,0.4271299593096109,0.32137624596208947,0.5647353403952661,0.4271299593096109,0.7351878820959495,103,0.74,0.68,0.05999999999999994,-0.195,-0.24616504854368929,-1.075,1.815,0.505,0.935,4,10,0.0970873786407767,1.9581179611650485,1.93845,1.9602,Hit,6,0.3106796116504854,0.3300970873786408,0.34951456310679613,0.655,1,1,2.6795569301034257,0.35,0.37,-0.24009999999999998,1,Hit,103.0,21.0,4.0,0.45631067961165056,11.0,0.5238095238095238,0.618517744018145,4.904761904761905,0.6699029126213593,0.6648862315452172,0.2223888020406907,1.3596153846153847,0.4,0.4,1.0,0.58,0.15999999999999998,0.4,0.3815190449225395,0.463634570969049,0.08211552604650954,1.612338680722209,3.8,0.42529733481541304,0.3501560731756807,0.8,5,0.12278867745914236,1.0,1.0,0.74,0.0,0.04599999999999998,0.10285912696499028,5,0.047966999999999996,0.10725747267673241,0.16999999999999998,0.12267844146385297,5,0.172139,0.14839875502341657,0.0,0.0,5,0.0,0.0,0.348,0.4239781834009859,5,0.331218,0.4015439468725684,0.267,0.30896197176998985,5,0.273754,0.2977193315733797,0.124,-0.04599999999999998,-0.16999999999999998,0.302,0.178,0.348,0.22100000000000003,0.09700000000000003,0.267,-0.08099999999999996,0.12417199999999999,-0.047966999999999996,-0.172139,0.28325100000000003,0.15907900000000003,0.331218,0.22578700000000002,0.10161500000000001,0.273754,-0.057464000000000015
7015,5,14,0,2,0,late,late_r2-4,14,13-16,7,7,7,7,14,0,0,0,0,0,1,9,5,5,14,0.20450949402441743,0,0.2609537093988129,0.05644421537439548,0,3,-3,0.30612015185054137,0.40353114676231117,0.43699906801440813,0.6169548953182415,0.40353114676231117,1.143625594371477,145,-1.135,-1.88,0.7449999999999999,-3.145,-3.050724137931035,-3.735,2.5999999999999996,0.29499999999999993,2.01,1,1,0.006896551724137931,0.9134988758620689,0.803103,1.92789,Draw,6,0.38620689655172413,0.27586206896551724,0.3310344827586207,0.7449999999999999,1,0,2.1862866282116338,0.62,0.0,-2.098945,1,Draw,145.0,29.0,4.0,0.2620689655172414,8.0,0.27586206896551724,0.7499909572142948,5.0,0.7310344827586207,0.8432676040522654,0.13446376219688783,2.4400000000000004,1.0,1.0,1.0,-1.135,0.0,1.0,0.5485784653447335,0.6669895219738126,0.11841105662907903,0.6375211644790701,2.6,0.6105309680714218,0.46450522117512205,0.75,5,0.03061155038920096,1.0,1.0,-1.135,0.0,2.1500000000000004,0.0,5,1.5964740000000002,0.0,1.316,0.9474201813345545,5,0.9544103999999998,0.7725289200866851,0.0,0.0,5,0.0,0.0,1.7340000000000004,0.9694934244232913,5,1.3111419999999998,0.7341791128284023,2.164,0.019170289512680676,5,1.6304368,0.04650547919009082,-0.8340000000000003,-2.1500000000000004,-1.316,-0.4159999999999999,0.41800000000000037,1.7340000000000004,0.01399999999999979,0.8480000000000001,2.164,0.4299999999999997,-0.6420636000000004,-1.5964740000000002,-0.9544103999999998,-0.28533200000000036,0.35673160000000004,1.3111419999999998,0.03396279999999985,0.6760264000000002,1.6304368,0.3192948000000002
743,7,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,2,1,3,3,0.13922010521472836,0,0.39759931451454966,0.2583792092998213,0,1,-1,0.4130406358275671,0.4257335723557047,0.06763700154769002,0.33665912862848374,0.4257335723557047,0.2450626273653165,55,0.98,0.97,0.010000000000000009,0.585,0.5993636363636364,0.18,0.8,0.21499999999999997,0.395,12,43,0.7818181818181819,2.038584909090909,2.0342,2.15861,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.16999999999999993,5,0,2.8517002391257953,0.325,0.41,-0.07272499999999993,0,Draw,55.0,11.0,4.0,0.2545454545454545,2.0,0.18181818181818182,0.8621320287650471,5.0,0.7272727272727273,0.5714110355334403,0.10543978975843596,0.4016666666666667,0.2,0.8,6.0,0.7790000000000001,0.20099999999999998,0.8,0.20967989344469684,0.542083549634566,0.33240365618986917,1.812796048787756,2.2,0.5527272727272728,0.1844158291130933,0.8,5,0.08313384824014312,0.0,1.0,0.705,0.275,0.32199999999999995,0.21016660058153866,5,0.2699060000000001,0.16984798561507877,0.2919999999999999,0.2084946042467287,5,0.2796550000000001,0.15914567073125177,0.41,0.09676001240181811,5,0.3809270000000001,0.10397221621664128,0.2889999999999999,0.1555795616396961,5,0.2646260000000001,0.15663511433423863,0.24799999999999994,0.14184498581197713,5,0.2099260000000001,0.1402587160125887,-0.030000000000000027,0.08800000000000002,0.11800000000000005,-0.03300000000000003,-0.0030000000000000027,-0.12100000000000005,-0.07400000000000001,-0.043999999999999984,-0.16200000000000003,-0.04099999999999998,0.009749000000000008,0.11102100000000004,0.10127200000000003,-0.005280000000000007,-0.015029000000000015,-0.11630100000000004,-0.05997999999999998,-0.06972899999999999,-0.17100100000000001,-0.05469999999999997
1014,4,15,1,1,1,late,r1,4,2-4,3,1,3,1,4,2,0,0,0,0,1,2,2,3,4,0.20015348392921029,1,0.303902371838388,0.10374888790917769,1,0,1,0.3875847366241334,0.4695474412925491,0.30894739653570075,0.2802547178461065,0.4695474412925491,0.32675016982042204,61,3.325,1.965,1.36,1.0,0.9392622950819672,-0.845,4.17,0.0,2.325,1,1,0.01639344262295082,0.35029099999999996,0.0,1.27255,Draw,6,0.13114754098360656,0.45901639344262296,0.39344262295081966,1.7850000000000001,1,0,1.4712005639088976,0.05,0.91,2.6887250000000003,1,Draw,61.0,13.0,4.0,0.8032786885245902,12.0,0.9230769230769231,0.38388966872551344,4.6923076923076925,0.6229508196721312,0.002848815529457257,0.627431297688799,0.07561224489795915,1.0,1.0,49.0,3.325,0.0,1.0,0.6414621296284959,1.0,0.3585378703715041,0.060107346056755565,13.0,1.0,0.48606216274095654,1.0,5,0.0,0.0,1.0,1.035,2.29,0.0,0.0,5,0.0,0.0,1.8700000000000003,0.4342090510341764,5,1.7861540000000005,0.1663887502357056,2.29,0.0,5,2.2180350000000004,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,1.8700000000000003,2.29,0.4199999999999997,0.0,-1.8700000000000003,-2.29,0.0,-1.8700000000000003,-2.29,0.0,1.7861540000000005,2.2180350000000004,0.43188099999999996,0.0,-1.7861540000000005,-2.2180350000000004,0.0,-1.7861540000000005,-2.2180350000000004,0.0
3900,0,10,0,6,0,mid,mid_r5-8,3,2-4,2,1,2,1,3,1,0,0,0,0,0,2,1,2,2,0.23096763425815714,0,0.3754381974186974,0.14447056316054024,0,1,-1,0.5290806211246183,0.8823660939115832,0.29515379415947807,0.7685858052293172,0.8823660939115832,0.2450626273653165,55,0.305,0.025,0.27999999999999997,-0.69,-0.6002727272727271,-1.015,1.3199999999999998,0.365,0.9949999999999999,1,6,0.10909090909090909,1.7577809090909087,1.77228,1.74126,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.325,4,0,2.4156251680548655,0.43,0.275,-0.5656300000000001,1,Draw,55.0,11.0,4.0,0.32727272727272727,5.0,0.4545454545454545,0.7657424651867702,5.0,0.7636363636363637,0.4660008623571895,0.2051803781030531,0.7649999999999999,0.4,1.0,4.0,0.11100000000000002,0.194,0.2,0.20646979367569251,0.44620932970253985,0.23973953602684736,1.417429674284287,2.4,0.4599264030753062,0.23910326509287966,0.9,5,0.22161674298715078,1.0,1.0,0.305,0.0,0.181,0.2637328193456401,5,0.17004399999999995,0.2476598031170984,0.5479999999999999,0.37746854173559946,5,0.5844409999999999,0.35492702666181963,0.065,0.14534441853748634,5,0.061155999999999974,0.1367489732319771,0.298,0.18222925121944608,5,0.31004399999999993,0.2006981558024388,0.26599999999999996,0.29827420270616767,5,0.26827599999999996,0.2873443288634735,0.36699999999999994,-0.11599999999999999,-0.48299999999999993,0.11699999999999999,-0.24999999999999994,0.23299999999999998,0.08499999999999996,-0.282,0.20099999999999996,-0.03200000000000003,0.4143969999999999,-0.10888799999999997,-0.5232849999999999,0.13999999999999999,-0.27439699999999995,0.24888799999999994,0.09823200000000001,-0.3161649999999999,0.20711999999999997,-0.04176799999999997
4543,6,5,1,11,1,early,early_r9+,5,5-8,3,2,3,2,5,1,0,0,0,0,1,3,2,3,5,0.13130816754219596,0,0.24922206087142698,0.11791389332923102,0,2,-2,0.3312899237877462,0.4848831849415938,0.20299042271219594,0.5178741839481866,0.4848831849415938,0.40843771227552755,71,1.09,0.895,0.19500000000000006,0.535,0.5112676056338027,-0.02,1.11,0.39749999999999996,0.555,5,29,0.4084507042253521,2.008315633802817,1.9956,2.06444,Hit,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.19500000000000006,4,1,2.792863151398793,0.285,0.405,0.057780000000000165,1,Hit,71.0,15.0,4.0,0.28169014084507044,8.0,0.5333333333333333,0.7897713487331965,4.733333333333333,0.7183098591549296,0.6311049290877832,0.14930165469692197,0.8480000000000001,0.0,0.0,1.0,0.7350000000000001,0.3550000000000001,0.0,0.1497987118816407,0.12264334427281495,-0.02715536760882579,1.7885988314410255,10.4,0.14672278724478052,0.14789244387280895,0.95,5,0.40691488624026734,1.0,1.0,1.09,0.0,0.491,0.23354335785887814,5,0.4581240000000002,0.2636196831943701,0.4130000000000001,0.08004686127513055,5,0.3507470000000002,0.10790975492280576,0.3700000000000001,0.034641016151377595,5,0.3182310000000002,0.06488799642460849,0.4250000000000001,0.2939175054330722,5,0.3987160000000002,0.318892885060956,0.4630000000000001,0.1510215216450953,5,0.3983290000000002,0.1314371770276584,-0.0779999999999999,-0.12099999999999989,-0.04299999999999998,-0.06599999999999989,0.01200000000000001,0.05499999999999999,-0.027999999999999914,0.04999999999999999,0.09299999999999997,0.03799999999999998,-0.107377,-0.139893,-0.03251599999999999,-0.059408000000000016,0.047968999999999984,0.08048499999999997,-0.05979499999999999,0.04758200000000001,0.080098,-0.0003869999999999707
9231,5,14,0,2,0,late,late_r2-4,8,5-8,3,5,3,5,8,-2,0,0,0,0,1,3,5,6,7,0.2170906649547374,1,0.3487157213103536,0.13162505635561622,1,0,1,0.3306363919610179,0.4961291307266907,0.5643504517403719,0.37330468705201214,0.4961291307266907,0.6535003396408441,101,2.025,1.89,0.135,1.34,1.1734158415841582,-0.41,2.435,0.20999999999999996,0.6849999999999998,5,15,0.1485148514851485,0.9402074455445543,0.746927,0.808934,Hit,6,0.39603960396039606,0.3564356435643564,0.2376237623762376,0.135,3,1,1.6189866875619563,0.015,0.795,1.620533,1,Hit,101.0,21.0,4.0,0.21782178217821785,8.0,0.38095238095238093,0.7858230005670651,4.809523809523809,0.6534653465346535,0.892635436132424,0.12386015911111928,1.9789999999999999,0.0,1.0,20.0,1.597,0.4279999999999998,1.0,0.5822073747566968,0.7624246777943081,0.18021730303761122,0.8441519306642198,3.4,0.718839828774752,0.5393811396632391,0.95,5,0.08496740543750833,0.0,1.0,1.545,0.48,0.2199999999999999,0.0,5,0.2590910000000002,0.0,0.5269999999999999,0.3354959016143119,5,0.766239,0.41814910482685486,0.885,0.0,5,1.215448,0.0,0.32099999999999984,0.08720665112249183,5,0.549325,0.10086455432906054,0.791,0.21019038988498034,5,1.090994,0.27828760407175884,0.30700000000000005,0.6650000000000001,0.3580000000000001,0.10099999999999995,-0.20600000000000007,-0.5640000000000002,0.5710000000000002,0.2640000000000001,-0.09399999999999997,0.4700000000000002,0.5071479999999998,0.9563569999999999,0.4492090000000001,0.29023399999999977,-0.21691400000000005,-0.6661230000000001,0.8319029999999998,0.324755,-0.12445400000000006,0.5416690000000001
1825,5,7,1,9,1,mid,early_r9+,6,5-8,4,2,4,2,6,2,0,0,0,0,1,4,2,2,6,0.37076613593510693,1,0.4836837038561463,0.11291756792103935,3,0,3,0.3278838176807299,0.4877516263453083,0.3648412343952275,0.5405001215438237,0.4877516263453083,0.490125254730633,77,0.865,0.79,0.07499999999999996,0.485,0.47623376623376623,0.125,0.74,0.19499999999999995,0.38,13,60,0.7792207792207793,2.041492597402598,2.04068,2.16259,PostGuard,6,0.2077922077922078,0.38961038961038963,0.38961038961038963,0.07499999999999996,6,0,2.743400760536485,0.395,0.35,-0.21359499999999998,0,Draw,77.0,16.0,4.0,0.3116883116883117,6.0,0.375,0.7503628425033598,4.8125,0.7142857142857143,0.2815576268605569,0.13720374589140355,0.5925,0.0,0.2,2.0,0.713,0.15199999999999997,0.2,0.03824524234497943,0.09016575249730437,0.05192051015232492,1.7715882374536271,8.6,0.1082335621032966,0.042459882399496725,0.9,5,0.248848500251517,0.0,1.0,0.79,0.07499999999999996,0.27599999999999997,0.22631283657804305,5,0.22559699999999996,0.20581833086486737,0.16399999999999998,0.1564608577248636,5,0.13648699999999997,0.15999135951669388,0.13599999999999993,0.13640014662748723,5,0.08957499999999997,0.16791752477034666,0.302,0.11798304963002101,5,0.20194100000000006,0.14732898214540135,0.37099999999999994,0.10478549517943789,5,0.27881500000000004,0.14154233213954046,-0.11199999999999999,-0.14000000000000004,-0.028000000000000053,0.026000000000000023,0.138,0.16600000000000006,0.09499999999999997,0.20699999999999996,0.23500000000000001,0.06899999999999995,-0.08911,-0.13602199999999998,-0.046911999999999995,-0.0236559999999999,0.0654540000000001,0.11236600000000009,0.05321800000000007,0.14232800000000007,0.18924000000000007,0.07687399999999997
4062,4,15,1,1,1,late,r1,10,9-12,4,6,4,6,10,-2,0,0,0,0,1,7,3,5,8,0.1791769327368901,0,0.4447194660871543,0.26554253335026423,0,2,-2,0.32560943672571846,0.47981251108251904,0.4273050123505055,0.5945311880801545,0.47981251108251904,0.8168754245510551,117,-0.475,-0.55,0.07500000000000007,-2.0,-1.926068376068376,-2.62,2.145,0.09499999999999997,1.525,2,2,0.017094017094017096,0.3671345478632479,0.195959,1.89192,Hit,6,0.41025641025641024,0.3247863247863248,0.2564102564102564,1.2650000000000001,1,1,2.059906838057595,0.595,0.285,-1.42096,1,Hit,117.0,24.0,4.0,0.8034188034188035,23.0,0.9583333333333334,0.3499013977135025,4.875,0.6068376068376068,0.015485736840157327,0.32531516563805474,0.09202127659574466,0.0,1.0,94.0,-1.275,0.7999999999999999,1.0,0.4592220984682299,-1.0,-1.45922209846823,0.020079346902315828,24.0,1.0,0.4171813012161919,1.0,5,0.0,0.0,1.0,-1.9950000000000003,1.52,0.7999999999999999,0.0,5,0.2661609999999998,0.0,0.9199999999999999,0.16446884203398535,5,0.45010559999999994,0.2518819865190841,1.52,0.0,5,0.6352260000000003,0.0,0.7999999999999999,0.0,5,0.2661609999999998,0.0,0.7999999999999999,0.0,5,0.2661609999999998,0.0,0.12,0.7200000000000001,0.6000000000000001,0.0,-0.12,-0.7200000000000001,0.0,-0.12,-0.7200000000000001,0.0,0.18394460000000012,0.3690650000000005,0.18512040000000035,0.0,-0.18394460000000012,-0.3690650000000005,0.0,-0.18394460000000012,-0.3690650000000005,0.0
9882,2,11,1,5,1,mid,mid_r5-8,10,9-12,6,4,6,4,10,2,0,0,0,0,1,7,3,5,9,0.12983532815069931,1,0.36821510243877864,0.23837977428807933,1,0,1,0.32519504947709454,0.4062250097905869,0.26896624079436904,0.6688945543955331,0.4062250097905869,0.8168754245510551,109,1.295,1.23,0.06499999999999995,0.235,0.24839449541284403,-0.225,1.52,0.35,1.06,2,2,0.01834862385321101,1.5067004587155959,1.5012,2.01444,Hit,6,0.29357798165137616,0.3119266055045872,0.3853211009174312,0.5349999999999999,1,1,2.7071875474868934,0.285,0.455,0.2877799999999999,1,Hit,109.0,22.0,4.0,0.27522935779816515,8.0,0.36363636363636365,0.7619283396762472,4.954545454545454,0.7155963302752294,0.4397649715321573,0.1932155273145396,1.3691666666666666,0.0,0.2,2.0,0.5549999999999999,0.74,0.2,0.192560217386476,0.05939657269533856,-0.13316364469113745,1.3092995120012598,13.0,0.10848612192313736,0.20067184673972496,0.9,5,0.10121779833891799,1.0,1.0,1.295,0.0,0.985,0.06595452979136456,5,0.845745,0.09634423977332539,0.7689999999999999,0.15200328943809077,5,0.4592509999999999,0.20473171247391062,0.9369999999999999,0.14855975228843113,5,0.688504,0.23987720588876305,0.713,0.4153402219867467,5,0.5115689999999999,0.3460320691135433,1.188,0.1463130206099239,5,1.0221149999999999,0.14424302383477694,-0.21600000000000008,-0.04800000000000004,0.16800000000000004,-0.272,-0.05599999999999994,-0.22399999999999998,0.20299999999999996,0.41900000000000004,0.251,0.475,-0.38649400000000006,-0.15724099999999996,0.2292530000000001,-0.33417600000000003,0.05231800000000003,-0.17693500000000006,0.17636999999999992,0.562864,0.3336109999999999,0.5105459999999999
2998,6,14,0,2,0,late,late_r2-4,14,13-16,7,7,7,7,14,0,0,0,0,0,1,8,6,6,13,0.1062733268510963,1,0.2464067604916716,0.1401334336405753,2,0,2,0.2945573175869181,0.37035405209048333,0.3840961315223029,0.6000006511901231,0.37035405209048333,1.143625594371477,145,2.895,2.82,0.07500000000000018,2.095,2.113586206896552,0.965,1.9300000000000002,0.19500000000000028,0.7999999999999998,7,26,0.1793103448275862,0.6097560344827586,0.523235,0.86254,Hit,6,0.38620689655172413,0.27586206896551724,0.3310344827586207,0.2549999999999999,3,1,1.7002303420711369,0.005,0.955,2.46373,1,Hit,145.0,29.0,4.0,0.30344827586206896,12.0,0.4137931034482759,0.6893186878952323,5.0,0.6896551724137931,0.7308767123197297,0.12395756826181789,1.8850000000000002,0.8,1.0,2.0,2.88,0.015000000000000036,1.0,0.43016138940353155,0.49034262665747325,0.06018123725394172,0.6040483624117539,1.2,0.325661726091382,0.3185375529008361,0.85,5,0.10066956227365789,0.0,1.0,2.82,0.07500000000000018,0.0750000000000001,0.0,5,0.10676349999999998,0.0,0.10700000000000005,0.1063367293083627,5,0.10980870000000001,0.12094198881416245,0.0750000000000001,0.0,5,0.10676349999999998,0.0,0.09300000000000004,0.16917446615846027,5,0.1253477,0.22539532830163098,0.015000000000000019,0.03354101966249689,5,0.0213527,0.04774608870315976,0.03199999999999996,0.0,-0.03199999999999996,0.017999999999999947,-0.014000000000000012,0.017999999999999947,-0.060000000000000074,-0.09200000000000004,-0.060000000000000074,-0.07800000000000003,0.0030452000000000257,0.0,-0.0030452000000000257,0.018584200000000023,0.015538999999999997,0.018584200000000023,-0.08541079999999998,-0.088456,-0.08541079999999998,-0.103995
1555,2,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,3,3,0.09102162291285526,0,0.3196009187971794,0.22857929588432413,0,1,-1,0.3696884516996605,0.4218933973969054,0.08894981852019461,0.3364325225393983,0.4218933973969054,0.2450626273653165,55,1.1,1.035,0.06500000000000017,0.635,0.6378181818181818,0.18,0.9200000000000002,0.2875000000000001,0.4650000000000001,6,32,0.5818181818181818,2.0203978181818183,2.0025,2.09045,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.20000000000000007,5,0,2.725945521189851,0.34,0.405,0.05477500000000002,1,Draw,55.0,11.0,4.0,0.2545454545454545,4.0,0.36363636363636365,0.8678406193235693,5.0,0.7090909090909091,0.5078310945171118,0.13785968962114434,0.4185714285714285,0.2,0.6,6.0,0.9490000000000002,0.1510000000000001,0.4,0.06653501535011266,0.1181175453691228,0.05158253001901011,1.8120807518038688,4.8,0.17090909090909095,0.04722112629058581,0.75,5,0.2440425881660894,0.0,1.0,0.835,0.2650000000000001,0.4530000000000001,0.1265207492864313,5,0.444641,0.1011940957022691,0.402,0.11144505372604033,5,0.350502,0.09305632095671958,0.3830000000000001,0.10825894882179483,5,0.38504,0.12294194534413376,0.35400000000000004,0.13320097597240044,5,0.338544,0.10140618326808283,0.2520000000000001,0.15425628026112906,5,0.29154500000000005,0.1150849649715374,-0.0510000000000001,-0.07,-0.018999999999999906,-0.09900000000000009,-0.04799999999999999,-0.02900000000000008,-0.201,-0.1499999999999999,-0.131,-0.10199999999999992,-0.09413900000000003,-0.059601000000000015,0.03453800000000001,-0.106097,-0.011957999999999969,-0.04649599999999998,-0.15309599999999995,-0.058956999999999926,-0.09349499999999994,-0.04699899999999996
4372,4,14,0,2,0,late,late_r2-4,2,2-4,1,1,1,1,2,0,0,0,0,0,0,1,1,0,0,1.2236985985527629,1,1.49479366134594,0.2710950627931772,1,0,1,1.4798420557951415,1.4798420557951415,0.031505000000000005,0.7392499999999984,1.4798420557951415,0.16337508491021102,49,0.095,0.02,0.075,-0.585,-0.5820408163265306,-1.645,1.74,0.19500000000000006,0.6799999999999999,4,11,0.22448979591836735,0.970169612244898,0.942125,1.24337,Draw,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.35,3,0,1.4376272345458077,0.545,0.185,-0.5266850000000001,1,Draw,49.0,10.0,4.0,0.20408163265306123,2.0,0.2,0.9008975084120351,4.9,0.7959183673469388,0.726388206133653,0.14289122740240706,1.1130555555555557,0.8,0.8,10.0,0.077,0.018,1.0,0.5418544201652968,0.8208308868368579,0.27897646667156106,0.7190521367175821,2.8,0.8546477119493799,0.5073641410852334,0.75,5,0.04291014346918022,0.0,1.0,0.02,0.075,0.09,0.0,5,0.0350999999999999,0.0,0.489,0.27559934687876164,5,0.3723755999999999,0.21011064712384278,0.075,0.0,5,0.0737199999999999,0.0,0.13799999999999998,0.17792554622650447,5,0.1388809999999999,0.21075305704781597,0.018,0.04024922359499622,5,0.00701999999999998,0.015697197202048478,0.399,-0.015,-0.414,0.04799999999999999,-0.351,0.06299999999999999,-0.072,-0.471,-0.056999999999999995,-0.11999999999999998,0.3372756,0.038619999999999995,-0.2986556,0.10378099999999998,-0.23349460000000002,0.065161,-0.02807999999999992,-0.36535559999999995,-0.06669999999999991,-0.13186099999999992
3732,7,7,1,9,1,mid,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,0,0,2,1,1,0.1896999378323803,1,1.699079138945564,1.5093792011131837,1,0,1,1.6705290985306456,1.6705290985306456,0.8189659499999999,0.164200000000001,1.6705290985306456,0.16337508491021102,49,1.125,1.075,0.050000000000000044,0.675,0.6903061224489795,0.395,0.73,0.2699999999999999,0.44999999999999996,10,28,0.5714285714285714,1.7577306122448981,1.73735,1.74051,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.13,5,1,2.4917177926322784,0.27,0.425,0.254745,1,Hit,49.0,10.0,4.0,0.20408163265306123,1.0,0.1,0.9146516976658491,4.9,0.8367346938775511,0.2765558320923662,0.14846255851873474,0.4325,0.2,0.6,6.0,1.012,0.11300000000000002,0.6,0.15412205623394182,0.2151730904353278,0.06105103420138601,1.6719574529190808,4.4,0.03999999999999999,0.08360220824734191,0.75,5,0.24697715230138503,0.0,1.0,1.075,0.050000000000000044,0.64,0.11763290356018591,5,0.679585,0.12989443728466582,0.287,0.13437819763637257,5,0.323353,0.1623516663989009,0.31999999999999995,0.1162970334961301,5,0.35427099999999995,0.11254838189640931,0.282,0.23528174599828175,5,0.29203799999999996,0.2172124254215214,0.22599999999999998,0.13207005716664166,5,0.26456,0.09085757095586477,-0.35300000000000004,-0.32000000000000006,0.032999999999999974,-0.35800000000000004,-0.0050000000000000044,-0.03799999999999998,-0.41400000000000003,-0.061,-0.09399999999999997,-0.055999999999999994,-0.356232,-0.32531400000000005,0.030917999999999946,-0.38754700000000003,-0.03131500000000004,-0.06223299999999998,-0.415025,-0.058792999999999984,-0.08971099999999993,-0.027477999999999947
3858,5,5,1,11,1,early,early_r9+,5,5-8,2,3,2,3,5,-1,0,0,0,0,1,3,2,5,5,0.16928769552451267,0,0.30635237800213305,0.13706468247762038,0,1,-1,0.3224110972423283,0.4086597342848524,0.33454077048861114,0.23189008258224555,0.4086597342848524,0.40843771227552755,75,0.885,0.855,0.030000000000000027,0.55,0.5306000000000001,0.19,0.6950000000000001,0.2425,0.33499999999999996,19,58,0.7733333333333333,2.0355146666666664,2.0446,2.04494,Freeze,6,0.32,0.4266666666666667,0.24,0.030000000000000027,6,0,2.7008677045418206,0.335,0.4,-0.11504999999999999,0,Draw,75.0,15.0,4.0,0.17333333333333334,4.0,0.26666666666666666,0.8905378676543461,5.0,0.6933333333333334,0.3022420310548734,0.1331283925143641,0.4058333333333334,0.0,0.2,13.0,0.6890000000000001,0.196,0.8,0.07042948396574245,0.08396588632416054,0.013536402358418086,1.6945219778827485,6.4,0.03261079892372158,0.04107100413747751,0.75,5,0.19230720570738674,0.0,1.0,0.825,0.06000000000000005,0.09599999999999997,0.1037665649426635,5,0.08715399999999993,0.09412950410206146,0.16399999999999998,0.12315640462436375,5,0.14989699999999997,0.14643027933969124,0.2799999999999999,0.08215838362577486,5,0.28970700000000005,0.12218047090267742,0.22499999999999995,0.10056092680559378,5,0.23576799999999992,0.13562258590478213,0.333,0.13017296186228536,5,0.339637,0.1207691399220016,0.068,0.18399999999999994,0.11599999999999994,0.12899999999999998,0.06099999999999997,-0.054999999999999966,0.23700000000000004,0.16900000000000004,0.0530000000000001,0.10800000000000007,0.06274300000000005,0.20255300000000012,0.13981000000000007,0.148614,0.08587099999999995,-0.053939000000000126,0.2524830000000001,0.18974000000000005,0.049929999999999974,0.1038690000000001
