game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A9R05,regret_A9R05_sd,n_seeds_A9R05,regret_adj_A9R05,regret_adj_A9R05_sd,d_A9R05_A9P5,dadj_A9R05_A9P5
8627,2,12,0,4,0,late,late_r2-4,9,9-12,5,4,5,4,9,1,0,0,0,0,1,4,5,6,8,0.2402010970520334,1,0.3532528538044662,0.11305175675243279,1,0,1,0.2988054316256617,0.4314054250426766,0.44750404029043134,0.5582364413440277,0.4314054250426766,0.7351878820959495,103,0.415,0.325,0.08999999999999997,-0.32,-0.30597087378640775,-1.33,1.745,0.48,0.735,6,31,0.30097087378640774,1.5428021359223298,1.51786,1.28949,PostGuard,6,0.3106796116504854,0.3300970873786408,0.34951456310679613,0.27,4,0,1.7935809999307726,0.33,0.14,-0.22974500000000003,1,PostGuard,-0.585,-1.1949999999999998,103.0,21.0,4.0,0.11650485436893203,4.0,0.19047619047619047,0.9172536169643545,4.904761904761905,0.6893203883495146,0.6728277393427484,0.18026018478562011,1.373,0.2,1.0,10.0,0.10699999999999998,0.30799999999999994,1.0,0.29118018083292496,0.35476172943399276,0.06358154860106782,1.4687599313526325,3.0,0.3363636363636363,0.28768695508960274,0.65,5,0.19708152748285368,0.48999999999999994,0.2567829823021768,5,0.648253,0.34569388905865833,0.4699999999999999,0.33168132295925257,5,0.6555829999999999,0.46035527603145804,-0.020000000000000018,0.007329999999999948
1641,6,10,0,6,0,mid,mid_r5-8,10,9-12,5,5,5,5,10,0,0,0,0,0,1,6,4,7,10,0.13017676734444752,1,0.3919496257633116,0.2617728584188641,1,0,1,0.3210687325318467,0.37551707809111684,0.32215625001023107,0.45931242754795915,0.37551707809111684,0.8168754245510551,113,0.31,0.19,0.12,-0.395,-0.3968584070796461,-1.065,1.375,0.33000000000000007,0.7050000000000001,4,25,0.22123893805309736,1.8015409734513275,1.804,1.8259,Hit,6,0.35398230088495575,0.3185840707964602,0.3185840707964602,0.175,6,1,2.4936468727732204,0.435,0.29,-0.6029500000000001,1,Hit,-0.6699999999999999,-1.2016814159292035,113.0,23.0,4.0,0.25663716814159293,6.0,0.2608695652173913,0.7866229940142047,4.913043478260869,0.7079646017699115,0.4041555886331114,0.19195346096776636,1.255,0.0,0.8,29.0,-0.06100000000000001,0.371,0.2,0.24128548736716482,0.31746103069588394,0.07617554332871909,1.683973848372256,13.8,0.2686927633261983,0.2173327910392464,0.75,5,0.08858516637541779,0.44699999999999995,0.1932808836900328,5,0.5034479999999999,0.24719129251452204,0.476,0.3204372013359248,5,0.4806329999999999,0.303738999154702,0.029000000000000026,-0.022814999999999974
7249,2,15,1,1,1,late,r1,13,13-16,6,7,6,7,13,-1,0,0,0,0,1,8,5,5,9,0.14375591719647743,1,0.38057707987870204,0.2368211626822246,1,0,1,0.31493745732288053,0.42111910147827936,0.4508733721024531,0.7106765932804355,0.42111910147827936,1.0619380519163715,139,1.0,1.0,0.0,1.0,0.5485251798561152,-1.06,2.06,0.9,0.0,94,97,0.697841726618705,0.40405140287769786,0.0,0.0,Draw,6,0.4028776978417266,0.28776978417266186,0.302158273381295,0.0,6,0,-0.0,0.0,0.0,1.0,1,Draw,0.0,0.0,139.0,28.0,4.0,0.8057553956834532,27.0,0.9642857142857142,0.3398704985243654,4.964285714285714,0.5971223021582733,0.10436749368659652,0.723414300769646,0.5603125,1.0,1.0,112.0,1.0,0.0,0.0,0.7086659014033405,0.9999999999999998,0.29133409859665926,0.03744334016093289,28.0,0.9999999999999998,0.715745690911517,1.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0
4837,7,2,0,14,0,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0.19808246291885473,0,0.21194578639123726,0.013863323472382533,0,1,-1,0.40787281115685925,0.40787281115685925,0.1631205,0.12239999999999895,0.40787281115685925,0.16337508491021102,49,-0.18,-0.195,0.015000000000000013,-0.6,-0.6038775510204082,-0.965,0.7849999999999999,0.28,0.42,7,32,0.6530612244897959,2.0355548979591838,2.037,2.14886,PostGuard,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.015000000000000013,5,0,2.758056887468096,0.55,0.2,-1.21198,0,Draw,0.8200000000000001,-0.19010204081632653,49.0,10.0,4.0,0.16326530612244897,1.0,0.1,0.9515125134614388,4.9,0.7551020408163265,0.21302417152149,0.15256105740367576,0.3012499999999999,0.0,0.4,8.0,-0.43600000000000005,0.256,0.6,-0.0019110590778614821,-0.03050966331640964,-0.028598604238548164,1.8613378134382628,5.4,-0.023030303030303047,0.00024366164590248763,0.95,5,0.49221683408621686,0.356,0.15626099961282724,5,0.3551779999999999,0.13344270842762446,0.437,0.18437733049374586,5,0.419795,0.14467418342606958,0.08100000000000002,0.06461700000000009
1039,2,15,1,1,1,late,r1,2,2-4,1,1,0,1,1,-1,0,0,0,0,1,1,0,1,1,0.38757888722870515,0,,,0,1,-1,2.0754094269000127,2.0754094269000127,1.0374306,0.023849999999999483,,0.08168754245510551,43,0.955,0.945,0.010000000000000009,-1.0,-0.7043023255813954,-1.0,1.955,0.30499999999999994,1.955,2,2,0.046511627906976744,0.2026878372093023,0.0,0.207304,Hit,5,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.835,1,1,0.2647650339356807,0.0,0.0,0.851348,1,Hit,0.0,0.0,43.0,9.0,4.0,0.813953488372093,8.0,0.888888888888889,0.3947307742746859,4.777777777777778,0.7906976744186046,0.5307714690643245,0.40817728241237405,1.955,1.0,1.0,1.0,0.9549999999999998,0.0,1.0,0.7771699797893011,0.9097176522946843,0.13254767250538302,0.06220926330877914,1.0,0.7960029457578487,0.7771699797893011,1.0,5,0.0,0.9549999999999998,0.0,5,1.351348,0.0,0.9549999999999998,0.0,5,1.351348,0.0,0.0,0.0
7846,3,10,0,6,0,mid,mid_r5-8,4,2-4,2,2,2,2,4,0,0,0,0,0,1,3,1,2,4,0.24307686738149095,0,0.5722577134962878,0.3291808461147969,0,1,-1,0.5325147258722157,0.6933506176168547,0.5453535493881628,0.3156580537147739,0.6933506176168547,0.32675016982042204,65,-0.12,-0.21,0.09,-1.165,-1.0828461538461542,-1.68,1.56,0.3749999999999999,1.045,4,7,0.1076923076923077,1.7439824615384616,1.75014,1.73943,Hit,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.44499999999999995,2,1,2.2762798441600625,0.605,0.17,-0.989715,1,Hit,-0.895,-0.18838461538461534,65.0,13.0,4.0,0.15384615384615385,4.0,0.3076923076923077,0.9056753941724656,5.0,0.6923076923076923,0.7657430897096221,0.16198254205703114,1.44,0.0,0.8,5.0,-0.269,0.14899999999999997,0.6,0.4200832893634415,0.5120264231200367,0.09194313375659521,1.6337091382507687,3.2,0.5351648351648352,0.4136912380987942,0.85,5,0.1642540636481912,0.516,0.1662227421263408,5,0.48872400000000005,0.14389423708925936,0.497,0.17031588299392397,5,0.487575,0.14431455414302463,-0.019000000000000017,-0.0011490000000000666
5246,2,5,1,11,1,early,early_r9+,5,5-8,2,3,2,3,5,-1,0,0,0,0,1,4,1,3,5,0.1484947801966096,0,0.16942954760017512,0.020934767403565507,0,2,-2,0.29121464434612326,0.41419677871444616,0.28514669258643416,0.316821530834002,0.41419677871444616,0.40843771227552755,75,1.025,1.01,0.014999999999999902,0.595,0.5893999999999999,0.08,0.945,0.29500000000000004,0.42999999999999994,15,46,0.6133333333333333,2.088088533333334,2.09759,1.94792,Draw,6,0.32,0.4266666666666667,0.24,0.014999999999999902,6,0,2.6419654646307453,0.305,0.425,0.05103999999999986,1,Draw,2.605,1.8599333333333326,75.0,15.0,4.0,0.24,5.0,0.3333333333333333,0.8270998461770409,5.0,0.6933333333333334,0.3846161631071518,0.16466313738284452,0.5275000000000001,0.2,0.2,10.0,0.9279999999999999,0.09699999999999993,0.4,0.15160128447346916,0.29648039183829067,0.14487910736482154,1.9209470866682676,8.6,0.2890099942687702,0.12773942632418034,0.8,5,0.1067517141352243,0.17999999999999985,0.10295630140987001,5,0.23332499999999984,0.09455649693437251,0.19299999999999987,0.09210048859805252,5,0.25492899999999985,0.10276996906927625,0.013000000000000012,0.021604000000000012
4166,2,12,0,4,0,late,late_r2-4,6,5-8,3,3,3,2,5,1,0,0,0,0,1,3,2,3,4,0.039076530050786276,0,0.4522748805582734,0.41319835050748716,0,2,-2,0.46381653851064586,0.9280469207032681,1.2441718681345353,0.3386273303927016,0.7509264018911047,0.40843771227552755,75,0.19,0.185,0.0050000000000000044,-0.41,-0.41859999999999997,-0.98,1.17,0.21750000000000003,0.6,5,20,0.26666666666666666,1.5495509333333335,1.54038,1.65647,Hit,6,0.26666666666666666,0.4,0.32,0.175,4,1,2.1372947315140363,0.555,0.25,-0.6382350000000001,1,Hit,-2.72,0.8625999999999999,75.0,15.0,4.0,0.24,3.0,0.2,0.8686161085101537,5.0,0.76,0.5763513407948967,0.11972282828913675,1.0333333333333332,0.6,0.6,1.0,0.129,0.061,0.6,0.19562010708000527,0.22005590878499567,0.0244358017049904,1.4679378452411094,6.2,0.2207142857142857,0.15067868044992194,0.75,5,0.19469067294416262,0.133,0.29739704100747205,5,0.11832899999999999,0.2645916877095726,0.266,0.36423550074093547,5,0.23665799999999998,0.32405731253514397,0.133,0.11832899999999999
6533,4,6,0,10,0,mid,early_r9+,6,5-8,3,3,3,3,6,0,0,0,0,0,1,3,3,5,6,0.16938439277572193,1,0.28390619229773656,0.11452179952201463,1,0,1,0.33807951597576713,0.4119091953530946,0.24672240501395096,0.42046651075521513,0.4119091953530946,0.490125254730633,81,0.615,0.53,0.08499999999999996,0.04,0.01222222222222222,-1.12,1.735,0.42000000000000004,0.575,10,36,0.4444444444444444,1.990351234567901,2.00274,1.85924,PostGuard,6,0.2962962962962963,0.3950617283950617,0.2962962962962963,0.16999999999999998,5,0,2.578974336671392,0.355,0.34,-0.31462,1,PostGuard,-0.385,-1.1101851851851854,81.0,17.0,4.0,0.1728395061728395,6.0,0.35294117647058826,0.8556209499339669,4.764705882352941,0.7160493827160493,0.6861428206300104,0.18691285066072966,1.3954166666666667,0.0,0.2,10.0,0.31700000000000006,0.29799999999999993,0.6,0.2200597128911478,0.26711100067494387,0.047051287783796095,1.8417423593724387,5.0,0.14068627450980392,0.1957595694791258,0.85,5,0.09391836802396275,0.3749999999999999,0.20817660771566054,5,0.4471279999999999,0.23255730255143578,0.4159999999999999,0.18355516881853257,5,0.46482799999999996,0.22052639928702414,0.041000000000000036,0.01770000000000005
5721,0,12,0,4,0,late,late_r2-4,11,9-12,5,6,5,6,11,-1,0,0,0,0,1,7,4,5,9,0.10364740434574055,1,0.2600080012061953,0.15636059686045478,2,0,2,0.3485998503201633,0.4790812122516403,0.3363883053882787,0.801713806131683,0.4790812122516403,0.8985629670061606,123,1.945,1.925,0.020000000000000018,1.595,1.44869918699187,0.48,1.465,0.5099999999999998,0.3500000000000001,44,74,0.6016260162601627,1.3580670894308942,1.26396,1.42196,Freeze,6,0.3902439024390244,0.3089430894308943,0.2926829268292683,0.020000000000000018,6,0,2.252942156451392,0.105,0.735,1.528588,0,PostGuard,-0.6249999999999998,-0.5665040650406503,123.0,25.0,4.0,0.2113821138211382,11.0,0.44000000000000006,0.788069712693449,4.92,0.6991869918699187,0.8840335092016925,0.12604652691895743,1.2325,0.0,0.0,16.0,1.832,0.11300000000000007,0.8,0.46328831613301463,0.6518219891939255,0.1885336730609109,1.330640315177444,8.6,0.6264275786791671,0.4878091837668236,0.95,5,0.06141908622327388,0.48200000000000004,0.5568729657650836,5,0.6925117000000001,0.7722517011674044,0.31600000000000006,0.28660512905389535,5,0.47949970000000003,0.49510060360705993,-0.16599999999999998,-0.21301200000000003
4463,7,9,1,7,1,mid,mid_r5-8,9,9-12,5,4,5,4,9,1,0,0,0,0,1,6,3,5,9,0.1442573509747455,1,0.2069284523694114,0.06267110139466589,1,0,1,0.2929925521237722,0.4630240727669265,0.38688718195747973,0.5723533118452687,0.4630240727669265,0.7351878820959495,103,1.03,1.025,0.0050000000000001155,0.335,0.37456310679611643,-0.33,1.36,0.3775,0.6950000000000001,8,29,0.2815533980582524,1.9743918446601947,1.981,1.95425,Draw,6,0.3106796116504854,0.3300970873786408,0.34951456310679613,0.09999999999999998,4,0,2.6529828080227826,0.29,0.38,0.06656499999999987,0,Draw,-0.865,-0.5468446601941749,103.0,21.0,4.0,0.30097087378640774,9.0,0.42857142857142855,0.728619558962509,4.904761904761905,0.6601941747572816,0.431478862836504,0.1949583038542994,1.0716666666666668,0.6,0.6,1.0,0.99,0.039999999999999994,0.6,0.16311852183414016,0.31224646055763133,0.14912793872349117,1.8452187874198434,4.6,0.3241558441558442,0.15413641467064887,0.8,5,0.0877256970648971,0.22399999999999992,0.09883066325791812,5,0.22245599999999985,0.06983294883147931,0.2029999999999999,0.11333578428722328,5,0.23052899999999985,0.06628540189966418,-0.02100000000000002,0.008072999999999997
5606,2,14,0,2,0,late,late_r2-4,13,13-16,6,7,6,7,13,-1,0,0,0,0,1,6,7,4,11,0.1488543119160465,0,0.3545575295265919,0.2057032176105454,0,1,-1,0.2939699963193511,0.3870886150877332,0.37753066395390467,0.6788427220658522,0.3870886150877332,1.0619380519163715,139,0.54,0.515,0.025000000000000022,-1.115,-1.0499640287769785,-1.905,2.4450000000000003,0.2300000000000001,1.655,2,3,0.02158273381294964,0.9189236043165467,0.735119,1.4207,Hit,6,0.4028776978417266,0.28776978417266186,0.302158273381295,0.7150000000000001,1,1,2.0016892628775396,0.32,0.285,-0.17035,1,Hit,-0.43999999999999995,-0.2152158273381295,139.0,28.0,4.0,0.37410071942446044,10.0,0.35714285714285715,0.6319315633706559,4.964285714285714,0.5971223021582733,0.7115939584999457,0.1696028315741456,1.898333333333333,0.0,0.0,3.0,-0.027000000000000003,0.567,0.0,0.3458737323751107,0.4998651156447547,0.15399138326964396,0.8713503092895006,10.2,0.2888705920771753,0.32643743462239383,0.95,5,0.0558515368678458,1.4769999999999999,0.20750301202633184,5,1.6018630000000003,0.35955905426994883,1.355,0.178009831189179,5,1.416386,0.32497200920617764,-0.12199999999999989,-0.18547700000000034
1123,4,3,1,13,1,early,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,3,3,0.3313244483885847,0,0.4807667910161851,0.14944234262760037,0,1,-1,0.5788597612582874,0.6020271957365736,0.18034213505714322,0.39340131615890117,0.6020271957365736,0.2450626273653165,55,1.04,1.015,0.025000000000000133,0.65,0.6423636363636364,0.27,0.77,0.24499999999999988,0.39,12,38,0.6909090909090909,2.0338449090909094,2.02771,1.94124,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.17000000000000004,5,0,2.6367964089791536,0.305,0.395,0.06938,1,Draw,2.04,1.0365454545454544,55.0,11.0,4.0,0.2545454545454545,3.0,0.2727272727272727,0.8753864783571487,5.0,0.7272727272727273,0.46065109064806886,0.13025623382012558,0.4375,0.0,0.2,6.0,0.827,0.21300000000000002,0.2,0.0906720667206381,0.29810255034161304,0.2074304836209749,1.8072545119069172,5.2,0.39468643119790864,0.10559861373131998,0.8,5,0.26683208174953954,0.3,0.1341640786499874,5,0.3169269999999999,0.1665581104524785,0.233,0.01565247584249853,5,0.1901779999999999,0.005617002759479416,-0.06699999999999998,-0.126749
8113,3,15,1,1,1,late,r1,4,2-4,1,3,1,3,4,-2,0,0,0,0,0,2,2,1,2,0.5359103335680295,0,0.7721007263019504,0.23619039273392084,0,3,-3,0.5442253858981622,0.9556545948293574,0.986601610242294,0.4373603691465418,0.9556545948293574,0.32675016982042204,69,1.0,0.95,0.050000000000000044,-1.98,-1.7952173913043479,-3.0,4.0,1.915,2.98,7,9,0.13043478260869565,0.3974537347826087,0.308383,0.0,Hit,6,0.34782608695652173,0.463768115942029,0.17391304347826086,0.050000000000000044,3,1,-0.0,0.0,0.0,1.0,1,Hit,0.0,0.0,69.0,14.0,4.0,0.8115942028985508,13.0,0.9285714285714286,0.3664772253771886,4.928571428571429,0.5652173913043478,0.13308252490904873,1.4173025183677013,2.485,0.0,1.0,56.0,0.93,0.06999999999999995,0.0,0.9176897922550303,0.9071558770111873,-0.01053391524384295,0.12105929099698645,1.0,0.9071558770111873,0.9010385246898827,0.75,5,0.0,0.0699999999999999,0.0,5,0.2537799999999999,0.0,0.0699999999999999,0.0,5,0.2537799999999999,0.0,0.0,0.0
716,6,7,1,9,1,mid,early_r9+,3,2-4,2,1,2,1,3,1,0,0,0,0,1,1,2,3,3,0.28543678206208906,1,0.31457483828812277,0.029138056226033715,1,0,1,0.3309865227603698,0.4094676134105833,0.14998330710164604,0.3247697064416903,0.4094676134105833,0.2450626273653165,55,1.015,0.995,0.019999999999999907,0.615,0.6036363636363636,0.085,0.9299999999999999,0.2850000000000001,0.3999999999999999,13,37,0.6727272727272727,1.8930774545454547,1.88878,1.97858,Draw,6,0.14545454545454545,0.509090909090909,0.32727272727272727,0.04999999999999993,5,0,2.654027011476324,0.31,0.375,0.07372500000000004,0,Draw,2.0149999999999997,1.1954545454545455,55.0,11.0,4.0,0.2545454545454545,1.0,0.09090909090909091,0.8855422426775098,5.0,0.7272727272727273,0.4876361255793206,0.13982226204322873,0.4482142857142858,0.2,0.2,4.0,0.9049999999999999,0.10999999999999992,0.6,0.22881709435433578,0.3999788511643301,0.17116175680999435,1.7899052032768008,6.4,0.38181818181818183,0.24763355534373374,0.8,5,0.3568485438445905,0.3669999999999999,0.10299271818920011,5,0.33043,0.1415094439427984,0.3049999999999999,0.11363318177363513,5,0.31073500000000004,0.08641348585435031,-0.062,-0.019694999999999963
459,3,5,1,11,1,early,early_r9+,5,5-8,3,2,3,2,5,1,0,0,0,0,1,3,2,3,5,0.26806659384593184,0,0.3235085128416253,0.05544191899569345,0,1,-1,0.33566408999952446,0.3659710228290449,0.16068820393465105,0.4817612064083206,0.3659710228290449,0.40843771227552755,71,1.05,0.9,0.15000000000000002,0.55,0.5177464788732395,-0.09,1.1400000000000001,0.25750000000000006,0.5,7,36,0.5070422535211268,2.0154767605633808,2.00047,2.03162,Hit,6,0.22535211267605634,0.4225352112676056,0.3380281690140845,0.20000000000000007,5,1,2.7342929812183403,0.31,0.41,0.03418999999999994,1,Hit,0.3400000000000001,1.290281690140845,71.0,15.0,4.0,0.2676056338028169,5.0,0.3333333333333333,0.8029288137061392,4.733333333333333,0.704225352112676,0.4118544576100708,0.16355921407891066,0.7113888888888888,0.4,0.4,1.0,0.9339999999999999,0.11600000000000003,0.4,0.088757426950601,0.21379636729765705,0.1250389403470561,1.8878428462950052,8.6,0.2228571428571428,0.08779705885486787,0.75,5,0.2632201483048639,0.18,0.20133926591700885,5,0.18801199999999998,0.19549687633693788,0.262,0.08363611660042573,5,0.29265099999999994,0.07712362522275515,0.08200000000000002,0.10463899999999995
9287,7,12,0,4,0,late,late_r2-4,5,5-8,3,2,3,1,4,2,0,0,0,0,1,4,0,1,1,0.11065589451115111,0,1.3062952698758425,1.1956393753646914,0,1,-1,0.4139189896586041,0.66761786356023,1.5035750160353192,0.13562882584465571,0.9386696757697648,0.32675016982042204,65,-0.31,-0.335,0.025000000000000022,-1.23,-1.0686153846153845,-1.55,1.24,0.36,0.9199999999999999,10,16,0.24615384615384617,1.435487076923077,1.43519,1.57286,Hit,6,0.18461538461538463,0.4307692307692308,0.36923076923076925,0.14,3,1,1.9340891372217426,0.7,0.13,-0.9816800000000001,0,Hit,-4.26,-0.657,65.0,13.0,4.0,0.23076923076923078,4.0,0.3076923076923077,0.8608544461759144,5.0,0.7846153846153846,0.6850763381735807,0.17080048849545,0.9683333333333334,0.2,1.0,6.0,-0.365,0.05499999999999999,1.0,0.39821616170637697,0.5339197997742567,0.13570363806787983,1.2528063113256072,1.2,0.5314827980780304,0.36752633592022166,0.75,5,0.27399382854959276,0.08799999999999993,0.05953990258641681,5,0.1025059999999998,0.005194236469395539,0.05499999999999994,0.05135659646043537,5,0.10598699999999979,0.006530949012203345,-0.03299999999999999,0.003480999999999984
5647,1,10,0,6,0,mid,mid_r5-8,7,5-8,3,4,3,4,7,-1,0,0,0,0,1,5,2,4,5,0.26063859745632495,1,0.3158920633091124,0.05525346585278745,1,0,1,0.4401820748150599,0.7678973920291733,0.9418780009354771,0.41791412212246165,0.7678973920291733,0.5718127971857385,91,0.33,0.28,0.04999999999999999,-0.36,-0.3562087912087912,-0.985,1.315,0.395,0.69,9,24,0.26373626373626374,1.8863536263736265,1.88308,1.58149,PostGuard,6,0.3516483516483517,0.37362637362637363,0.26373626373626374,0.04999999999999999,5,0,2.217680803142303,0.375,0.195,-0.460745,1,PostGuard,-0.6699999999999999,-1.2095054945054944,91.0,19.0,4.0,0.2197802197802198,7.0,0.3684210526315789,0.7835289793104413,4.7894736842105265,0.7142857142857143,0.4938554247800475,0.21201174124180175,0.7694444444444444,0.0,0.0,20.0,-0.34400000000000003,0.674,0.4,0.2644408855668118,0.410682559848802,0.14624167428199014,1.7961735631328684,8.2,0.30736842105263157,0.24628671371731228,0.7,5,0.17535417286377022,0.42799999999999994,0.2871106058647085,5,0.528689,0.3330153299662044,0.845,0.21607290436331913,5,1.013707,0.24490992845840284,0.41700000000000004,0.48501799999999995
4562,4,13,1,3,1,late,late_r2-4,12,9-12,6,6,6,6,12,0,0,0,0,0,1,8,4,5,11,0.18252417573844998,0,0.2109620432234207,0.028437867484970708,0,1,-1,0.3032722464321461,0.4034180417690513,0.4132104744139981,0.6440416754544865,0.4034180417690513,0.980250509461266,129,1.765,1.755,0.010000000000000009,0.905,0.8645348837209302,-0.2,1.9649999999999999,0.43500000000000005,0.8599999999999999,2,11,0.08527131782945736,1.5051277519379844,1.43867,1.36006,Hit,6,0.37209302325581395,0.29457364341085274,0.32558139534883723,0.41999999999999993,3,1,2.2307462984911206,0.11,0.64,1.0849699999999998,1,Hit,-0.32000000000000006,1.0746511627906976,129.0,26.0,4.0,0.24806201550387597,10.0,0.38461538461538464,0.7904581331101628,4.961538461538462,0.7209302325581395,0.7254982629017573,0.17083246849659256,1.9,0.2,0.4,2.0,1.508,0.25699999999999995,0.4,0.27717023646345484,0.48801375173977257,0.21084351527631773,1.3840307778245042,8.2,0.47135752464264974,0.24815953975012697,0.85,5,0.15809932263898324,0.4959999999999999,0.019170289512680922,5,0.5591969999999998,0.07235688845921986,0.44799999999999995,0.33418931760306164,5,0.45901999999999976,0.3795579166444825,-0.04799999999999993,-0.10017700000000007
6201,5,11,1,5,1,mid,mid_r5-8,9,9-12,4,5,4,5,9,-1,0,0,0,0,1,6,3,4,9,0.17877515484697717,0,0.21451612509086335,0.03574097024388617,0,1,-1,0.311070141132192,0.35990591332863914,0.3628530935456386,0.4782191805975133,0.35990591332863914,0.7351878820959495,107,0.765,0.59,0.17500000000000004,-0.465,-0.3932242990654206,-1.31,2.075,0.33999999999999997,1.23,3,7,0.06542056074766354,1.7936995327102803,1.79248,1.64005,Hit,6,0.37383177570093457,0.3364485981308411,0.2803738317757009,0.17500000000000004,3,1,2.332243731155536,0.305,0.365,-0.05502499999999999,1,Hit,-0.08999999999999997,0.5199532710280375,107.0,22.0,4.0,0.3364485981308411,10.0,0.4545454545454545,0.724891884144667,4.863636363636363,0.7009345794392523,0.41252383959569555,0.2482140225620523,1.6800000000000002,0.8,0.8,1.0,0.66,0.10500000000000001,0.8,0.2838425316214661,0.3491282477345016,0.06528571611303553,1.658953903019783,2.2,0.3025814462342806,0.2549533274887646,0.9,5,0.12195449069358409,0.31999999999999995,0.4793876302117108,5,0.365248,0.5380198380357365,0.10500000000000001,0.23478713763747794,5,0.126532,0.2829341533290034,-0.21499999999999994,-0.238716
9166,3,14,0,2,0,late,late_r2-4,13,13-16,6,7,6,7,13,-1,0,0,0,0,1,9,4,6,12,0.0662479626868628,0,0.24357866581660972,0.1773307031297469,0,1,-1,0.29489962916389334,0.34609408290447596,0.31217052067346424,0.568817107283582,0.34609408290447596,1.0619380519163715,139,0.995,0.95,0.04500000000000004,-0.895,-0.6448561151079136,-1.0,1.995,0.2849999999999999,1.8900000000000001,4,10,0.07194244604316546,0.7510696618705036,0.562117,1.35461,Hit,6,0.4028776978417266,0.28776978417266186,0.302158273381295,1.285,1,1,1.7111420631319132,0.27,0.535,0.31769499999999995,1,Hit,-0.89,-0.2535251798561151,139.0,28.0,4.0,0.23741007194244604,11.0,0.39285714285714285,0.8024514174740002,4.964285714285714,0.762589928057554,0.9063847546575186,0.12041820118174473,1.95,0.0,0.0,2.0,0.922,0.07300000000000002,0.8,0.4846053720535906,0.5791332507703219,0.09452787871673134,0.7034116017793618,8.0,0.39718935101663144,0.24690861455680385,0.9,5,0.12923739478427354,0.6890000000000001,0.33803476152608924,5,0.874986,0.4814921679581093,0.5860000000000001,0.37054689311880623,5,0.737849,0.48719650726631863,-0.10299999999999998,-0.13713700000000006
8703,4,3,1,13,1,early,early_r9+,2,2-4,1,1,1,1,2,0,0,0,0,0,1,2,0,2,2,0.2969670590637995,0,0.6064240673285382,0.30945700826473865,0,1,-1,0.3669098082146151,0.3669098082146151,0.06147015,0.17284999999999684,0.3669098082146151,0.16337508491021102,49,1.18,0.93,0.2499999999999999,0.575,0.5883673469387755,0.06,1.1199999999999999,0.19500000000000006,0.605,2,13,0.2653061224489796,2.0090369387755103,2.0,1.98686,Hit,6,0.16326530612244897,0.5714285714285714,0.24489795918367346,0.2499999999999999,3,1,2.676421166471655,0.295,0.425,0.1865699999999999,1,Hit,0.19999999999999996,1.2472448979591837,49.0,10.0,4.0,0.24489795918367346,2.0,0.2,0.9117562589426627,4.9,0.7551020408163265,0.6082752732757396,0.12597510100836304,0.7324999999999999,0.0,0.8,6.0,0.8390000000000001,0.3409999999999999,0.8,0.08716429308883036,0.07185462003713187,-0.015309673051698475,1.8936944022259883,5.0,0.09333333333333334,0.0683442302792735,0.75,5,0.3175940935348833,0.43899999999999995,0.20443214033023283,5,0.4587209999999999,0.23946264247790308,0.418,0.15610893632332515,5,0.4128809999999999,0.15001827361191708,-0.020999999999999963,-0.04583999999999999
